"Date","League","Type","A.Mother.s.Parting.Gift","Abandoned.Wealth","Anarchy.s.Price","Assassin.s.Favour","Audacity","Birth.of.the.Three","Blind.Venture","Boundless.Realms","Bowyer.s.Dream","Cartographer.s.Delight","Chaotic.Disposition","Coveted.Possession","Death","Destined.to.Crumble","Dialla.s.Subjugation","Doedre.s.Madness","Dying.Anguish","Earth.Drinker","Emperor.s.Luck","Emperor.of.Purity","Gemcutter.s.Promise","Gift.of.the.Gemling.Queen","Glimmer.of.Hope","Grave.Knowledge","Her.Mask","Heterochromia","Hope","House.of.Mirrors","Hubris","Humility","Hunter.s.Resolve","Hunter.s.Reward","Jack.in.the.Box","Lantador.s.Lost.Love","Last.Hope","Light.and.Truth","Lost.Worlds","Loyalty","Lucky.Connections","Lucky.Deck","Lysah.s.Respite","Mawr.Blaidd","Merciless.Armament","Pride.Before.the.Fall","Prosperity","Rain.of.Chaos","Rain.Tempter","Rats","Scholar.of.the.Seas","Shard.of.Fate","The.Aesthete","The.Arena.Champion","The.Artist","The.Avenger","The.Battle.Born","The.Betrayal","The.Body","The.Brittle.Emperor","The.Calling","The.Carrion.Crow","The.Cartographer","The.Cataclysm","The.Catalyst","The.Celestial.Justicar","The.Chains.that.Bind","The.Conduit","The.Cursed.King","The.Dapper.Prodigy","The.Dark.Mage","The.Demoness","The.Doctor","The.Doppelganger","The.Dragon","The.Dragon.s.Heart","The.Drunken.Aristocrat","The.Encroaching.Darkness","The.Endurance","The.Enlightened","The.Ethereal","The.Explorer","The.Feast","The.Fiend","The.Fletcher","The.Flora.s.Gift","The.Formless.Sea","The.Fox","The.Gambler","The.Gemcutter","The.Gentleman","The.Gladiator","The.Harvester","The.Hermit","The.Hoarder","The.Hunger","The.Immortal","The.Incantation","The.Inoculated","The.Inventor","The.Jester","The.King.s.Blade","The.King.s.Heart","The.Last.One.Standing","The.Lich","The.Lion","The.Lord.in.Black","The.Lover","The.Lunaris.Priestess","The.Mercenary","The.Metalsmith.s.Gift","The.Oath","The.Offering","The.One.With.All","The.Pack.Leader","The.Pact","The.Penitent","The.Poet","The.Queen","The.Rabid.Rhoa","The.Risk","The.Road.to.Power","The.Scarred.Meadow","The.Scavenger","The.Scholar","The.Sephirot","The.Sigil","The.Siren","The.Soul","The.Spoiled.Prince","The.Stormcaller","The.Summoner","The.Sun","The.Surgeon","The.Surveyor","The.Survivalist","The.Thaumaturgist","The.Throne","The.Tower","The.Traitor","The.Trial","The.Twins","The.Tyrant","The.Union","The.Valkyrie","The.Vast","The.Visionary","The.Void","The.Warden","The.Warlord","The.Watcher","The.Web","The.Wind","The.Wolf","The.Wolf.s.Shadow","The.Wrath","Three.Faces.in.the.Dark","Thunderous.Skies","Time.Lost.Relic","Tranquillity","Treasure.Hunter","Turn.the.Other.Cheek","Vinia.s.Token","Volatile.Power","Wealth.and.Power","Atziri.s.Arsenal","Beauty.Through.Death","Blessing.of.God","Boon.of.the.First.Ones","Call.to.the.First.Ones","Forbidden.Power","Harmony.of.Souls","Immortal.Resolve","Left.to.Fate","Lingering.Remnants","Might.is.Right","Mitts","No.Traces","Perfection","Rebirth","Struck.by.Lightning","The.Admirer","The.Army.of.Blood","The.Beast","The.Blazing.Fire","The.Breach","The.Cacophony","The.Celestial.Stone","The.Coming.Storm","The.Darkest.Dream","The.Deceiver","The.Dreamer","The.Dreamland","The.Endless.Darkness","The.Eye.of.the.Dragon","The.Fathomless.Depths","The.Forsaken","The.Garish.Power","The.Hale.Heart","The.Innocent","The.Insatiable","The.Iron.Bard","The.Jeweller.s.Boon","The.Master","The.Mayor","The.Obscured","The.Opulent","The.Polymath","The.Porcupine","The.Price.of.Protection","The.Professor","The.Puzzle","The.Realm","The.Rite.of.Elements","The.Ruthless.Ceinture","The.Saint.s.Treasure","The.Samurai.s.Eye","The.Spark.and.the.Flame","The.Standoff","The.Sword.King.s.Salute","The.Twilight.Moon","The.Undaunted","The.Undisputed","The.Valley.of.Steel.Boxes","The.Wilted.Rose","The.Witch","The.Wolven.King.s.Bite","The.Wolverine","The.World.Eater","The.Wretched","Three.Voices","A.Dab.of.Ink","The.Master.Artisan","The.Nurse","The.Sacrifice","Alone.in.the.Darkness","Arrogance.of.the.Vaal","Boon.of.Justice","Dark.Temptation","Monochrome","Sambodhi.s.Vow","Seven.Years.Bad.Luck","The.Golden.Era","The.Journey","The.Landing","The.Life.Thief","The.Lord.of.Celebration","The.Mad.King","The.Messenger","The.Seeker","Alluring.Bounty","Buried.Treasure","Burning.Blood","Dark.Dreams","Demigod.s.Wager","Echoes.of.Love","Imperial.Legacy","Pride.of.the.First.Ones","The.Archmage.s.Right.Hand","The.Deep.Ones","The.Fool","The.Primordial","Thirst.for.Knowledge","Vanity","Akil.s.Prophecy","Azyran.s.Reward","More.is.Never.Enough","Nook.s.Crown","Remembrance","The.Bargain","The.Damned","The.Deal","The.Demon","The.Eye.of.Terror","The.Heroic.Shot","The.Mountain","The.Old.Man","The.Price.of.Loyalty","The.Side.Quest","The.Skeleton","The.Wolf.s.Legacy","Vile.Power","Void.of.the.Elements","Baited.Expectations","Cameria.s.Cut","Deathly.Designs","Divine.Justice","Etched.in.Blood","Friendship","Squandered.Prosperity","Succor.of.the.Sinless","The.Bones","The.Chosen","The.Craving","The.Escape","The.Fishmonger","Underground.Forest","NA."
2018-04-21,"Standard","DivinationCard",0.35932,67.27136,0.76045,0.35045,1,1,1,0.99818,18.93409,0.59568,119775.105,1,1,0.4,1,1,0.93909,0.99977,1,2,1,0.99318,1.08,0.87,0.36295,15.94545,1,8086.02091,1,2.57182,1,284.72068,2,0.59386,16.9475,1,0.98818,0.66659,1,8.42568,1.99795,298.46727,4.27682,17.65909,1,0.75091,0.41909,0.99182,1.96341,0.67818,1,0.90977,14,0.98682,1,0.66341,2.21432,13.14409,1,0.35,3.64523,1.52205,0.90114,8.70523,2.06364,0.66091,1.55409,4.84614,2.91205,1,948.22341,0.7,1,25.02977,1.29455,1,0.41659,6.17841,3.95295,0.96909,0.99068,604.02795,3,0.3475,9.99841,1,0.54341,0.83114,1,1,1.47,0.74182,9,7.83841,341.84977,0.35682,0.69705,1,2.48,0.3525,16.80136,22.01386,0.97341,1.47773,1.44523,0.60909,0.79977,0.80909,0.67727,1,3.92568,0.85818,1,6.825,2.48295,0.86818,109.12432,0.4975,5.00727,4.01,1,1,0.35,22.82136,0.35,0.8425,2.19591,1,1,0.94432,0.54636,1,1.89318,0.83727,20,1,0.84773,0.35,1,1,2.64273,1,18.09,53.84,1,8.29,0.40227,2.69068,0.99545,0.21409,16.99591,14.06136,0.42045,1.30068,0.93568,0.43545,10.06205,1.34023,1,0.35,1.26841,0.98386,29.77727,1,0,64.45182,0,1,1.62864,0,0,8.16705,2,1,1,2.17591,0,4.98364,0.34955,0,0,0,1,5.0025,0,0,0.51932,0,0.63886,24.68341,0,0,1,0,2.29318,1,0,0,8.96045,99.94023,0,0,0,2,0.46295,9.23818,3.665,0,0,1,0.425,0,1.085,20.48068,0,297.40182,13.26568,0,0,0,0,4.11091,0,0,77.89818,0.98432,18.61841,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-22,"Standard","DivinationCard",0.36568,69.10341,0.55705,0.35,0.99886,1,1,0.99955,20.78023,0.73773,119073.98864,1,1,0.35159,1,0.99705,0.605,0.77932,1,2,1,0.995,1.74409,0.85273,0.35182,15.26727,1.03295,5266.66045,0.97545,2.84205,1,284.7375,2.05932,0.55705,15.83159,1.04591,0.98568,0.66545,1,7.63636,1.84091,297.98545,4.45432,17.92045,1,0.69568,0.47932,1,1.93227,0.81364,1,0.81,14.00614,0.99364,0.98364,0.39227,2,14.18136,1,0.35,2.94386,1.58205,1,8.905,2.06227,0.85136,1.60364,4.95636,2.53341,0.99091,931.60886,0.7,1,22.98523,1,0.98614,0.7425,6.07614,4.48,0.92636,0.98636,603.94159,3,0.34023,9.73227,1,0.72932,0.99955,0.91023,1,1.98795,0.37659,9,7.99023,337.03886,0.3525,0.51364,1,2.39,0.38909,16.99068,22.05182,0.98,1,1.28864,0.38955,0.54818,0.64545,0.66568,1,2.66795,0.87818,0.98455,4.85886,1.23955,0.86,104.89455,0.69591,4.6175,4.01,0.80386,1,0.35727,22.57,0.35,0.74273,2.41727,1.85023,0.99386,0.90614,0.47909,0.88545,0.99841,0.95205,20,1.17477,0.77455,0.35,1.14705,0.97591,1.895,1,19.50136,51.24841,1,7.34932,0.41977,2.85205,0.95364,0.34932,17.99409,14.70909,0.39705,1.01455,0.99318,0.38295,10.19682,0.99773,1,0.35886,1.90159,0.99682,28.17227,1,0,42.77136,0,1,1.91818,0,0,11.22909,2.14091,0.97841,1,2.06409,0,4.76818,0.34705,0,0,0,1,4.99068,0,0,0.44159,0,0.52091,23.72795,0,0,1,0,4.55955,1,0,0,8.73682,100.95818,0,0,0,2,0.41841,8.13955,3.95341,0,0,1,0.71114,0,1.3,20.86159,0,297.98545,13.82295,0,0,0,0,4.33545,0,0,81.96205,0.82318,20.52045,2.00068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-23,"Standard","DivinationCard",0.35523,69.9425,0.57295,0.35523,0.88068,1,1,0.96159,20.25932,0.48273,119077.39432,1,1,0.35523,1,0.91091,0.545,0.73091,1,1.97818,1,0.89,1.68409,0.64341,0.35523,16.1675,1.24023,3729.68614,0.93182,2.94273,1,277.72636,2.00114,0.38795,16.45205,0.84841,1,0.35523,1,4.83068,1.05659,297.99432,4.54523,17.94568,0.99182,0.35523,0.35818,1,1.69295,0.53977,1,0.60205,13.99182,1,1,0.36159,2,17.02864,1,0.35523,3.33045,1.22773,1,8.84205,2.68977,0.87,1.51091,4.99727,2.01841,0.74523,931.79955,0.74523,0.90909,22.22364,1,1,0.41818,6.09841,4.03705,0.59932,0.91455,599.18318,3,0.355,9.20045,1,0.55795,0.99955,0.78205,1,1.81591,0.295,9.405,8,304.97591,0.35523,0.35523,1,2.36773,0.38841,17.10682,22,0.53773,1,0.87182,0.38,0.35523,0.36091,0.35068,1,2,0.74909,0.70455,2.81523,1,0.82477,100,0.62091,7.7975,4.94568,0.37523,1,0.36341,23.10045,0.35523,0.35523,2.49159,3.35864,0.73409,0.83705,0.24114,0.46182,0.97341,0.97273,20,1.3575,0.72886,0.35523,1.42364,0.35523,2.33523,1,18.80205,34.2825,0.9825,7.12545,0.35523,2.99,0.66932,0.37727,19.03841,13.38273,0.3625,1,0.85977,0.35523,11.09114,0.87977,1,0.38682,1.68795,0.84909,25.91364,1,0,40,0,0.99409,1.20364,0,0,14.24545,2.92409,0.67909,1,2.04568,0,4.36386,0.37841,0,0,0,1,4.94841,0,0,0.38318,0,0.96477,23.43045,0,0,0.99818,0,4.89205,0.97023,0,0,8.22659,100.00909,0,0,0,2.00045,0.35523,8.59977,3.95909,0,0,1,0.5175,0,1.07864,22.27136,0,291.75159,13.73818,0,0,0,0,4.85182,0,0,80.36545,0.80886,21.06386,2.48023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-24,"Standard","DivinationCard",0.41844,69.89533,0.50489,0.36,0.83111,1,1,0.96933,20.10133,0.54867,119619.594,1,0.99111,0.36,1,0.75422,0.73311,0.69956,1,1.97244,1,0.85267,1.95444,0.662,0.36,14.88133,1.34489,3925.37378,0.98289,2.82289,1,242.046,1.98667,0.39911,15.152,0.86933,1,0.53089,0.99333,4.72867,1,299.34933,6.84067,17.26444,0.88667,0.36,0.36156,1,1.67422,0.60644,1,0.62622,13.752,0.94622,0.95489,0.60067,1.87156,15.994,1,0.36,3.37733,0.78689,1,9.00067,2.79356,0.93289,1.46133,5,2.07644,0.67444,900.66711,0.92622,0.79089,22.37111,1,1,0.414,6.06778,5.90578,0.61511,0.52267,600.51178,3,0.36,9.07467,0.91778,0.61244,0.99778,0.73289,1,1.2,0.29044,9.85689,7.95156,299.00511,0.36,0.38667,1,1.67378,0.44133,16.77822,21.90622,0.43111,1,0.892,0.36,0.36,0.36978,0.35311,0.91533,2,0.78067,0.69156,2.88644,1,0.79178,99.83022,0.38133,8.22778,3.79378,0.47022,1,0.46556,22.88844,0.36,0.36,2.25422,2.72578,0.74978,1,0.27889,0.51933,1,0.96356,20,1.10222,0.82889,0.36,1.638,0.36,3.168,1,18.37733,32.57067,0.99289,7.54933,0.36,3.08622,0.608,0.42244,18.94044,13.80111,0.46511,1,0.84244,0.36,10.53378,0.85244,1,0.418,1.00311,0.47867,26.17978,1,0,40,0,1,1.06022,0,0,13.47378,2.99511,0.47822,1,1.76867,0,4.578,0.49044,0,0,0,1,4.868,0,0,0.40267,0,1,22.04178,0,0,0.86178,0,5,0.83178,0,0,8.07467,101.08311,0,0,0,2.00711,0.36244,8.09733,3.97822,0,0,1,0.36311,0,1,22.042,0,288.31644,12.28533,0,0,0,0,4.86556,0,0,79.90622,0.75111,20.79733,2.37956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25,"Standard","DivinationCard",0.63348,70.14978,0.41239,0.36,0.75891,1,1,0.87043,14.5863,0.72,119609.18413,0.90783,0.99717,0.36,1.28739,0.90783,0.36,0.66848,0.9837,2.00326,0.94239,0.74957,1,0.6113,0.36,14.77478,1.01652,4011.2313,1,2.97783,1,239.45783,2,0.4163,15.66957,0.86391,1,0.9087,1,5,1.04413,323.81696,11.51,17.91043,0.8313,0.36,0.36,0.91674,2,1,1,0.61543,13.56739,0.97848,0.81543,0.48304,1.42739,14.69065,1,0.36,3.53196,1.12304,0.96326,9.57848,2.71435,11.93696,1.63391,5.00696,2.10674,1.57217,926.02239,1,0.81087,20.16109,0.94239,0.99891,0.6587,6.54717,5.97957,0.58043,0.48674,602.05957,3,0.36,9.72913,0.85109,0.74239,0.99543,0.69522,0.87543,1.75,0.28283,9.37935,7.97674,297.14457,0.36,0.52935,1,1.73196,0.49478,16.79739,21.86478,0.37152,1.13978,0.97957,0.36,0.36,0.36196,0.34109,0.89935,2,0.7737,0.60848,2.95,1,0.85326,98.74261,0.37174,5.6137,6.23326,0.51174,1,0.40978,21.92022,0.36,0.36,2,1.97043,0.71,0.91739,0.27,0.46739,1,0.925,19.80304,1.58087,0.4113,0.40935,1.57217,0.36,2.58326,1,19.1287,34.83261,0.83609,7.7013,0.36,3.65283,0.51978,0.39478,19.2463,14.01087,0.37152,1,0.99717,0.36,10.46848,0.82043,1,0.49848,1,0.40522,25.84761,1,0,40,0,1,1.91674,0,0,11.92891,2.69565,0.40978,1,2,0,4.67652,0.36,0,0,0,1,4.97239,0,0,0.46717,0,1,20.60217,0,0,0.80522,0,5,0.80522,0,0,8,100.10348,0,0,0,2.02739,0.36,7.72804,3.61717,0,0,1,0.36174,0,0.78717,22.15891,0,290.39435,11.35804,0,0,0,0,5.00174,0,0,80.55196,0.4763,25.21848,3.8163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26,"Standard","DivinationCard",0.72933,70,0.39022,0.36,0.71689,1,1,0.93311,14.34667,0.72,119659.554,0.88311,0.68133,0.36,1.97378,0.93289,0.36,0.792,0.95867,2.22667,0.94022,0.54333,1.10667,0.58044,0.36,11.71111,1.91044,4089.26533,0.98378,2.81422,0.78733,239.55867,1.914,0.40333,15.14756,0.90889,1,0.64756,1,5,1.09756,361.81778,8.42378,17.50578,0.75289,0.36,0.41667,0.90933,2,1,0.97156,0.66,14.318,0.96822,0.79556,0.37267,1.05578,12.63133,1,0.36,4,1.30222,0.81822,8.96756,2.37089,61.13178,1.68356,5,2.08756,0.87444,928.95,1,0.86356,20.26622,0.96444,0.93889,0.48333,6.506,5.44911,0.60222,0.48511,608.32844,3,0.36,10,0.62956,0.75689,0.93,0.68089,0.86133,1.58356,0.28289,9.48933,8,327.31978,0.36,0.72,1,1.88467,0.33689,16.79311,22.75356,0.36,1.08911,0.97956,0.36,0.36,0.36133,0.33156,0.90711,2.11844,0.79289,0.54622,3.72489,1.09022,1,102.10022,0.36444,5.86733,4.16133,0.50511,1,0.38778,21.15844,0.36,0.36,2,2.19733,0.74133,0.69933,0.29267,0.43778,1,0.76133,19.59089,1,0.45578,0.72,1.07778,0.36,2.032,1.20756,19.92244,34.98333,0.81889,7.99289,0.36,4.632,0.36,0.39711,19.40978,13.34044,0.37133,1,1,0.36,10.41956,0.92867,0.98022,0.50667,1.05667,0.408,25.89156,1,0,40,0,1,1.78689,0,0,11.414,3,0.40644,0.80733,2,0,4.91489,0.364,0,0,0,1,4.998,0,0,0.38022,0,0.93556,20.198,0,0,0.93356,0,4.76,0.79,0,0,8,100.06222,0,0,0,2.162,0.36111,7.18867,3.316,0,0,0.95844,0.37689,0,0.69933,22.99111,0,279.9,10,0,0,0,0,5.51311,0,0,81.46444,0.50978,31.87556,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-27,"Standard","DivinationCard",0.66244,70.45578,0.37844,0.36289,0.93289,1,1,0.99689,10.99778,0.75911,26465.19222,0.97822,0.52422,0.36289,2,0.93733,0.36289,0.93489,0.93489,2.94756,0.94089,0.632,0.776,0.63133,0.36289,15.27178,2,4100.47022,1,2.62822,0.92222,236.80067,1.44644,0.36289,15.39356,0.95511,1.09667,0.76778,1,5,1,382.07978,6.88333,17.21533,0.77822,0.44756,1.41022,0.98756,1.92711,1,0.99067,0.87956,14.55778,0.94756,0.66422,0.36289,1,13.67911,1,0.36289,4,1.27356,0.85289,10,1.98822,96.622,1.88022,5,3,4.82822,934.84289,0.97422,0.93578,23.17733,0.90489,1,0.37689,6,5,0.99222,0.614,630.128,3,0.36289,9.99289,0.65244,0.58067,0.836,0.72578,0.92111,3.31267,0.29911,9.74156,8,344.10044,0.36289,0.74711,1,1.90667,0.30156,16.51711,21.728,0.37889,1,0.99378,0.36289,0.57378,0.778,0.32089,0.95356,2.836,0.97511,0.63889,4.97956,1.77467,1.00733,102.65156,0.51356,5.69889,2.11311,0.69778,1,0.46089,21.03222,0.53267,0.624,1.97067,3.242,1.53156,0.902,0.82889,0.88178,0.99644,0.60667,20,1,0.70067,0.89267,1.21956,0.65489,1.85333,1.534,19.794,31.61667,0.89089,8.48956,0.36289,5,0.56689,0.45511,19.08311,14.46044,0.49956,1,1,0.36289,10.49267,0.99222,0.98156,0.45756,1.25511,0.42511,26.44111,1,0,40,0,1,1.86156,0,0,10.39156,2.32733,0.43289,0.82333,1.9,0,4.85444,0.53044,0,0,0,1,5.90778,0,0,0.38889,0,1,19.81711,0,0,0.92533,0,3.86933,0.816,0,0,7.998,100.37378,0,0,0,2.85978,0.366,8.192,3.79378,0,0,0.926,0.56422,0,0.68422,21.52511,0,276.64733,10,0,0,0,0,5.58356,0,0,85.92067,0.80067,30.11111,3.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-28,"Standard","DivinationCard",0.62,70,0.37,0.37,1,1,1,1,12.21,0.85,12048.95,1,0.49,0.37,2,1,0.37,0.95,1,3,1,0.83,0.85,0.44,0.37,16.78933,2,4114.55,1,2.30783,1,241.04,1,0.37,16,1,1.79,1,1,3.59,1,354.66,6.18,17.55,0.77,0.96,1,1,2,1,1,0.99,19.02,0.94,0.48,0.37,1,11.35581,1,0.37,4.59,1.35,0.97,10,2.52,12.9425,1.99,5,3,1.81,924.88102,0.86,0.95,23.74,0.83273,1,0.39,6,5,0.92,0.46,627.90375,3,0.37,10,0.45,0.41,1,0.77,0.85125,1.3,0.37,9,8,351.75,0.37,0.91,1.07,1.96,0.85,16,22,0.37,1,1,0.37,0.52,0.98,0.37,0.9,3,1,0.61,3,2.5,1,100,0.74,5,2.17,0.74,1,0.72,20,1,1,1.99,1.57,1,0.86,0.92,1,1,0.75,20,1.79,0.44,2.15,1,0.81,1.58,1,19.26102,37.11,0.85917,7.11,0.37,5,0.68,0.41,20,14.7,1,1,1,0.37,10.36,1,1,0.72,1,0.5,31.4,1,0,40,0,0.82,2,0,0,10,2,0.37,0.67,1.3,0,5,0.88,0,0,0,1,8.41,0,0,0.38,0,1,19.07,0,0,0.84768,0,4.49,0.91,0,0,7.85909,100.62,0,0,0,2.54662,0.37,8.68125,4,0,0,0.85,0.37,0,0.45,23,0,274.51526,10,0,0,0,0,5.32,0,0,86.00918,0.90125,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-29,"Standard","DivinationCard",0.60444,70.16,0.37,0.37,0.9,1,1,1,12.935,0.88,0,0.84,0.39,0.37,1.05,0.65,0.37,0.65,1,3,1,0.43,0.98,0.37,0.37,15,2,4736.44,0.85,2.97,1,241.04,1.24,0.3,17,1,1,0.63,1,3.75,1,274.2025,3.84,15,0.37,0.60368,0.82,0.9,2,0.99,1,1,20.38,0.93,0.64,0.37,1,9.43,1,0.37,4.8,1,0.39,10.43333,2,1,0.98,5,3,1,903.9,0.73,0.96,23.74,0.42,1,0.3175,6.76,5,0.98,0.47,602.6,3,0.37,9.99,0.37,0.51031,1,1,0.83,1.64,0.28579,9,8,357.06,0.36,0.91,1.27,1.93,0.43,16,20,0.41,1.2,1,0.37,0.42,0.93,0.37,0.9,2.09,1,0.42,1,3,1,100,0.75091,6.74111,2.17,0.59265,1,0.95406,22,1,1,1.95,1,1,0.77417,1,1,0.79,0.45,20,1.93,0.39,2.03,1,0.66,2,1,20,37.11,0.52,8,0.37,3,0.84,0.63433,20,14.05,0.96421,1,1,0.37,10.36,1,0.67,0.37,1,0.37,40,1,0,40,0,0.86167,2,0,0,6.63,2,0.37,0.37,1,0,3.35379,0.37,0,0,0,1,8.33138,0,0,0.37,0,0.88333,18.4,0,0,1,0,3.73,1,0,0,6.78,101.55,0,0,0,2,0.37,8,4,0,0,1,0.65,0,0.37,22.36,0,265.14,10,0,0,0,0,5,0,0,90,0.54735,30,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,"Standard","DivinationCard",0.45625,72,0.37,0.37,0.91,0.99,1,1,10,0.94,120.52,0.84,0.37,0.37,1,0.53,0.36,0.65,1,3,0.62,0.46,0.95,0.37,0.37,14.58,2,3532.44,0.89,2.93878,1,238.52,2,0.36,17,1,1,0.68,1,3.94,1,374.67,3.95,15,0.37,1,0.92,0.9,2,1,0.91,1,22.89,0.94,0.62,0.37,1,12.16,0.81,0.37,4.77,1,0.4,13.42,2.05329,1,1.32,5,3.46,1,940.06,0.62,0.97,24,0.48,1,0.32111,6.97,5,1,0.47,619.91,3,0.37,9,0.37,0.42,1,1,0.37,1.485,0.31,10,8,361.56,0.37,1,2,1.94,0.74143,15,19.00031,0.49,1.28,1,0.37,0.37,0.97,0.37,0.92,2.91,1,0.42,0.74286,3,1,96.21,1,9.8068,2.83,0.62,1,1,22,1,1,1.77,1,1,0.81,1,1,1,0.48,19.28,2,0.4,2.96,1,0.77,2,1,20,70,0.37,8.35,0.37,3,0.91,0.75,20,14.29,0.97,1,1,0.37,10,1,0.42,0.37,1,0.37,40,1,0,40,0,0.82,2,0,0,6.5,2,0.37,0.65,1,0,3.14,0.37,0,0,0,0.91931,5,0,0,0.37,0,0.37,19,0,0,1,0,1,1,0,0,6.52,100,0,0,0,2,0.37,8,4,0,0,0.69,0.64263,0,0.37,22,0,301.3,10,0,0,0,0,4.93,0,0,92.86143,0.41,22.482,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-01,"Standard","DivinationCard",0.53,71.20938,0.38,0.36043,0.77,1,1,1,10,0.9,121.02,0.8,0.38,0.37,1,0.63,0.36,0.57176,1,3,0.63,0.48,0.96,0.36833,0.36,19.38,2,3930.485,1,2.5,0.6,236.33857,1,0.36,17.00061,0.98,1,0.67,1,3.92,1,423.542,3.95,15,0.41571,0.79,0.72,0.91,2,0.88,1,1,20,1,0.79,0.36,1,10.11958,0.49,0.36,4.87,1,0.48364,13.61,2,0.96,1,5,4,0.86,941.4401,0.63382,0.89,25,0.52,1,0.33556,6.97,5,0.84,0.62,605.64242,2.68,0.37,9,0.37,0.62,1,0.8052,0.36,0.87,0.37,10,8,363.06,0.37,0.88,1,2,0.75152,15,20.37429,0.63,2,0.97,0.45,0.37,1,0.36,1,2.07,1,0.42,0.8,2.23964,1,100,0.81,8.04,3.38,0.38262,0.89,0.89,20.5,0.99,0.78067,1.64,0.65667,1,0.5,1,0.75,1,0.48,18.61,2,0.43,2,1,0.63,2,1,20,70,0.36588,8.79,0.37,3.85,0.69,0.74,20,11.55,0.83,1,0.91,0.45,10,0.83,1,0.36,1,0.37,48.58,1,0,44,0,0.72,2,0,0,6.48,2,0.36556,0.8,1,0,3.13,0.37,0,0,0,1,5,0,0,0.39,0,0.36316,15.5,0,0,1,0,1,1,0,0,6.52,100,0,0,0,2,0.36015,8.4,4,0,0,0.88,0.72,0,0.5,22,0,301.3,10,0,0,0,0,5,0,0,96.46306,0.67,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
