"Date","League","Type","Andvarius","Araku.Tiki","Ascent.From.Flesh","Astramentis","Atziri.s.Foible","Auxium","Bated.Breath","Belt.of.the.Deceiver","Berek.s.Grip","Berek.s.Pass","Berek.s.Respite","Blackheart","Blightwell","Blood.of.Corruption","Bloodboil","Bloodgrip","Brinerot.Mark","Call.of.the.Brotherhood","Carnage.Heart","Daresso.s.Salute","Death.Rush","Demigod.s.Bounty","Demigod.s.Eye","Demigod.s.Presence","Doedre.s.Damning","Doryani.s.Invitation","Dream.Fragments","Dyadian.Dawn","Emberwake","Essence.Worm","Extractor.Mentis","Eye.of.Chayula","Eye.of.Innocence","Eyes.of.the.Greatwolf","Faminebind","Feastbind","Gifts.from.Above","Headhunter","Heartbound.Loop","Hinekora.s.Sight","Immortal.Flesh","Kaom.s.Sign","Kaom.s.Way","Karui.Charge","Karui.Ward","Kikazaru","Le.Heup.of.All","Lori.s.Lantern","Malachai.s.Artifice","Maligaro.s.Restraint","Marylene.s.Fallacy","Meginord.s.Girdle","Ming.s.Heart","Mokou.s.Embrace","Mutewind.Seal","Natural.Hierarchy","Ngamahu.s.Sign","Ngamahu.Tiki","Night.s.Hold","Perandus.Blazon","Perandus.Signet","Praxis","Prismweave","Pyre","Rashkaldor.s.Patience","Redblade.Band","Rigwald.s.Crest","Rigwald.s.Curse","Romira.s.Banquet","Shaper.s.Seed","Shavronne.s.Revelation","Sibyl.s.Lament","Sidhebreath","Snakepit","Soulthirst","Star.of.Wraeclast","Stone.of.Lazhwar","Sunblast","Talisman.of.the.Victor","Tasalio.s.Sign","Tear.of.Purity","The.Anvil","The.Ascetic","The.Aylardex","The.Ignomon","The.Magnate","The.Pariah","The.Retch","The.Taming","The.Warden.s.Brand","Thief.s.Torment","Timeclasp","Umbilicus.Immortalis","Ungil.s.Harmony","Valako.s.Sign","Valyrium","Ventor.s.Gamble","Victario.s.Acuity","Voideye","Voidheart","Voll.s.Devotion","Warped.Timepiece","Winterheart","Wurm.s.Molt","Angler.s.Plait","Aul.s.Uprising","Bisco.s.Collar","Bisco.s.Leash","Choir.of.the.Storm","Coward.s.Chains","Coward.s.Legacy","Cyclopean.Coil","Darkness.Enthroned","First.Piece.of.Time","Gloomfang","Gluttony","Impresence","Maligaro.s.Cruelty","Mark.of.Submission","Mark.of.the.Elder","Mark.of.the.Shaper","Perquil.s.Toe","Perseverance","Precursor.s.Emblem","Presence.of.Chayula","Ryslatha.s.Coil","Sacrificial.Heart","Second.Piece.of.Time","Soul.Tether","Stormfire","String.of.Servitude","The.Effigon","The.Flow.Untethered","The.Halcyon","The.Hungry.Loop","The.Nomad","The.Pandemonius","The.Primordial.Chain","The.Tactician","Timetwist","Voice.of.the.Storm","Winterweave","Xoph.s.Blood","Xoph.s.Heart","Yoke.of.Suffering","Zerphi.s.Heart","Ahkeli.s.Meadow","Ahkeli.s.Mountain","Ahkeli.s.Valley","Hyperboreus","Putembo.s.Meadow","Putembo.s.Mountain","Putembo.s.Valley","Solstice.Vigil","Uzaza.s.Meadow","Uzaza.s.Mountain","Uzaza.s.Valley","Vivinsect","Hyrri.s.Truth","Tavukai","Badge.of.the.Brotherhood","Circle.of.Anguish","Circle.of.Fear","Circle.of.Guilt","Circle.of.Nostalgia","Circle.of.Regret","Icefang.Orbit","Siegebreaker","The.Jinxed.Juju","Venopuncture","Astral.Projector","Fury.Valve","Leash.of.Oblation","Mother.s.Embrace","Warrior.s.Legacy","Willowgift","Hallowed.Ground","NA."
2017-12-28,"Standard","UniqueAccessory",5.97404,0.24807,1.93439,38.43719,0.72298,1.24123,0.31737,0.68947,30.11737,2.79947,482.94719,0.31737,965.08298,7.16789,0.12193,4.84649,1,3.18386,11.80035,82.61895,9.79421,13530.30456,2706.50439,0,0.90667,0.98807,0.9993,0.36702,1,6.21579,0.31702,1.05807,9.55579,6887.5893,434.85018,438.00667,29.50298,6149.22772,0.3107,22.63,0.31737,0.27579,23.23474,5.03298,0.38614,0.99982,6.43211,0.31737,0.29368,0.31737,0.68737,0.98895,1,0.31544,0.93737,678.91965,2.27123,20.2686,1.17596,0.31737,15.08123,0.67053,0.31737,0.31737,0.31737,5,8.97211,29,0.88526,0.58386,346.87316,0.31368,0.31632,13.87526,0.74456,74.46877,0.31772,0.28825,0,7.07684,0.2886,0.31737,1,0.73,0.1593,0.31737,33.80035,999.1193,606.84947,0.44035,3.09789,0.26737,1.39842,0.31737,66.59877,0.59509,7.73982,12.5307,4,19.1186,79.81719,1,3.19018,0.30982,0,0,67.52421,2.67596,41.46211,0,0,3.91088,223.52175,5.01789,3.33684,0,223.79018,1,0,0,0,0,9.71281,0,362.54175,3.6114,0,8.10807,0.93105,0,0,0,30.43544,57.16368,94.64737,0,112.88386,0,0,0,21.28404,0,277.53596,268.68702,97.92965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-29,"Standard","UniqueAccessory",6.08737,0.24772,2.07,33.7486,0.85561,1.09228,0.31,0.42982,29.80351,2.02684,478.81211,0.31,722.76193,7.42456,0.21754,4.21298,1,3.38509,21.56228,102.51649,9.42772,13627.69684,2725.98596,0,1,0.87158,1,0.34263,1,8.35719,0.30965,1.26456,9.54719,6833.33877,439.07526,425.55684,29.98754,6262.09895,0.30965,12.95947,0.31,0.30386,31.35123,5.48702,0.37614,1,4.33684,0.31,0.29281,0.49298,0.58351,1,1,0.31,0.99614,788.55754,1.33965,13.51035,1.12912,0.31,10.85439,0.59526,0.31,0.31,0.31,5,9.84,28.78965,0.71246,0.69632,409.32035,0.30877,0.31,10.08228,0.79947,96.62754,0.31018,0.31,10182.15,5.01333,0.30526,0.34649,1.00211,0.64439,0.28702,0.31,37.44877,1001.9486,563.26754,0.42018,2.70509,0.2493,1.6593,0.31,67.04825,0.31,6.33263,13.83421,4,15.64719,80.21456,0.95684,3.97965,0.31,0,0,64.29175,2,41.19474,0,0,2.39333,213.65596,5.25895,2.80193,0,225.2786,0.95895,0,0,0,0,9.81596,0,347.55035,3.37298,0,7.43298,0.99105,0,0,0,24.69175,57.7493,83.78561,0,116.78368,0,0,0,23.13228,0,276.05842,268.5207,104.99596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-30,"Standard","UniqueAccessory",3.17667,0.26596,2.79702,34.94018,0.57404,1.15316,0.31,0.64982,29.44404,1.98474,452.25474,0.31,622.08579,7.99474,0.23035,2.27158,1,3.54982,5.42035,106.16474,6.93667,13953.85268,2735.91158,0,1,0.81649,1,0.36912,1,8.92491,0.31,1,8.36491,6783.82105,422.89175,452.25474,26.61561,6176.64105,0.31,11.04211,0.31,0.22351,35.56877,7.00439,0.31,1,6.30632,0.31,0.3093,0.63035,0.3186,0.99684,1,0.31,1.22667,725.10474,1,10.41404,1.06351,0.3093,10.37825,0.56877,0.31,0.31053,0.31,5,9.78789,29.5014,0.95105,0.56,452.25474,0.34333,0.31,7.11807,0.90439,85.96772,0.31,0.28456,10175.73158,6.00684,0.31,0.31965,1.27421,0.33877,0.30368,0.3107,57.47561,1017.57316,565.31842,0.31263,2.28912,0.30772,1.21825,0.31,68.92368,0.31,4.28789,16.62228,3.97404,15.39877,77.23895,1,6.53404,0.30982,0,0,72.33018,2.32561,42.93333,0,0,2.72579,191.03456,5.9786,2.98421,0,226.12737,0.99018,0,0,0,0,7.53649,0,339.19105,1.99246,0,6.67895,1,0,0,0,29.29561,62.38526,80.80386,0,120.6307,0,0,0,22.86456,0,278.43596,265.39439,105.93561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-31,"Standard","UniqueAccessory",3.34281,0.22105,3.2914,39.09965,0.50825,1.01509,0.49456,0.90509,30,2.68965,455.44526,0.30947,620.79368,8,0.26754,2.17368,1,3.19649,18.95211,111.55561,8.52281,5700,2757.93632,0,1,0.99386,1,0.62561,1,9.06368,0.31,1,7.89561,7061.25789,455.89544,390.50561,22.1286,6268.6586,0.30386,10.81386,0.31,0.15263,36.83263,8.1714,0.31,0.9993,5.30754,0.31,0.31,0.55105,0.32053,0.90211,1,0.31,1.95316,729.43263,1,10,1,0.29947,10.41035,0.78298,0.31105,0.42351,0.31,3.68491,10.10702,31.38544,0.88807,0.57175,455.89544,0.31404,0.31,10.23912,0.89526,79.59018,0.31,0.25982,10257.64737,5.22807,0.31,0.31193,1.90439,0.59947,0.27439,0.31123,63.68351,1025.56474,569.8693,0.36579,3.60158,0.30895,2.95211,0.31,88.65088,0.31,6.85211,20.61474,3,15.4786,79.57281,1,4.98246,0.25772,0,0,74.98526,3.08088,41.04491,0,0,2.74281,141.00509,6.66158,3.75263,0,227.94772,1,0,0,0,0,4.27298,0,359.6307,1.29579,0,6.30439,1,0,0,0,34.2693,63.69368,75.14211,0,118.38,0,0,0,22.65333,0,272.83316,254.22123,110.69035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01,"Standard","UniqueAccessory",2.19304,0.29732,4.20054,40.52375,0.44,1.09054,0.40143,0.58679,29.97714,4.25,455.18071,0.31018,660.26286,8.04821,0.26875,2.89179,1.36357,2.99821,16.06857,93.55857,9.10268,5689.75893,2749.17309,0,1.02,0.7875,0.99964,0.63893,1,9.21304,0.31018,1,8,7170.25625,455.18071,360.16054,16.26589,6303.88518,0.25696,10.91518,0.31018,0.30161,37.58821,8.51571,0.36679,0.99554,3.94804,0.31018,0.31018,0.31018,0.44964,1,1.00357,0.31018,1.94714,728.29,1,10.35786,1.00679,0.31018,9.97,0.86482,0.31232,0.48643,0.31018,3,10.51714,32.30089,0.89357,0.59875,455.18071,0.30875,0.33786,10.64464,0.94429,63.02661,0.31857,0.29411,10241.56607,4.37786,0.30893,0.47893,2,0.85964,0.31,0.36589,39.41304,1024.15661,568.97589,0.38411,3.46518,0.31018,2.97357,0.31018,81.38089,0.31107,7.75768,18.45786,2.78357,19.32286,80.51679,1,4.18625,0.26839,0,0,78.50607,2.73071,40.32196,0,0,1.87393,113.79518,6.38411,3.81357,0,227.91554,0.91536,0,0,0,0,4.03429,0,345.93179,1.49429,0,5.71036,1,0,0,0,30.51625,66.62464,68.23839,0,145.51589,0,0,0,21.16607,0,287.88089,249.94482,110.15214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-02,"Standard","UniqueAccessory",2.24327,0.27364,3.93164,41.03309,0.31527,1.10364,0.31,0.49345,28.06927,3.97927,458.68509,0.36364,773.28218,8.08491,0.19636,3.24055,1.61091,2.66564,14.42527,81.34145,6.51745,5733.56364,0,0,1,1,0.99709,0.74364,1,9.31673,0.30127,1,7.59273,6343.92418,457.93982,351.44018,20.28982,6029.83055,0.29927,10.93709,0.31,0.30982,42.74145,9.99309,0.33382,0.91455,5.464,0.30582,0.28036,0.31,0.34364,0.68909,1.02655,0.31,1.53145,745.23036,1.73636,12.13291,0.99236,0.288,10,0.30964,0.31,0.59727,0.31,3,9.64764,35.03,1,0.36418,458.68509,0.28218,0.30982,10.47818,0.91473,54.04418,0.32418,0.22945,10320.41455,4.67745,0.31,0.31109,1.664,0.31582,0.308,0.61855,38.39982,1031.25036,573.35636,0.646,4.59509,0.30927,2.77545,0.29964,72.95855,0.47218,8.54855,17.68455,3.23345,20,86.46182,1,4.30691,0.30473,0,0,88.15727,2.31636,40.73509,0,0,1.83582,114.61164,4.03309,4.05255,0,230.16164,0.56582,0,0,0,0,3.63964,0,346.356,1.65436,0,6.74455,1,0,0,0,29.99982,61.94436,69.896,0,140.18745,0,0,0,21.27945,0,322.93564,256.96764,111.63345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03,"Standard","UniqueAccessory",2.46722,0.18963,4.99444,39.77352,0.31852,1.57,0.31,0.62519,23.39963,1.85,461.66296,0.31,807.91019,8.83185,0.22222,2.96315,2.0763,2.52556,12.65481,93.47574,6.73093,5770.78704,11590,0,1.02148,1,0.98259,0.54611,1,6.57444,0.26833,1,7.54907,3736.28722,461.19593,352.41741,20.22278,5941.56167,0.31,11.13944,0.31,0.31,46.75611,10,0.31,1,5.64333,0.30833,0.30426,0.31,0.87852,0.94037,1.10519,0.31,1,807.91019,2.3087,16.03981,0.89315,0.31,11.35315,0.3737,0.31,0.31,0.31,2.90148,8.76722,40.84407,1,0.39944,461.69259,0.30537,0.30963,10.63944,0.51593,54.09,0.31,0.22296,10387.41667,4.13148,0.2987,0.82519,1.98444,0.31,0.17926,0.54019,40.37,1038.74167,577.0787,0.89259,3.95444,0.30148,2.15778,0.31,72.65444,0.41981,5.63333,13.4837,3.70778,20,89.45778,1,2.97167,0.31759,0,0,80.64722,3.31444,42.11296,0,0,2.11111,108.67352,4.15333,2.35037,0,210.01444,0.61278,0,0,0,0,2.36074,0,365.03833,1.43685,0,6.74778,0.85019,0,0,0,32.61352,61.96481,69.76574,0,122.69685,0,0,0,21.98407,0,325.09389,248.72556,118.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04,"Standard","UniqueAccessory",3.12643,0.24339,9.12857,48.33464,0.31,1.76339,0.31,0.54107,20.69107,1.83857,464.01429,0.31,802.53268,9.27982,0.22839,2.36875,2.73571,13.25036,9.08964,94.69571,7.96446,5800.17857,11600.35714,0,1,1,1,0.8975,0.97911,6.16839,0.26018,1.00161,7.87893,2780.42607,468.40696,357.155,19.51821,5887.35946,0.30696,22.47036,0.31,0.30518,41.98839,10.60196,0.31,1,6.20804,0.31,0.30964,0.33,0.99786,0.94857,1.38696,0.31,1,800.60679,2.45571,12.79071,1.06089,0.31,17.92643,0.91143,0.31,0.42018,0.31,3.14964,8.35679,43.92214,0.99679,0.68786,495.71607,0.26804,0.30964,9.57821,0.51571,54.75054,0.31,0.16982,10440.32143,4.92321,0.27214,0.99304,1.66571,0.31,0.15089,0.31,44.97714,1042.59161,609.96411,0.98714,2.8175,0.29679,1,0.28357,71.30571,0.3675,7.9175,13.41554,3.37696,20,82.21054,1,2.89768,0.31,0,0,70.12732,3.31089,36.34607,0,0,2.36571,96.66875,4,2.71607,0,170.55911,0.55304,0,0,0,0,2.67786,0,348.08518,3.93821,0,6.54018,0.92161,0,0,0,33.04107,63.51089,68.8325,0,122.39268,0,0,0,21.24554,0,332.69625,244.01357,88.19946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05,"Standard","UniqueAccessory",2.11255,0.17818,9.96109,43.60909,0.30982,1.05436,0.28727,0.52164,24.31564,1.91855,465.46618,0.30982,755.31436,8.09491,0.28036,2.00709,2,3.54618,15.02909,105.91,8.00218,6037.24491,3429.82236,0,0.96909,1,1,0.41,1,7.82745,0.29345,1.12745,7.66745,2968.53709,477.38527,353.97727,21.35782,5941.262,0.30455,26.19545,0.30982,0.18982,40.01091,10.40036,0.32636,1,5.48982,0.30982,0.25309,0.30982,0.87055,1,1,0.30982,1.19655,697.63345,1.56836,11.16527,1.14618,0.31364,23.02891,0.63582,0.306,0.49382,0.30982,3.61527,8.23,46.73127,1,0.56545,549.77891,0.286,0.30491,8.69691,0.648,55.87764,0.30982,0.15382,8711.45382,4.99727,0.30982,0.90709,1,0.30982,0.16455,0.30982,42.49727,1045.04455,589.18,0.99455,4.20127,0.26255,1.22182,0.12564,60.61345,0.30982,8.78455,12.23655,2.99727,20.10073,70.15327,1,2,0.292,0,0,68.49164,2.94764,34.61545,0,0,1.73345,90,4.17182,1.85345,0,143.86018,0.58782,0,0,0,0,4.45618,0,349.69764,6.52327,0,5.50236,1,0,0,0,32.59182,67.73145,67.39273,0,133.60109,0,0,0,22.614,0,325.35473,250.57018,80.48273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06,"Standard","UniqueAccessory",2.13926,0.25852,5.58648,47.69722,0.30426,1,0.29574,0.88519,21.185,1.22407,469.6363,0.30074,687.35704,8.80778,0.2887,4.68019,1.69185,2.63333,25.84389,88.05037,8.49296,6216.80759,3378.80074,0,0.99611,1,1,0.30537,0.99296,8.3763,0.24222,1.14407,7.00185,3062.57926,453.31352,360.46574,21.35278,6126.1487,0.30074,31.51111,0.30074,0.18685,40.49093,8.1313,0.33944,1,4.52556,0.30019,0.30074,0.30796,0.78796,1,1.09204,0.30074,2,628.11611,1.01167,16.01333,2.29722,0.30685,14.44944,0.43,0.29481,0.92796,0.30074,3.79074,8.04185,49.97556,0.99926,0.80944,410.075,0.28667,0.30074,7.65407,0.71259,60.37889,0.30074,0.22296,8218.63519,5.56704,0.30074,0.64093,1,0.30074,0.29444,0.52704,38.835,1023.30722,587.04537,1,4.07074,0.30074,2.58296,0.17352,51.21074,0.31111,9.43926,12.34167,3.38167,12.44685,76.88278,1,1.69463,0.24407,0,0,68.43204,2.23833,33.06759,0,0,1.44926,89.87519,4.88815,1.16741,0,112.89222,0.57444,0,0,0,0,5.26481,0,354.95907,9.64481,0,5.67037,0.93019,0,0,0,27.4463,70.96593,51.54352,0,132.11185,0,0,0,23.29611,0,314.70352,242.47389,71.5513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07,"Standard","UniqueAccessory",2.54655,0.30273,4.64018,42.70964,0.57073,1,0.37709,0.51509,20.70291,1.41945,492.71618,0.30218,679.35491,8.88236,0.17564,3.93945,1.19509,2.736,12.10545,84.13236,7.61164,6427.24764,3389.91,0,1,1,0.96236,0.30218,0.91291,8.01091,0.228,1.29364,6.33655,3148.35782,505.84982,306.57891,24.40727,6449.50818,0.30218,19.24145,0.30218,0.29073,43.048,5.506,0.30218,0.83527,4.73236,0.30218,0.29873,0.30218,0.94582,0.99927,0.98545,0.30182,1.99218,647.87309,1,15.92655,2.23764,0.30291,9.56818,0.53527,0.30218,0.95782,0.30218,3.02618,8,43.68727,0.84236,0.74382,435.17782,0.27073,0.30218,7.89582,0.99,65.45564,0.31564,0.11182,8245.65636,5.67618,0.30218,0.72818,1,0.30218,0.27436,0.73255,39.18855,1018.31018,563.39182,0.92091,3.37618,0.29673,1.75455,0.25764,49.334,0.62818,4.84436,12.19873,3.49818,12.408,76.21255,1,1.00509,0.30218,43352.35265,0,89.39691,1.92836,39.09927,0,0,2.00273,84.914,5,1.21836,0,112.84927,0.96891,0,0,0,0,6.78182,0,377.60436,8.25582,0,4.98636,0.72182,0,0,0,28.01036,74.74709,42.79473,0,120.352,0,0,0,24.55855,0,256.43473,237.99527,68.50636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-08,"Standard","UniqueAccessory",1.11245,0.24849,4.09623,48.67528,0.73547,1,0.29943,0.51019,19.4083,1.5117,531.19415,0.29943,734.19283,8.1483,0.21491,2.83208,1,2.93981,9.63245,89.89396,6.82755,8878.06132,3406.57302,0,1,1,0.92057,0.41868,0.74415,8.97849,0.14472,1.54189,6.46491,3441.30491,494.92038,354.81623,24.70925,6570.63604,0.29943,16.36377,0.29943,0.24151,47.38566,4.47774,0.3166,0.99189,4.52321,0.29943,0.25925,0.29943,0.93075,1,0.99604,0.29943,1.57302,663.71679,1,15,1.18057,0.29943,12.79547,0.29943,0.30038,0.53981,0.29943,3.12566,7.93887,43.68075,0.49132,0.34038,483.4117,0.26642,0.29943,8,0.97094,72.36792,0.29906,0.11962,8286.19057,6.13453,0.2866,0.72208,1,0.29943,0.18057,0.29868,36.75358,1017.61245,565.37189,1,1.24811,0.22321,1.66792,0.15057,46.29132,0.53075,5.43226,13.50868,3.59,13.1966,90.61585,1,1,0.29943,43561.68755,0,90.48057,1.86509,39.22358,0,0,2,79.18434,5,1.8866,0,112.72,1,0,0,0,0,5.83075,0,401.22132,6.4517,0,4.93906,0.57321,0,0,0,28.98717,75.41,39.29245,0,118.37415,0,0,0,24.93453,0,252.19547,238.17245,116.50642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09,"Standard","UniqueAccessory",1.34574,0.24407,3.66907,45.72944,0.42537,1,0.30833,0.52759,25.62759,1.79796,538.83944,0.30148,736.71093,8.18204,0.12981,2.35963,1,4.4187,20.15074,81.09889,6.055,8924.69444,3424.4663,0,0.97296,1,0.99056,0.72407,0.89519,9.36944,0.29111,1.00444,7.16685,3799.14407,474.60815,372.66815,23.35833,6572.11685,0.30148,15.09833,0.30611,0.29981,46.79352,4.23556,0.30148,0.98944,4.07056,0.30148,0.30148,0.30222,0.94296,0.85111,1,0.30148,1,675.53944,1,15.31685,1.05852,0.3013,14.07944,0.30148,0.30148,0.47537,0.30148,2.88815,4.89019,36.10778,0.84519,0.56519,469.25833,0.29704,0.30148,7.46019,0.55074,59.55426,0.31333,0.12833,8444.18981,10.28926,0.30148,0.55056,1,0.30148,0.2987,0.30074,36.68315,986.19704,569.0713,1,1.44889,0.2187,1.54167,0.13722,40.71704,0.68981,7.06352,15.23074,3.77407,12.4587,113.94667,1,1,0.30148,43790.50074,0,100.64574,1.20778,40.62148,0,0,1.83333,79.50407,5,2,0,113.06963,1,0,0,0,0,4.93259,0,358.14833,6.48741,0,4.99907,0.94241,0,0,0,29.2263,77.77907,32.4113,0,118.99593,0,0,0,24.55,0,263.55074,237.72944,115.76241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-10,"Standard","UniqueAccessory",2.53444,0.16574,3.93741,33.64833,0.30333,1,0.34241,0.76185,19.26593,2.04148,546.03796,0.33778,739.57,8.02944,0.13,2.93481,1.00926,3.80556,15.37648,87.905,7.22574,8993.27778,4968.53444,0,1,1,1,0.83204,0.92519,9.14759,0.30333,1,6.87944,4758.78111,474.54389,359.73111,21.68778,6474.59241,0.30333,17.5263,0.30333,0.24963,56.20204,4.71296,0.30463,1,3.11,0.30333,0.30111,0.36352,0.99056,0.85167,1,0.30333,1.25148,682.74537,1,17.33111,1,0.30333,14.00981,0.30333,0.30333,0.61296,0.30333,2.325,6.59667,36.54037,0.99704,0.51556,419.6863,0.30667,0.30333,6.96519,0.35722,55.42037,0.77185,0.27296,8535.21833,10.19037,0.29111,0.83148,1,0.33574,0.30333,0.305,37.57611,1014.06926,585.36537,0.75741,2.28315,0.30148,1.79111,0.19944,38.6,0.54352,8.15222,15.03519,3,10,85.045,1,1,0.30333,44127.0163,0,102.9913,3.36741,42.8513,0,0,1.01296,78.70278,5.0337,1.31704,0,107.05037,0.93593,0,0,0,0,6.42185,0,358.92611,5,0,4.9,0.93241,0,0,0,28.58537,77.14278,31.33148,0,119.06759,0,0,0,23.89315,0,250.20741,246.735,119.91037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-11,"Standard","UniqueAccessory",4.01691,0.16764,3.576,35.22745,0.30982,1.26509,0.30982,0.58327,22.10236,2.14018,540.90382,0.30873,746.23818,7.78,0.21709,2.83364,1.05036,2.96,14.95364,103.56382,6.87618,5998.81,7840.242,0,1,1,1,0.79127,1,7.93182,0.30982,1.31236,7.02891,3521.11236,474.67055,361.52727,22.94927,6401.44564,0.51618,17.99564,0.40509,0.15473,59.96291,4.76982,0.35182,1,4.694,0.30982,0.30636,0.29873,0.95109,0.84745,1.09309,0.30982,1.86709,701.61527,1,18.57964,1,0.30982,10.00127,0.30982,0.30982,0.47909,0.30982,3.03491,8.81473,33.12382,0.99836,0.46818,432.58855,0.30982,0.30982,6.65782,0.41764,49.694,0.47618,0.30982,8577.83545,9.19527,0.268,0.45364,1,0.46764,0.30945,0.31036,32.81509,978.01873,546.468,0.80636,3.62655,0.308,1.622,0.23709,36.68218,0.50127,9.21418,18.58255,3,10.26,80.44582,1,1,0.30982,44347.34545,0,75.168,2.69491,45.462,0,0,1.37891,84.79455,5.17818,1.96436,0,97.80418,0.56182,0,0,0,0,6.33655,0,361.52727,5,0,4.72218,0.95855,0,0,0,26.14255,80.65927,29.94127,0,119.82836,0,0,0,23.18491,0,271.81873,248.43109,121.28164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,"Standard","UniqueAccessory",3.88765,0.25373,2.79725,39.36667,0.31,2.4549,0.31,0.56529,21.66078,2.89294,575.47196,0.31,790.19569,12.26157,0.22627,2.69333,1.23549,2.75353,9.62373,92.7549,7.94471,5060.68824,8301.55353,0,1,1,1,0.93549,0.7351,7.99922,0.31,1.48843,7.67078,2977.55824,484.7098,403.78784,23.2498,6503.26,0.37412,17.9549,0.43765,0.30157,57.36961,4.90922,0.31,0.97588,3.45529,0.31,0.3098,0.43235,0.93961,1,0.97039,0.30725,1.99863,857.78549,1,17.04373,1,0.31,10.60725,0.31,0.31,0.31,0.31,2.69373,9.36706,31.94686,0.99863,0.31,413.96843,0.27588,0.31,6.80902,0.31824,49.73,0.36804,0.31,9614.12961,7.54137,0.13667,0.31,1,0.33863,0.30745,0.32549,37.01255,981.59882,534.26706,0.8449,2.3849,0.31,2.38647,0.25647,55.54392,0.4651,8.92588,20,3,11.29784,81.07471,1,1,0.31,45095.00863,0,76.21765,2.87902,45.84118,0,0,1,89.56039,4.90941,2,0,103.59863,1,0,0,0,0,6.46373,0,368.34863,5,0,3.61157,0.9602,0,0,0,30.60588,78.40588,31.35647,0,122.54078,0,0,0,23.65529,0,276.90353,246.75353,122.6749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-13,"Standard","UniqueAccessory",2.85404,0.25702,3,39.52447,0.5134,1.72,0.30979,0.55766,20.69894,3.45,575.43957,0.30979,593.53426,12.39553,0.14894,1.19979,1,1.45234,26.49553,111.14447,5.89702,4939.3617,5428.25745,0,1,0.92957,1,0.67404,0.98149,7.95383,0.28191,2.49149,5.65979,3456.38255,488.91021,424.79383,24.45553,6807.1717,0.3,22.2483,0.30979,0.30979,55.2183,4.97617,0.30979,0.9966,2.93298,0.30979,0.30894,0.95851,0.95404,0.97085,1.91957,0.30979,2,864.3883,1,17.86085,1,0.30979,11.5366,0.30979,0.30979,0.31064,0.30979,2.28511,9.09404,27.1783,0.99851,0.53596,419.49574,0.24957,0.30745,5.75532,0.65915,49.78511,0.3683,0.33426,9431.48936,7.09936,0.25191,0.76596,1.21894,0.30979,0.30553,0.30979,38.11979,970.10574,585.30872,0.99745,2.79723,0.30979,2.78511,0.2483,65.94106,0.31383,6.77043,14.92319,3.18766,11.97894,82.13085,1,1.00702,0.30979,45442.12766,0,85.77681,3.11532,45.64191,0,0,1,97.11426,4.62787,1.81596,0,123.03638,0.95043,0,0,0,0,6.94149,0,401.82106,5,0,4.33809,0.90553,0,0,0,30.97851,77.69362,32.56,0,122.18064,0,0,0,19.96298,0,278.38468,246.96809,139.4717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
