"Day","Date","League","Type","Atziri.s.Promise","Blood.of.the.Karui","Coralito.s.Signature","Coruscating.Elixir","Divination.Distillate","Doedre.s.Elixir","Dying.Sun","Forbidden.Taste","Kiara.s.Determination","Lavianga.s.Spirit","Lion.s.Roar","Rotgut","Rumi.s.Concoction","Sin.s.Rebirth","Taste.of.Hate","The.Overflowing.Chalice","The.Sorrow.of.the.Divine","The.Wise.Oak","The.Writhing.Jar","Vessel.of.Vinktar","Witchfire.Brew","Zerphi.s.Last.Breath","Cinderswallow.Urn","Soul.Catcher","Soul.Ripper","Bottled.Faith"
42,"2017-01-12","Breach","UniqueFlask",0.89036,2,NA,1,1,0.85855,278.05345,0.18727,72.60873,18.12491,15.28273,0.24,3.52636,240.80564,119.25145,0.24,0.24,NA,1,155.67073,10.31036,7.32055,NA,NA,NA,NA
43,"2017-01-13","Breach","UniqueFlask",0.92982,2,NA,0.99455,1,0.97418,258.84,0.17145,69.46309,18.87745,14.79709,0.24327,3.50418,226.95073,110.228,0.24709,0.246,NA,1,153.18473,10.12691,7.36182,NA,NA,NA,NA
44,"2017-01-14","Breach","UniqueFlask",0.88545,2,NA,0.99891,0.99855,0.89345,259.65455,0.14,69.42836,19.428,14.51727,0.25527,3.40345,213.48509,107.25327,0.25582,0.25473,NA,1,151.79327,9.78509,7.03055,NA,NA,NA,NA
45,"2017-01-15","Breach","UniqueFlask",0.85704,1.99426,NA,1,1,0.95648,267.285,0.15722,67.07537,18.88352,13.49741,0.25907,3.355,215.31981,107.15944,0.26,0.26,NA,1,155.15204,9.60537,5.65278,NA,NA,NA,NA
46,"2017-01-16","Breach","UniqueFlask",0.87019,1.99741,NA,0.99963,1,0.985,254.2687,0.14796,68.29944,18.99407,12.76519,0.25833,3.4263,220.36815,105.88889,0.26,0.26,NA,0.99907,154.20519,9.64759,6.99537,NA,NA,NA,NA
47,"2017-01-17","Breach","UniqueFlask",0.86473,1.99382,NA,0.994,0.99909,0.95636,233.55891,0.15182,64.43345,18.15582,12.53473,0.26182,3.04545,238.06382,103.93455,0.26673,0.26673,NA,0.99491,150.816,9.23309,7.04927,NA,NA,NA,NA
48,"2017-01-18","Breach","UniqueFlask",0.84691,1.98018,NA,0.99673,1,0.90927,230.32218,0.16127,62.78455,18.89509,11.91036,0.26564,3.22127,261.77418,101.20382,0.26982,0.26964,NA,0.99964,139.87964,9.65255,7.04964,NA,NA,NA,NA
49,"2017-01-19","Breach","UniqueFlask",0.84582,1.99745,NA,0.99945,1,0.97436,232.00145,0.18636,65.32945,17.79764,12.20509,0.26727,3.05709,292.73436,100.10473,0.27,0.26909,NA,0.99964,135.26982,9.55927,6.94109,NA,NA,NA,NA
50,"2017-01-20","Breach","UniqueFlask",0.82589,1.97964,NA,0.99768,0.99982,0.95482,224.73286,0.19982,63.16339,17.57446,11.29375,0.26393,3.03268,265.28714,97.59268,0.26911,0.26679,NA,0.99929,132.25339,9.02089,6.85536,NA,NA,NA,NA
51,"2017-01-21","Breach","UniqueFlask",0.80755,1.78,NA,0.99698,0.99981,0.90113,228.81377,0.18208,60.60962,16.95774,10.98415,0.25868,3.12226,241.8117,90.5534,0.25962,0.25566,NA,0.99321,127.80208,8.87226,6.22245,NA,NA,NA,NA
52,"2017-01-22","Breach","UniqueFlask",0.7951,1.71196,NA,0.99922,0.99961,0.88255,218.29706,0.16373,62.60804,16.51098,10.25333,0.24863,2.95843,250.72157,90.28059,0.26098,0.2551,NA,0.98059,125.98412,9.05745,6.49275,NA,NA,NA,NA
53,"2017-01-23","Breach","UniqueFlask",0.76259,1.83981,NA,0.99907,0.99926,0.95889,219.33981,0.1663,62.07926,16.40481,10.57704,0.24444,2.84037,254.21315,91.73722,0.24759,0.24444,NA,0.99963,115.36,9.12648,6.91556,NA,NA,NA,NA
54,"2017-01-24","Breach","UniqueFlask",0.77545,1.93436,NA,0.99273,1,0.96618,216.40673,0.17564,62.64691,16.87764,10.08491,0.24618,2.91673,271.97945,89.57945,0.24836,0.24618,NA,0.99491,112.12818,9.27909,6.59073,NA,NA,NA,NA
55,"2017-01-25","Breach","UniqueFlask",0.75055,1.61273,NA,0.98855,0.99945,0.96164,213.33382,0.14436,63.62291,16.37036,9.87727,0.24545,2.73418,270.62364,92.97273,0.25236,0.25018,NA,0.98636,111.89491,8.87545,6.18382,NA,NA,NA,NA
56,"2017-01-26","Breach","UniqueFlask",0.7351,1.02882,NA,0.99255,0.9998,0.99686,216.33608,0.19902,64.60275,16.49941,9.95216,0.25,2.6102,275.62922,89.57529,0.25706,0.25235,NA,0.99706,109.18137,8.63412,5.98902,NA,NA,NA,NA
57,"2017-01-27","Breach","UniqueFlask",0.70947,1,NA,0.99018,1,0.99754,208.94123,0.1607,65.47281,16.72474,10.08544,0.25246,2.74667,284.49228,90.58386,0.25702,0.25579,NA,0.99211,105.95211,8.40737,6.52333,NA,NA,NA,NA
58,"2017-01-28","Breach","UniqueFlask",0.72911,1.08143,NA,0.99768,1,0.99714,216.88018,0.17875,65.28839,16.57286,10.09661,0.25036,2.51625,289.78196,87.64018,0.25786,0.25393,NA,0.94393,108.46,9.00554,7.08,NA,NA,NA,NA
59,"2017-01-29","Breach","UniqueFlask",0.81,1,NA,0.99482,1,0.99304,221.24321,0.18304,66.86268,16.9925,9.85857,0.24518,2.69554,297.61161,94.63464,0.26,0.25857,NA,0.99607,109.50232,9.0025,7.01661,NA,NA,NA,NA
60,"2017-01-30","Breach","UniqueFlask",0.80446,1.07071,NA,0.99839,1,0.95518,224.80196,0.20214,68.13429,17.10893,9.82304,0.25232,2.39929,297.30089,93.83625,0.25982,0.25875,NA,0.99982,114.36054,8.72946,7.03393,NA,NA,NA,NA
61,"2017-01-31","Breach","UniqueFlask",0.76089,1.91482,NA,0.99357,1,0.98625,232.04696,0.19321,67.36286,15.95679,9.63839,0.25393,2.33054,290.63464,91.67679,0.25929,0.25732,NA,0.99982,115.07625,8.26286,7.84589,NA,NA,NA,NA
62,"2017-02-01","Breach","UniqueFlask",0.78232,1.36143,NA,0.95411,0.99982,0.99036,238.41518,0.16393,67.30107,16.67875,9.54982,0.25893,2.40643,297.81089,89.90768,0.26179,0.26036,NA,1,109.19571,8.67929,7.99054,NA,NA,NA,NA
63,"2017-02-02","Breach","UniqueFlask",0.76764,1.06364,NA,0.97836,1,0.97,239.37073,0.18509,64.33036,20.15891,9.88455,0.26764,2.414,309.68364,92.14073,0.27,0.26836,NA,0.99727,107.01218,8.92345,7.846,NA,NA,NA,NA
64,"2017-02-03","Breach","UniqueFlask",0.75304,1,NA,0.98661,1,0.94161,241.49089,0.19089,63.49911,21.69321,9.95554,0.26839,2.35036,328.45964,91.39107,0.26893,0.26875,NA,0.99786,100.04071,7.96589,7.84804,NA,NA,NA,NA
65,"2017-02-04","Breach","UniqueFlask",0.82589,1,NA,0.9925,1,0.9625,238.68429,0.16929,62.48625,21.17875,9.26732,0.26804,2.12732,394.955,92.00589,0.27,0.26911,NA,0.99964,101.72161,7.65375,7.34161,NA,NA,NA,NA
66,"2017-02-05","Breach","UniqueFlask",0.68536,1,NA,0.92268,1,0.94196,235.90125,0.19268,59.43232,22.14464,9.63696,0.26804,2.24179,396.7375,88.41036,0.27,0.26911,NA,0.99679,114.60875,7.78696,8.28482,NA,NA,NA,NA
67,"2017-02-06","Breach","UniqueFlask",0.69554,1,NA,0.98393,1,0.99446,237.1725,0.20482,58.62339,24.35589,9.59589,0.25143,2.20982,394.33304,91.83286,0.27321,0.27196,NA,0.99982,120.0575,7.77393,9.59839,NA,NA,NA,NA
68,"2017-02-07","Breach","UniqueFlask",0.73263,1,NA,0.98965,1,0.96947,232.75754,0.22579,59.41702,23.41702,8.83491,0.28579,2.14912,437.56193,87.84982,0.28982,0.28965,NA,0.99982,129.08246,7.20807,9.07,NA,NA,NA,NA
69,"2017-02-08","Breach","UniqueFlask",0.72614,1,NA,0.99105,1,0.86316,233.80368,0.21772,58.91807,24.91579,9.14123,0.25439,2.41316,477.01105,90.82421,0.2907,0.28842,NA,1,123.21754,7.35088,8.68965,NA,NA,NA,NA
70,"2017-02-09","Breach","UniqueFlask",0.73966,1,NA,0.99724,1,0.92845,234.03707,0.22948,60.26086,27.21328,8.83362,0.28259,2.24741,518.77983,90.09293,0.28914,0.28724,NA,1,127.26293,7.20224,9.16897,NA,NA,NA,NA
71,"2017-02-10","Breach","UniqueFlask",0.80879,1,NA,0.99983,1,0.97017,236.20172,0.16638,62.06879,30.375,8.97621,0.27845,2.58534,545.27259,92.46845,0.27931,0.27966,NA,1,124.3131,7.51155,9.03603,NA,NA,NA,NA
72,"2017-02-11","Breach","UniqueFlask",0.84228,1,NA,0.99807,1,0.98158,238.91544,0.19737,60.60982,29.92281,9.35246,0.27982,2.66123,535.22263,96.73175,0.28035,0.28018,NA,1,126.52719,7.40772,9.02404,NA,NA,NA,NA
73,"2017-02-12","Breach","UniqueFlask",0.83982,1.31649,NA,0.99947,0.99982,0.99614,247.6786,0.1986,56.15895,28.18351,9.75877,0.27754,2.89105,530.24877,91.24807,0.2793,0.2793,NA,1,140.23404,7.72386,7.69632,NA,NA,NA,NA
74,"2017-02-13","Breach","UniqueFlask",0.77655,1.61431,NA,0.99862,1,0.9731,261.43086,0.18845,54.74759,25.11414,9.50017,0.27086,2.82362,528.58569,92.69879,0.27086,0.27069,NA,0.99862,117.04328,7.57086,7.75621,NA,NA,NA,NA
75,"2017-02-14","Breach","UniqueFlask",0.80456,1.95018,NA,0.99965,1,0.99807,297.14018,0.19404,52.70877,24.43298,9.3886,0.27,2.7093,546.75596,95.55404,0.27,0.27,NA,1,118.47842,7.85649,7.71737,NA,NA,NA,NA
76,"2017-02-15","Breach","UniqueFlask",0.82263,2,NA,1,1,1,289.00421,0.18807,56.68456,21.82509,9.98579,0.26526,2.31,549.64316,91.98632,0.26526,0.26526,NA,0.99737,118.5314,8.05175,7.99544,NA,NA,NA,NA
77,"2017-02-16","Breach","UniqueFlask",0.8693,2,NA,0.96421,1,0.99719,277.85404,0.18491,57.12316,23.26825,9.79947,0.26,2.44509,568.13526,93.21842,0.26474,0.26,NA,1,116.87719,7.87404,7.51596,NA,NA,NA,NA
78,"2017-02-17","Breach","UniqueFlask",0.83845,2.01207,NA,0.99121,1,1,277.85414,0.17172,55.38569,21.68776,10.33,0.26241,2.45672,567.315,99.68793,0.26345,0.26345,NA,1,117.44155,7.60086,7.64966,NA,NA,NA,NA
79,"2017-02-18","Breach","UniqueFlask",0.89702,2.52544,NA,0.99842,1,0.99737,278.48807,0.19632,53.99053,20.37684,9.94807,0.2607,2.9207,531.24842,103.50439,0.27649,0.26614,NA,0.99807,115.31702,8.14596,7.78561,NA,NA,NA,NA
80,"2017-02-19","Breach","UniqueFlask",0.86912,2.05702,NA,0.99789,1,0.97649,277.36649,0.14298,53.54298,19.98456,9.86228,0.26018,2.77035,523.27316,106.92404,0.26772,0.26561,NA,1,112.84123,8.17474,7.62333,NA,NA,NA,NA
81,"2017-02-20","Breach","UniqueFlask",0.87053,2.01807,NA,1,0.99772,0.99368,268.2193,0.14175,52.44789,19.8514,10.32702,0.26825,2.4686,522.22298,107.33175,0.26737,0.26719,NA,0.99965,108.21456,8.28544,6.56246,NA,NA,NA,NA
82,"2017-02-21","Breach","UniqueFlask",0.65526,2.03947,NA,0.98825,1,0.78561,264.4493,0.1214,50.12632,19.80491,9.67474,0.26018,2.52246,517.97947,97.94754,0.26228,0.26,NA,0.99842,98.03579,7.98965,7.81561,NA,NA,NA,NA
83,"2017-02-22","Breach","UniqueFlask",0.38655,2,NA,1,1,0.80741,267.29862,0.17362,49.60862,22.67862,9.55966,0.2669,1.96155,526.23741,101.08069,0.26552,0.26672,NA,0.86276,91.63362,7.73879,7.67914,NA,NA,NA,NA
84,"2017-02-23","Breach","UniqueFlask",0.41793,2,NA,0.44931,1,0.78397,265.4581,0.07224,45.42638,27.08983,9.9669,0.26431,2,545.75655,108.865,0.26431,0.26138,NA,0.80655,87.62862,7.30276,7.72328,NA,NA,NA,NA
85,"2017-02-24","Breach","UniqueFlask",0.3431,2,NA,0.72828,0.98155,0.91897,259.41672,0.07,45.97431,28.53155,9.47948,0.26414,2.18517,570.98724,106.45103,0.26414,0.26259,NA,0.58259,89.18966,7.61845,6.73517,NA,NA,NA,NA
86,"2017-02-25","Breach","UniqueFlask",0.45898,2,NA,0.98814,0.97305,0.93492,258.53458,0.07424,46.94712,26.99,8.63559,0.27542,1.6761,558.71475,95.77966,0.27661,0.27051,NA,0.7878,86.31559,8.13288,7.26356,NA,NA,NA,NA
87,"2017-02-26","Breach","UniqueFlask",0.54379,2.18569,NA,0.95828,0.99707,0.81103,279.36966,0.12397,47.47862,27.13879,9.05121,0.26328,1.6569,622.72586,95.60776,0.26328,0.25948,NA,1,89.74172,8.66724,7,NA,NA,NA,NA
88,"2017-02-27","Breach","UniqueFlask",0.53102,3.64678,NA,0.99847,0.97576,1,303.89475,0.16644,49.66492,25.16712,9.98322,0.26678,2,698.28441,103.0161,0.26712,0.26644,NA,1,90.22017,8.92305,7,NA,NA,NA,NA
89,"2017-02-28","Breach","UniqueFlask",0.86,1.59,NA,1,1,1,316,0.175,51.125,30.21,9.87,0.26,1.57,678.41,99.48,0.26,0.26,NA,1,89.625,9.64,7,NA,NA,NA,NA
1,"2018-08-31","Delve","UniqueFlask",0,0,4.1,0,5,0.27725,0,0,50,0,5,1.48,0,25.9,0,0.39,1,3,0,0,0,0,NA,0,0,NA
2,"2018-09-01","Delve","UniqueFlask",4,23.9225,4,15.1,2,0.23,0,0.24,1,97.59,6,0.24,4,33.49,58.02897,0.24,0.24,3,5,24,12.70067,436.065,NA,0,2425,NA
3,"2018-09-02","Delve","UniqueFlask",4,21.97594,5,10,2,0.31,422.0675,0.31,1,104.73,12,0.31,3.24602,64.172,78.00529,0.31,0.31,9,6,9.997,19.47906,556.33,NA,39.5075,2620.7525,NA
4,"2018-09-03","Delve","UniqueFlask",3,26.874,3.55459,7.31023,2,0.42,399.20714,0.4201,1,129.46538,14,0.42,3.90071,79.58,109.9899,0.42,0.42,12,5,8.76222,23,634.59,NA,39.98,2370.31,NA
5,"2018-09-04","Delve","UniqueFlask",2,30,3,6,2,0.47,320.84438,0.47,1,133.6404,15,0.47,3,110.36,108.48276,0.47,0.47,15,4,10.48667,20,757.09118,NA,71.37615,615.86176,NA
6,"2018-09-05","Delve","UniqueFlask",2,30.26182,2,4,2,0.49,319.46,0.49,1,140.76842,14,0.49,3,103.96857,124.76245,0.49,0.49,16,4,9.08,18.67214,855.25,NA,124.37,542.43,NA
7,"2018-09-06","Delve","UniqueFlask",2,30,2,4,2,0.5101,318.1,0.5301,1,139.52444,12.58245,0.5201,3,105.18136,146.85255,0.54,0.51,19.19684,4,10,19,795.22313,NA,148.7,500.5,NA
8,"2018-09-07","Delve","UniqueFlask",1,30.75224,2,3.00245,2,0.48,284.70816,0.52,1,114.95531,11,0.47,3,105.545,142.85898,0.52,0.48,19,3,9.32,20,715.84,NA,138.16682,448.2,NA
9,"2018-09-08","Delve","UniqueFlask",1,32,2,2,2,0.48,310.20082,0.5501,1,112.04102,11,0.48,3,91.995,160,0.54,0.48,20,3,7.46082,18.00337,777.40907,NA,89.28475,398.84083,NA
10,"2018-09-09","Delve","UniqueFlask",1,32.65153,1.28041,2,2,0.3401,300.95143,0.4901,1,104.17316,10.00398,0.47,3,115.06,177.03898,0.5301,0.47,19,3,7.1175,15,883.86,NA,127.56,425.03586,NA
11,"2018-09-10","Delve","UniqueFlask",1,40,1.8702,2,1,0.3901,297.01102,0.4901,1,100,10,0.47,2,118.95,200,0.47,0.47,19.79133,3,5.46031,15,918.17222,NA,124.2,498.38308,NA
12,"2018-09-11","Delve","UniqueFlask",1,40,1.14592,2,2,0.31,302.46245,0.5051,1,90,10,0.48,2,124.87143,191.63,0.5,0.48,20,3,5.8802,14,1019.69,NA,156.83159,667.56,NA
13,"2018-09-12","Delve","UniqueFlask",1,38.05102,1,2,2,0.4602,299.89469,0.51,1,70,9,0.4551,2,129.58,195.78367,0.5,0.5,20,2,5,11,1089.86939,NA,208.12034,746.59,NA
14,"2018-09-13","Delve","UniqueFlask",1,40,1,2,2,0.4402,292.54,0.5,1,79.40316,9,0.4901,2,130,208.85112,0.51,0.5101,21.68296,2,5.97031,10,967.92475,NA,195.155,604.45269,NA
15,"2018-09-14","Delve","UniqueFlask",1,40,1,2,2,0.45031,288.39857,0.5,1,79.68112,8,0.5,2,130,207.09459,0.5,0.5,20,2,5,8.7402,897.1763,NA,146.7975,581.18,NA
16,"2018-09-15","Delve","UniqueFlask",1,40.03867,1,2,2,0.4302,319.88122,0.51,1,80,8,0.47,2.96041,168.36266,209.6201,0.49,0.3901,20,2,5.00082,8,922.25793,NA,172.7564,561.81,NA
17,"2018-09-16","Delve","UniqueFlask",1,42,1,2,2,0.4002,310,0.49,1,79.74224,7,0.4,2,167.74204,220,0.47,0.47,19.24286,2,5,7.35173,935.1,NA,167.20591,467.56774,NA
18,"2018-09-17","Delve","UniqueFlask",1,40,1,1.93071,2,0.4,308.90316,0.46,1,75,6,0.45,2,172.87224,228.94694,0.4701,0.5,19,2,5,7,1184.75647,NA,152.10931,599.21594,NA
19,"2018-09-18","Delve","UniqueFlask",1,38.65306,1,1,2,0.4451,315.76408,0.47531,1,65,6,0.4751,2,160.1449,234.0449,0.52,0.45,18,2,5,6,1689.61032,NA,180.15273,616.19676,NA
20,"2018-09-19","Delve","UniqueFlask",1,35.00531,1,1,2,0.4,337.66429,0.49,1,61.48173,5,0.4501,2,159.14367,233.0299,0.52,0.44,17.00847,2,5,5.95051,1785.02985,NA,188.1868,614.04333,NA
21,"2018-09-20","Delve","UniqueFlask",1,38.15694,1,1,2,0.41,322.44,0.56,1,59,5,0.44,2,180.4837,237.21531,0.44,0.4351,15,2,5,5,1787.40122,NA,193.07231,630.69951,NA
22,"2018-09-21","Delve","UniqueFlask",1,39.07571,1,1,2,0.43,319.13388,0.46,1,60,5,0.52,2,202.90333,240.36204,0.4651,0.4851,15,2,4.87,5,1761.3751,NA,212.315,644.82441,NA
23,"2018-09-22","Delve","UniqueFlask",1,40,1,1,2,0.44,308.70214,0.5501,1,59,5,0.45,2,197.98378,263.90531,0.5001,0.45,15,2,4.68051,4.88122,1782.935,NA,210.07385,841.56912,NA
24,"2018-09-23","Delve","UniqueFlask",1,40,1,1,2,0.44,272.21571,0.4301,1,55,5,0.44,2,198.83112,284.44173,0.4301,0.41,15,2,5,4.19041,1739.49939,NA,210.04,788.26222,NA
25,"2018-09-24","Delve","UniqueFlask",1,39.19122,1,1,2,0.41,247.95112,0.44,1,55,5,0.44,2,198.51,295.04327,0.4201,0.21,17,2,4.96,5,1722.88163,NA,210.30667,756,NA
26,"2018-09-25","Delve","UniqueFlask",1,40,1,1,2,0.4801,257.95235,0.4801,1,51.4952,5,0.41,2,179.76245,296.40551,0.54,0.21,18,2,4.41276,5,1715.86378,NA,221.34667,719.95561,NA
27,"2018-09-26","Delve","UniqueFlask",1,40,1,1,2.02071,0.4,250.82,0.44,1,50,5,0.41,2,178.71357,279.30469,0.54,0.2,17,2,4.57214,4,1693.20949,NA,227.392,718.34398,NA
28,"2018-09-27","Delve","UniqueFlask",1,40,1,1,3,0.4,252.0352,0.5,1,45,5,0.4,2,187.12429,286.10184,0.54,0.2,15.56031,2,4,4,1841.7366,NA,233.19906,681.00031,NA
29,"2018-09-28","Delve","UniqueFlask",1,40.79796,1,1,2,0.4,264.94255,0.4101,1,44.54224,5,0.4,2,171.12255,286.10133,0.4702,0.2,17.9901,2,4,3.76153,1948.91036,NA,286.62273,644.66,NA
30,"2018-09-29","Delve","UniqueFlask",1,39.81327,1,1,2,0.4,263.1251,0.43,1,40,5,0.4,2,142.52612,276.56122,0.5002,0.25,18,2,4,4,1958.86345,NA,288.68,681.09,NA
31,"2018-09-30","Delve","UniqueFlask",1,39.53122,1,1,2,0.4,247.08153,0.4,1,40,5,0.4,2,160,275.35235,0.54,0.1901,20,2,4.56061,4,1954.30111,NA,325.18667,669.78783,NA
32,"2018-10-01","Delve","UniqueFlask",1,39.47296,1,1,2,0.3001,244.16867,0.4301,1,39.02082,5,0.4,2,159.48082,273.31041,0.55,0.18,20,2,4.44041,3.09214,2019.66957,NA,281.56725,667.31872,NA
33,"2018-10-02","Delve","UniqueFlask",1,38.90694,1,1,2,0.4,248.70571,0.55,1,35.9151,5,0.4,2,159.78,279.55102,0.55,0.19,19.75082,2,5,4,2069.46,NA,269.4722,666.82745,NA
34,"2018-10-03","Delve","UniqueFlask",1,39.68102,1,1,3,0.39,253.02,0.4,1,39,5,0.39,2,161.66,277.61122,0.55,0.19,19.00092,2,4.24102,3,2110.43551,NA,233.02,669.73,NA
35,"2018-10-04","Delve","UniqueFlask",0.9501,39.50276,1,1,3,0.39,255.05082,0.51,1,32.00224,5,0.43,2,173.96,279.6,0.55,0.19,19.08031,2,4.72112,3,2043.72531,NA,233.075,696.11842,NA
36,"2018-10-05","Delve","UniqueFlask",0.9751,39.08531,1,1,3,0.49551,244.53245,0.44,1,30,5,0.39,2,187.17163,282.68673,0.56,0.18,18,2,5,3,2055.33776,NA,230.72822,704.62219,NA
37,"2018-10-06","Delve","UniqueFlask",1,38.78306,1,1,3,0.39,238.43347,0.4051,1,30,4.84551,0.38,2.66531,200.37245,291.38102,0.56,0.18,18,1.88592,4.38102,3,1952.24041,NA,228.84429,724.44554,NA
38,"2018-10-07","Delve","UniqueFlask",1,40,1,1,3,0.38,242.06,0.48,1,30,5,0.38,3,198.11163,298.33959,0.58,0.18,18,2,5,3,1921.92102,NA,242.06,809.93857,NA
39,"2018-10-08","Delve","UniqueFlask",1,39.87755,1,1,3,0.38,251.8351,0.4851,1,30,5,0.38,3,189.56878,293.32,1,0.18,15.56898,2,6.5,3,2083.06122,NA,275.3875,990.01958,NA
40,"2018-10-09","Delve","UniqueFlask",1,35.97551,1,1,3,0.45531,261.0502,0.38,1,28.55388,5,0.38,3,184.08163,306.67878,1,0.17,16.06102,2,5,3,2213.59286,NA,263.01122,1438.63394,NA
41,"2018-10-10","Delve","UniqueFlask",1,36.69571,1,1,3,0.37,261.04,0.47,1,28.62061,4.1102,0.3651,3,197.80776,301.6,0.6251,0.17,16,2,7,3,2247.65673,NA,296.6275,1568.52,NA
42,"2018-10-11","Delve","UniqueFlask",1,37.58429,1,1,2.00102,0.36,250.72969,0.57,1,25,4,0.36,3,224.33153,299.32898,1,0.17,15,2,7.43173,3,2301.24439,NA,328.48341,1465.45388,NA
43,"2018-10-12","Delve","UniqueFlask",1,38.91224,1,1,2,0.3851,240.20163,0.3751,1,25,4,0.45,3,227.16469,291.41,0.97,0.17,15,2,5,3,2259.75735,NA,524.90217,1457.06,NA
44,"2018-10-13","Delve","UniqueFlask",1,40,1,1,3,0.35,233.49735,0.3551,1,24.44633,4,0.35,2.62571,229.98224,287.2049,0.77551,0.16,15,2,4.93571,3,2292.7351,NA,1412.66847,1352.8,NA
45,"2018-10-14","Delve","UniqueFlask",1,44.64531,1,1,3,0.34,239.73082,0.42041,1,24,4,0.16,2,251.23143,296.92,0.68,0.16,16.13592,2,5,3,2322.3698,NA,1190.2202,1369.38265,NA
46,"2018-10-15","Delve","UniqueFlask",1,44.05612,1,1,3,0.33,246.21878,0.34,0.98,25,4,0.33,2,247.39041,299.46347,1,0.16,17,2,5,3,2389.84184,NA,989.34857,1143.7102,NA
47,"2018-10-16","Delve","UniqueFlask",1,41.01224,1,1,3,0.33,255.05204,0.36531,1,24,4,0.33,2.9051,227.87327,297.42041,1,0.16,16.2598,2,9.32551,3,2402.12837,NA,991.62286,1136.16,NA
48,"2018-10-17","Delve","UniqueFlask",1,42.91327,1,1,3,0.33,271.21551,0.5,1,24.69551,4,0.2851,2.86531,227.19082,299.79633,1,0.28,14.8951,2,5,3,2407.9398,NA,999.30213,1198.97857,NA
49,"2018-10-18","Delve","UniqueFlask",0.9751,43.89673,1,1,3,0.33,253.62857,0.33,1,24.78735,4,0.48531,3,210.73531,280.94041,1,0.16,15,2,7.38306,2.32714,2353.39204,NA,1407.82826,1234.26939,NA
50,"2018-10-19","Delve","UniqueFlask",0.9951,43.00102,1,1,3,0.34,231.79918,0.4102,1,24.9902,4,0.34,2.05612,190.46,253.94,1,0.18531,15,2,5,2.35184,2137.24857,NA,1784.55,1140.95816,NA
51,"2018-10-20","Delve","UniqueFlask",1,42.37694,1,1,3,0.33,227.38469,0.37061,1,25,4,0.25531,2,187.5302,244.77367,1,0.15,14,2,5.15143,3,2050.87776,NA,2325,1108.18673,NA
52,"2018-10-21","Delve","UniqueFlask",1,45,1,1,3,0.33,226.75122,0.3501,1,23.70122,4,0.15,2,189.70235,251.45316,0.9201,0.2,14.51214,2,5,3,2077.0351,NA,2176.2198,1103.76786,NA
53,"2018-10-22","Delve","UniqueFlask",1,45,1,1,3,0.33,227.81673,0.33,1,20,4,0.33,2,198.46959,255.06,0.9751,0.15,14,2.06592,5,3,2185.00714,NA,2424.07286,1131.83175,NA
54,"2018-10-23","Delve","UniqueFlask",1,43.42041,1,1,3,0.33,228.93561,0.33,1,23.36092,3.30112,0.33,2,211.19755,271.78286,0.9401,0.2501,14,2.76102,5,3,2258.8652,NA,2507.04184,1170.98205,NA
55,"2018-10-24","Delve","UniqueFlask",1,44.41306,1,1,3,0.33,231.73286,0.33,1,22,3,0.46551,2.97061,239.28776,265.03653,0.94,0.3151,12,3,5,3,2231.28163,NA,2634.80367,1280.06541,NA
56,"2018-10-25","Delve","UniqueFlask",1,40,1,1,3,0.33,223.25,0.33,1,22.77612,3,0.33,2.60633,244.50936,271.39776,0.7402,0.16,12.4649,2,5,3,2163.04653,NA,2651.03076,1123.57,NA
57,"2018-10-26","Delve","UniqueFlask",1,42,1,1,3,0.33,233.93612,0.63,1,24.0102,4,0.32,2.71755,265.52531,276.94,0.64,0.20041,11.9902,2,5,3,2028.39673,NA,2780.65721,1390.53286,NA
58,"2018-10-27","Delve","UniqueFlask",1,40,1,1,2.87755,0.33,238.03531,0.38,1,25,4,0.63,2.83061,237.22,252.69653,1,0.2502,12,2,5,3,2047.54204,NA,2952.73122,1394.76094,NA
59,"2018-10-28","Delve","UniqueFlask",1,41.12939,1,1,2.2551,0.33,230.83633,0.65,1,25,4,0.39041,3,206.67,236.55918,0.6551,0.2051,12,2,5,3,1988.26735,NA,3024.78,1787.37,NA
60,"2018-10-29","Delve","UniqueFlask",1,38.51673,1,1,2.64061,0.33,230,0.7351,1,23.35347,3.27163,0.3351,3,199.50429,228.19102,0.75061,0.35531,10.76102,2.20061,5,3,1884.67184,NA,3070.38769,1759.77667,NA
61,"2018-10-30","Delve","UniqueFlask",1,48.71673,1,1,2,0.33,212.28,0.65,1,24.76082,4,0.2251,3,210.27102,235.8851,0.97531,0.15,10,2,5,2.8602,1815.06531,NA,3111.9763,1953.8965,NA
62,"2018-10-31","Delve","UniqueFlask",1,45,1,1,2,0.33,214.40918,0.44592,1,25,4,0.42082,3,211.56041,213.35204,0.65,0.27,10,2,5,2.35959,1686.42122,NA,3102.44,2119.65203,NA
63,"2018-11-01","Delve","UniqueFlask",1,50,1,1,2,0.33,211.60041,0.6401,1,25,4,0.59,3,212.28,228.67786,0.65,0.15,10,2.63255,5,2.24051,1769,NA,2847.01957,2264.32,NA
64,"2018-11-02","Delve","UniqueFlask",1,50,1,1,2,0.33,209.04612,0.3902,1,26.97388,4,0.33,3,228.03,228.70857,0.55,0.29,10,2.02041,5,2.71755,1770.53776,NA,2845.55745,2147.87298,NA
