"Day","Date","League","Type","Chayula.s.Breachstone","Divine.Vessel","Eber.s.Key","Esh.s.Breachstone","Fragment.of.the.Chimera","Fragment.of.the.Hydra","Fragment.of.the.Minotaur","Fragment.of.the.Phoenix","Inya.s.Key","Mortal.Grief","Mortal.Hope","Mortal.Ignorance","Mortal.Rage","Sacrifice.at.Dawn","Sacrifice.at.Dusk","Sacrifice.at.Midnight","Sacrifice.at.Noon","Splinter.of.Chayula","Splinter.of.Esh","Splinter.of.Tul","Splinter.of.Uul.Netol","Splinter.of.Xoph","Tul.s.Breachstone","Uul.Netol.s.Breachstone","Volkuur.s.Key","Xoph.s.Breachstone","Yriel.s.Key","Chayula.s.Charged.Breachstone","Chayula.s.Enriched.Breachstone","Chayula.s.Pure.Breachstone","Esh.s.Charged.Breachstone","Esh.s.Enriched.Breachstone","Esh.s.Pure.Breachstone","Tul.s.Charged.Breachstone","Tul.s.Enriched.Breachstone","Tul.s.Pure.Breachstone","Uul.Netol.s.Charged.Breachstone","Uul.Netol.s.Enriched.Breachstone","Uul.Netol.s.Pure.Breachstone","Xoph.s.Charged.Breachstone","Xoph.s.Enriched.Breachstone","Xoph.s.Pure.Breachstone","Timeless.Eternal.Emblem","Timeless.Eternal.Empire.Splinter","Timeless.Karui.Splinter","Timeless.Maraketh.Emblem","Timeless.Maraketh.Splinter","Timeless.Templar.Emblem","Timeless.Templar.Splinter","Timeless.Vaal.Emblem","Timeless.Vaal.Splinter","Fragment.of.Constriction","Fragment.of.Emptiness","Fragment.of.Enslavement","Fragment.of.Eradication","Fragment.of.Knowledge","Fragment.of.Purification","Fragment.of.Shape","Fragment.of.Terror"
28,"2019-01-03","Betrayal HC","Fragment",210.47872,1.78283,6,37,8.60336,9.82614,9,12.55978,9,1,7,5,2,1,0.958,1,1,2,0.39128,0.39504,0.33333,0.40474,36,40.64836,24.59736,40,9,200,200,251.65217,25,29.4899,84.94081,25.3102,27.81474,85,35.65758,62.4595,95,30,35,85.08418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,"2019-01-04","Betrayal HC","Fragment",203.19,1.46031,6.40595,36.809,8.0412,9.634,9,13,8.665,2,6,5,2,1,1,1,1,2,0.4,0.4,0.35443,0.40448,36,40,24,39.51436,9,0,0,266.5,25.207,29.5303,85,25.3102,27.09583,85,35,51.9898,94.27553,30,36.17374,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,"2019-01-05","Betrayal HC","Fragment",198.94382,1,5.64225,35.52497,8,10,9,12,8.83763,2,6,5,2,1,1,1,1,2,0.4,0.33894,0.4672,0.41667,35.12428,39.54387,24,40,9,350,0,250,28.916,29.85979,84.88385,26,27,85,30,35.99495,90,29.95455,37.29592,88.34891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,"2019-01-06","Betrayal HC","Fragment",197.5616,1.5,6,35,8,9,9,11,8,2,6,5,2,1,0.97803,1,1,2,0.33333,0.33333,0.45573,0.41667,35,40,23.1308,39.87101,9,350,200.5,248.11158,28.94545,30.79592,84.67905,21.78182,26.21042,85,28.7,25,92.69486,30,33.148,89.9289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,"2019-01-07","Betrayal HC","Fragment",200,2,6.39432,35.42275,8,9,8.802,11,7.90839,2,6.56181,5.39091,2,1,1,1,1,1.99411,0.39411,0.33333,0.4588,0.4399,36,41.81409,23.3899,41.89818,9.23939,250,0,245.2498,29.87,29.495,85.26536,22.53608,24.05979,86.7168,28,65,97.95455,29.92272,34.93,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,"2019-01-08","Betrayal HC","Fragment",196.625,2,6.14286,37,8,9,9,11,8,2,6.49727,6,2,1,1,1,1,2,0.4,0.33333,0.46859,0.4631,37,48.96171,25.239,43.16039,9.74032,250,0,228.43229,31.86837,29.40816,89.73301,22.53608,24.19583,90,65,62.5,97.67,30,34.95,92.05562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"2019-01-09","Betrayal HC","Fragment",170,1.54604,6,40,8,9,9,11,7.59278,2,6.65556,6,2,1,1,1,1,1.8,0.4,0.34704,0.49283,0.47619,38.4186,49.24731,22.74343,46.15052,9,255.45,0,220,33.02947,29.74947,85,26.65455,24.16,85,69.61428,0,96.05549,25.39785,34.69263,88.74091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,"2019-01-10","Betrayal HC","Fragment",169.94945,1,7.60808,40.74633,8.24676,9.33571,9,11.33,8,1.775,7,6.00833,2,1,1,1,1,1.73202,0.4,0.34289,0.48575,0.44596,40.20604,54,21.99091,44.48089,8.18347,241,0,219.92743,29.4449,31.94505,85,26.87755,25,84.91491,68.5,65,95,30.47368,35,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,"2019-01-11","Betrayal HC","Fragment",168.98969,1.5,7,42,9,10,9,11.5494,7.65864,2,8,10.87215,3,1,1,1,1,1.76062,0.4427,0.33333,0.5,0.48406,42,50,22.87686,45,7.4894,241,180,220,31.404,35.90972,81,25.52105,25,80.55817,68.5,65,91.57187,35.63918,35,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,"2019-01-12","Betrayal HC","Fragment",171.71248,1.5,7,40,9,9.92245,9,11.02727,7.49971,2,9.26588,12,10.477,1,1,1,1,1.5,0.44182,0.33333,0.5,0.46368,40.12335,48,22,44,8,241,160,210,30.11702,34.92108,81,26.26804,25.31304,84,77.5,70,95,38.41937,34.59303,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,"2019-01-13","Betrayal HC","Fragment",168.74468,1.5,7,42,9,9.04718,9,11.72434,8,2,9.37844,12,9,1,1,1,1,1.5,0.45455,0.33333,0.5,0.5,43,50,21,45,8.005,205,160,220,30,34.82935,82.92824,26.26804,25.36044,85,70,50,95.54619,29.425,37.372,88.39207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"2019-01-14","Betrayal HC","Fragment",175,1.5,7.69286,44,9,9.127,9,12,7.26889,2,9,12,9,1,1,1,1,1.71426,0.47619,0.4553,0.5,0.49698,44,50,20.73469,46.23907,8.51758,200,160,218.54639,30,34.76289,90,28.255,27.22589,90,70,50,98.73546,27.89286,37.31515,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,"2019-01-15","Betrayal HC","Fragment",175.57917,1.19679,6.579,46.97467,9,9,9,10,7.76146,2,8,12,9,1,1,1,1,1.89394,0.47619,0.47536,0.5,0.49703,44,52.56129,19,47.93638,7,200,120,213.72508,31.79574,34.84211,89,40,38.445,90,62.07,45,95.28807,27.59995,39.89949,90.71673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,"2019-01-16","Betrayal HC","Fragment",188.02577,1.5,6,49,8,9,9,11.008,7.74688,2,8,12,7,1,1,1,1,1.81818,0.47852,0.47425,0.5,0.5,46.64023,53.56817,19,50.09993,7.56211,200,120,210,33.86458,34.84211,86.42413,37.1,29.7449,88,62.07,45,94.47874,29.69897,37.70851,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"2019-01-17","Betrayal HC","Fragment",185,1.5,6,50,7,9,9,12,9,2,7,12,7,1,1,1,1,1.80186,0.5,0.48866,0.5,0.5,49.96057,55,18.27234,52.31232,8,200,120,201.31633,35,39.46429,85,37.12121,25.89388,85,46,48.815,94,29.28367,40.29192,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,"2019-01-18","Betrayal HC","Fragment",180,2,6,50,7,8.1,9,11.89,9,2,7,11,7,1,1,1,1,1.69453,0.5,0.5,0.5,0.5,50,55.50133,16.22632,54,8.06452,0,120,200,32.01031,33.6651,84,33.03093,26.92632,85,62.07,48.815,95.54286,34.29,32.89,86.40497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,"2019-01-19","Betrayal HC","Fragment",185,2,5.97586,49,7,8,9,11.76429,9.86633,2,7.73049,11.48214,7,1,1,1,1,1.5,0.5,0.5,0.5,0.5,50,55,16.28646,51,9,0,120,200,31.51546,33.464,84.94098,33.5988,30.513,85,62.07,48.815,97.62299,35.64948,32.89,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,"2019-01-20","Betrayal HC","Fragment",175,2,5,48.61267,7.3303,7,9,12,9,2,7,11,7,0.98414,1,1,1,1.5,0.5,0.5,0.5,0.5,49.88411,53.9643,16,50,9,0,120,200,31.86122,33.12007,84.61778,35.31579,33.579,84.59748,61.09,46.7,90.47837,34.58763,34.81616,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,"2019-01-21","Betrayal HC","Fragment",170,2,5,49,7.777,8.05807,9,12,9.03,2,7,11,6,0.81476,0.85289,1,1,1.5,0.5,0.5,0.5,0.5,50,54.40399,15,51.5157,9,0,120,200,31.63636,29.69771,82,37.79,35,84.27232,60,80,90,42.87879,40,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,"2019-01-22","Betrayal HC","Fragment",172.55102,2,5.50191,49,8,9,9,12,9.827,2,8,11.63265,6,0.62371,0.60836,1,1,1.5,0.5,0.5,0.5,0.5,50,55.26966,14,52,8,0,0,206.03258,35,27.70313,80.64538,39.88384,31.94211,83.07702,52.9697,80,90,33.78788,39.47959,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"2019-01-23","Betrayal HC","Fragment",172.55102,2,5,50,7,8.10193,9,11.48935,10,2,7.895,11,5,0.56014,0.68988,1,1,1.5,0.5,0.5,0.5,0.5,50,54.42221,14,51.51048,8,0,222.5,200,35.84,36.56082,84,43.07293,34.50152,85,60,75,90,34.0102,38.92245,84.39528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"2019-01-24","Betrayal HC","Fragment",162.62727,2,4.61633,49,8,9,8.29156,11.31818,10,2,7.82524,11.13723,5,0.90205,0.68561,1,1,1.5,0.5,0.5,0.5,0.5,50,54.184,14,50,8.53261,0,184.5,184.78825,32.08333,33.054,85,40,32.768,88,60,70,90,37.554,38.46598,83.67301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,"2019-01-25","Betrayal HC","Fragment",177.50134,1.85,4,49.87679,8,8.19192,8,10.89548,10,2,8,12,5.58723,0.90514,0.50729,1,1,1.5,0.5,0.5,0.5,0.5,50,54.12366,14.14409,52,9,0,184.60603,194.45045,33.07576,32.53918,85,36.5349,32.08081,88,60,70.545,95,39.47194,34.95361,84.35152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,"2019-01-26","Betrayal HC","Fragment",177.20362,1.92535,4,50,8,8,8,12,10.12637,2,8,12.49839,5.4738,1,0.53174,1,1,1.5,0.5,0.5,0.5,0.5,50,54.565,14.95313,51,8.25227,0,187.67582,200,33.15816,32.53918,89.82278,27.92424,32.10204,90,55,67.60306,95,41.47423,38.452,84.6439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"2019-01-27","Betrayal HC","Fragment",179.76768,1.77919,4.83407,48.20168,7.3742,8,8,12,10.36667,2,8,13.29348,5,1,0.60483,1,1,1.5,0.5,0.5,0.5,0.5,50,56.28524,14.89565,50,13.23729,0,175,200,33.15816,35,90,40.42708,31.7732,94.60844,55,67.60306,94.5,41.47423,36.98,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,"2019-01-28","Betrayal HC","Fragment",172.93547,1.5,4.52041,48,7.34839,8.34388,8,11.91,10.75625,2,8.00574,13.28409,5.09105,1,0.90591,1,1,1.5,0.5,0.5,0.5,0.5,50,58.87865,14.77634,50,15,0,175,201.01586,33.24227,35,96.55555,40.42708,32.22917,97.09791,55,67.94021,110.31961,39.71,39.29697,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,"2019-01-29","Betrayal HC","Fragment",172.77174,1.5,5,48,7.32101,8.32508,8,11.80612,10,2,9,13.54535,5,1,0.92405,1,1,1.5,0.5,0.5,0.5,0.5,48,58.4314,14,49,15,0,175,207.72038,34.62857,35,95,38.08247,31.625,95,55,67.94021,110,39.71,39.3102,95.90676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"2019-01-30","Betrayal HC","Fragment",161.14841,1.5,5,47,7.39796,8,8,12,10.889,2,8.71837,16.79184,6,1,0.99239,1,1,1.5,0.5,0.47619,0.5,0.5,48,58,16.12713,49,14.8628,0,152.5,199.57462,34.62857,35,95,40,33.01935,93,55,64.919,110,38.255,39.3102,97.53788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,"2019-01-31","Betrayal HC","Fragment",150.66122,1.5,5,46.89381,7,8,8,12,13.249,2,8.899,19.32551,6,0.73572,0.85546,1,1,1.5,0.49141,0.48155,0.5,0.5,48,58.05568,14.55773,49,14.81092,0,152.5,198,60,41.07292,92,40,37.12,90,50,56.9697,113.87,36.085,39.42268,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"2019-02-01","Betrayal HC","Fragment",156.04787,1.73,5,47,7,8,8,12,12.83857,2,8.90874,14.73985,6,0.70584,0.90582,1,0.98545,1.54673,0.47095,0.48017,0.5,0.5,48.0219,60.91398,14.10101,49.67926,15,0,152.5,193.52,55.99495,44.38776,95,45.35,36.35354,95,50,53.41735,111.08333,50,39.32371,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,"2019-02-02","Betrayal HC","Fragment",157.83,2,5,48,7,8,8,12,12.81786,2,8.77011,16.42923,5,0.66667,0.91001,1,1,1.5,0.5,0.5,0.5,0.5,49,61.96739,15.695,49.4283,16.99491,0,107.5,207.38953,55.5,45.51546,90,45.35,35.63564,88.53665,50,50,103.80559,50,39.45455,90.92077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,"2019-02-03","Betrayal HC","Fragment",159.86662,2,5,49,8,8.33182,7.9949,11.87248,14,2,8.68908,19.48193,5.12857,0.66288,0.81254,1,1,1.5,0.5,0.5,0.5,0.5,49.64287,61.71662,22.64184,49.94607,17.35385,120,100,202.24667,60,52.15,85.03513,40,27.71053,88.04731,45.5,50,109,50,39.45455,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,"2019-02-04","Betrayal HC","Fragment",159.21042,2,5,49.56549,8,8.41212,7.895,12.84,10.87059,2,7.70204,19.70833,6,0.73708,0.99807,1,1,1.5,0.5,0.5,0.5,0.5,50,61.90309,22.06915,50,18,120,90,214.32653,44.7,52.15,88,39.80131,32.16162,88,48,48.2,109.9559,51.09,37.10204,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,"2019-02-05","Betrayal HC","Fragment",160,1.74906,5,50.08333,7.634,8.352,8.88889,12,9.583,3,8.10543,23.17526,6.49462,0.84863,1,1,1,1.5,0.5,0.5,0.5,0.5,50,60.2125,21.06598,50,17.3809,120,0,222.02198,43.8,52.15,87.02298,39.35758,45.51429,88.03127,100,50,108.07753,51.09,43.51,90.99614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,"2019-02-06","Betrayal HC","Fragment",160,2,5,50.21724,7,9.085,8.464,12,8.974,3,8.17889,21.45679,7,0.74904,0.90866,1,1,1.66667,0.5,0.5,0.5,0.5,50,75,21.09333,56.92457,17,0,0,217.34737,43.8,50,88,38,45.51429,90,100,50,105,51.09,41.6,90.84066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"2019-02-07","Betrayal HC","Fragment",151.89043,1.65299,4.17083,60.17421,7,9.995,8.66465,12,12.03061,3,13.575,20.86082,7,1,1,1,1,1.66332,0.5,0.5,0.51494,0.5,54.54273,80.93064,20.97449,65,17,0,0,221.51596,42,50,88,42.725,45.51429,90,100,53.27,106.05789,60,41.76082,92.00469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"2019-02-08","Betrayal HC","Fragment",170.80808,1.22114,5,60,7,10,8.19265,12,10.0303,3,23.25556,21.24468,7,1,0.94764,1,1,1.51669,0.5,0.5,0.53621,0.5,60,79.05063,20,65,17,0,0,220.95,41,45,88,43.24,43.43571,90,100,53.27,110.95663,83,52.6303,93.5824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"2019-02-09","Betrayal HC","Fragment",171.452,2,4,62,7,10,8.688,13.0404,6,2.71981,23.494,26.34375,7.83977,0.92975,0.93582,1,1,1.51924,0.5,0.5,0.76641,0.52465,60,79.72222,20,65,16,0,0,218.15054,60,41.767,88.49825,40,43.43571,90.51765,100,53.27,111.97035,82,52.6303,91.17284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,"2019-02-10","Betrayal HC","Fragment",187.875,1.13131,4,62.0047,7,10,9,13.3,6,2,23,25.47692,7.51515,0.93225,0.92218,1,0.98125,1.6409,0.52163,0.71986,0.97363,0.65322,60.05568,81.57576,20,65,16,0,0,221.49899,50,38.04124,93.12386,38.40204,43.469,98.69493,100,53.27,115.78283,81,63.962,99.40965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,"2019-02-11","Betrayal HC","Fragment",186.35354,1.947,4.79794,62.38652,7,10,9.589,12.5,9.67857,2,22.29798,24.67566,7.42929,0.68024,0.70314,1,0.69333,1.75624,0.73438,0.7755,1,0.72356,63.14,87.06,20.21122,65,17,0,0,237.70202,50,53.28788,101.86553,40.545,70,103.19753,100,53.27,119.86596,0,65.94545,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"2019-02-12","Betrayal HC","Fragment",187.56,2,4,62,7,10,9.94021,13.42708,10.38776,2,20,24.77312,6.41414,0.66667,0.84908,1,0.76869,1.5,0.66667,0.78431,1,0.73929,64.876,85,21.09596,65,16.105,0,0,243.23936,50,56.64948,103.99457,40,70,100,0,80,119.88602,0,64.592,110.36145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,"2019-02-13","Betrayal HC","Fragment",180,2,4,63,7,9.599,10.85417,13.54211,10.43299,2,19,24.34674,6.345,0.79854,0.89541,1,0.8185,1.5,0.71655,0.76345,1,0.73908,64,88,20.73064,65,16.154,0,190,243.1505,50,70,105.12581,40,70,100,0,80,127.82222,0,64.592,110.81235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"2019-02-14","Betrayal HC","Fragment",156.16,1,3.8234,64,7,9.82041,11.57,13.54211,6,2,19,12.91546,6.28182,0.78975,0.8654,1,0.81375,1.5,0.75,0.8878,1,0.73321,64.334,89.627,15.75758,65,10.67041,0,190,243.20918,50,70,108,40,52,101.80272,0,80,140,0,70,110.7519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"2019-02-15","Betrayal HC","Fragment",180,1.034,3.74409,63.51125,7,10,12.67857,13.85714,6,2,19,13.175,6.35313,0.98967,1,1,0.93967,1.55824,0.68782,0.85051,0.94825,0.67215,65,85,15.07879,65,9.92424,0,186.635,243.475,50,65,111.17979,40,52.07,104.65455,0,80,145.28061,0,70,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"2019-02-16","Betrayal HC","Fragment",184.43299,1,3.702,62.53704,7.16566,10,12.19388,17.19192,12.29091,2,18.63077,12.1875,6,0.93178,1,1,0.91633,1.85793,0.59998,0.69667,0.99536,0.66667,64,88.93434,13.59192,65,9.89691,0,186.635,247.54639,50,60.99495,112.2303,78.24176,52.07,104.32447,0,80,146.22165,0,70,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"2019-02-17","Betrayal HC","Fragment",194.43299,2,3.609,64.899,8,11.668,11.917,18.30612,16.57368,2,18,9.61134,6,1,1,1,1,1.76835,0.65968,0.81495,1,0.79054,64,85,14.58969,65,9.97917,0,186.635,246.58763,70,61.09,110.32653,79,52,109.61818,0,80,146.0101,0,70,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,"2019-02-18","Betrayal HC","Fragment",190,2,3.93571,62.54651,8,11.668,11.62121,16.085,18.13333,2.63367,18.5,19.56,6,1,1,1,1,1.77713,0.66216,0.85667,1,0.82657,65,85,14.58969,65,10.23684,0,186.635,262.6,50.5,61.09,106.92614,78,57.085,102.68182,0,80,148.3587,0,70,125.24082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,"2019-02-19","Betrayal HC","Fragment",200,2,3.88723,64,7,11.668,12.29485,25,18.37216,5.74017,19.00549,12,8.62581,0.89,0.95658,1,1,1.50153,0.75,0.79171,0.96265,0.77466,64.654,85.2625,14.58969,64.64694,10.27778,0,168.5,276.61702,47.3,60,125,0,55.995,128.86364,0,80,155,0,73.27,126.30612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,"2019-02-20","Betrayal HC","Fragment",200,1.319,3.90753,64.734,7,12,15.29677,25,13,5.82828,18.85253,12,8.62581,1,1,1,1,1.81135,0.79209,0.78555,0.96265,0.81845,65,79.25699,13.6898,64.57292,10.035,0,168.5,273.6129,47.3,60,123.56042,0,50,131.33871,0,80,155,0,73.27,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,"2019-02-21","Betrayal HC","Fragment",210.3,1.43878,4.742,64.91706,7,14.70737,15.68696,18.93939,15.952,7.68229,22.42857,31.56701,8.9837,1,1,1,1,1.9397,0.73309,0.98875,1,0.85846,65,84.5202,26.4,65,19.495,0,168.5,250,47.3,60,120.2477,0,90,130,0,80,156.95838,0,100,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,"2019-02-22","Betrayal HC","Fragment",211.89,1.20663,4.86122,64.87789,6.80208,13.82842,12.14468,25,16.1,7.68229,17.0102,79.10978,8.1,1,1,1,1,1.63879,0.95954,0.86575,0.99765,0.87903,65.20444,150,27.07,65.33182,19.82887,0,165,274.82813,47.218,59,123.13542,0,90,140.15464,0,0,159.472,120,101.199,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,"2019-02-23","Betrayal HC","Fragment",200,1.25,8.07576,65.41209,7.07527,14.046,10,25,17.00202,7.1875,12.89091,78.08152,11,1,1,1,1,1.34885,1,0.9004,0.99454,0.99306,69.35758,150,27.95714,65.68,19.82887,0,165,274.82813,42.7,59.545,116.98125,50,81,148.0202,0,0,159.24082,120,101.199,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,"2019-02-24","Betrayal HC","Fragment",200,1.20376,4.59691,70.92979,8.97629,12,14.01786,25,20.81633,4.72553,12.89091,72,14.038,1,1,1,1,1,1,0.88638,1,0.91544,70.71546,117.525,26.4,68.89444,19.77053,0,165,274.05208,42.7,59.545,119.63656,45,81,156.00485,0,0,164.09694,120,111,128.93548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,"2019-02-25","Betrayal HC","Fragment",213.10204,1.61313,4.60722,73.21798,7.742,12,13.58163,25,25.36,4.91327,13.90313,72,14.5,1,1,1,1,1.44949,1,0.86106,1,0.91506,72.36957,116.48485,27.725,71.06186,19.77053,0,0,275,42.7,59.545,123.25275,50.995,81,145.068,0,0,174.1,120,111,150.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,"2019-02-26","Betrayal HC","Fragment",213.10204,1.62577,4.41237,74.25217,9.47234,11.18163,14.59278,25,25.21,7.55051,16.3299,70,13.105,1,1,1,1,1.5,1,1,1,0.91536,75.932,88.18412,27.725,86.39362,19.77053,0,0,264.65306,43.47857,59.545,123.99773,50.995,81,139.63973,0,0,173.17172,0,87.6,141.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,"2019-02-27","Betrayal HC","Fragment",207.575,1.62737,4.3134,72.43529,9.50968,12.32727,12.826,34.19899,25.87273,7.55051,15.92,70,13.105,1,1,1,1,1.5,0.79688,0.8748,1,1,76.71546,103.14,27.725,90,19.67263,0,0,264.65306,43.47857,59.545,122.3913,50.995,82.11224,145.609,0,0,176.55208,0,87.6,134.98926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,"2019-02-28","Betrayal HC","Fragment",207.575,1.62737,6.277,74.767,9.218,12,12.85455,35.242,25.24242,4.60313,14.318,43,11.635,1,1,1,1,1.32323,0.925,1,1,1,74.52577,114,50,87.74747,23.65464,0,0,395,43.47857,59.545,122.3913,50.995,88.72,137.35578,0,0,190.03723,0,83.1,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,"2019-03-01","Betrayal HC","Fragment",200,2,6.277,74.60204,9.03,12,12.85455,35.242,28.82828,5,12.972,43,11.635,1,1,1,1,1,0.71788,0.80808,1,0.79091,74.25208,93.9798,156.1978,86.28305,26.68,0,0,390,43.47857,59.545,129.9798,50.995,160,135.84848,0,0,182.99798,0,80,144.14141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,"2019-03-02","Betrayal HC","Fragment",200,1.16364,6.387,73.52323,8.84,12,12.85455,40,28.82828,5,13.30303,43,24.1,1,0.95,1,1,1.40562,0.66667,0.83333,0.96883,0.78823,71.28276,96.08,159.76383,82.05729,29.21122,0,0,398.635,60,64,138.18182,31.5,120,142.98454,0,0,182.58182,0,80,139.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,"2019-03-03","Betrayal HC","Fragment",200,1.12525,7.63673,65.64681,8.648,12,20.302,40,30,5,17.1134,43,24.207,1,1,1,1,1.5,0.66667,0.83333,0.97259,0.86466,61.7567,101,0,71.11735,29.1,0,0,397.87234,60,59,137.65306,30,120,125.86598,0,0,205.58972,0,80,128.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
