"Date","League","Type","Eber.s.Key","Fragment.of.the.Chimera","Fragment.of.the.Hydra","Fragment.of.the.Minotaur","Fragment.of.the.Phoenix","Inya.s.Key","Mortal.Grief","Mortal.Hope","Mortal.Ignorance","Mortal.Rage","Sacrifice.at.Dawn","Sacrifice.at.Dusk","Sacrifice.at.Midnight","Sacrifice.at.Noon","Volkuur.s.Key","Yriel.s.Key","Chayula.s.Breachstone","Divine.Vessel","Esh.s.Breachstone","Splinter.of.Chayula","Splinter.of.Esh","Splinter.of.Tul","Splinter.of.Uul.Netol","Splinter.of.Xoph","Tul.s.Breachstone","Uul.Netol.s.Breachstone","Xoph.s.Breachstone","Chayula.s.Enriched.Breachstone","Chayula.s.Pure.Breachstone","Esh.s.Charged.Breachstone","Esh.s.Enriched.Breachstone","Esh.s.Pure.Breachstone","Tul.s.Charged.Breachstone","Tul.s.Enriched.Breachstone","Tul.s.Pure.Breachstone","Uul.Netol.s.Charged.Breachstone","Uul.Netol.s.Enriched.Breachstone","Uul.Netol.s.Pure.Breachstone","Xoph.s.Charged.Breachstone","Xoph.s.Enriched.Breachstone","Xoph.s.Pure.Breachstone","Chayula.s.Charged.Breachstone","Timeless.Eternal.Emblem","Timeless.Eternal.Empire.Splinter","Timeless.Karui.Splinter","Timeless.Maraketh.Emblem","Timeless.Maraketh.Splinter","Timeless.Templar.Emblem","Timeless.Templar.Splinter","Timeless.Vaal.Emblem","Timeless.Vaal.Splinter","Fragment.of.Constriction","Fragment.of.Emptiness","Fragment.of.Enslavement","Fragment.of.Eradication","Fragment.of.Knowledge","Fragment.of.Purification","Fragment.of.Shape","Fragment.of.Terror"
2017-09-18,"Standard","Fragment",3.7102,25.51633,17.91633,12.43673,18.41224,35.17347,1.36531,85.14082,46.92653,5.08367,0.90952,0.76891,4.28367,1,52.97959,15.10612,193.78571,5,9.66735,1.92509,0.22083,0.16731,0.33193,0.30266,8.58776,16.3449,23.65102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-19,"Standard","Fragment",2.63256,23.75686,17.05882,13.28627,15.18039,27.85294,1.82157,89.96863,44.29804,4,0.80348,0.77471,4.65085,1,41.42353,6.34314,192.4902,4.99412,9.13529,1.95481,0.21524,0.16667,0.33288,0.25994,6.57843,15.81373,20.21765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-20,"Standard","Fragment",3.404,26.844,18.104,13.328,16.868,31.93158,1.402,83.178,43.106,3.832,0.8488,0.751,4.591,1,35.5375,16.734,234.08913,4.476,8.768,1.79658,0.19816,0.16902,0.33333,0.29059,5.554,16.59,21.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-21,"Standard","Fragment",5.36154,27.28077,17.66923,13.77308,14.88077,34,1.25962,89.87885,40.14423,3.05192,0.82859,0.80737,4.925,0.98141,39.85938,9.8087,188.34615,4.96538,8.34808,1.89848,0.21135,0.16682,0.23159,0.26922,7.44327,14.75962,20.50769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-22,"Standard","Fragment",3.04706,26.07059,16.6902,16.33922,15.05098,46.93137,1.96275,88.97255,39.37843,3.81863,0.99216,1,4.83529,0.98889,57.875,9.27059,199.76863,5,6.57255,1.79489,0.20632,0.17495,0.22867,0.26371,5.89216,14.99804,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-23,"Standard","Fragment",2.03077,27.96731,17.54615,12.875,20.55647,46.96154,1.10962,95.07115,45.10962,3.96346,0.98712,0.94231,4.94327,0.99776,54.28462,11.28846,191.42308,4.97115,9.29615,1.45598,0.19939,0.16848,0.23077,0.29286,5.98846,14.89038,18.55192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-24,"Standard","Fragment",1.81569,26.90588,16.99412,12.62745,17.97041,47.54118,1.22157,90.01176,48.69804,3.62157,0.99768,0.88251,4.97255,1,46.89412,10.14314,190.96078,4.65294,8.28235,1.975,0.19837,0.16667,0.19893,0.29375,6.20392,13.85098,17.87255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-25,"Standard","Fragment",4.806,28.358,17.932,11.19,19.37636,42.728,1.95,91.84,47.94,4.396,0.999,0.914,4.962,0.999,40.364,16.732,196.404,4,8.011,1.99538,0.16354,0.16105,0.25419,0.28257,7.828,12.49,16.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26,"Standard","Fragment",9.40588,27.42745,17.42941,11.02941,19.4451,43.16667,1.42745,91.57843,45.00392,4.18431,0.98726,0.99756,4.99412,0.99819,44.77451,15.12549,189.48431,4,7.99461,1.99957,0.21087,0.16585,0.23994,0.29028,6.78627,14.34118,18.41765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-27,"Standard","Fragment",4.95,27.016,16.852,14.722,18.932,44.75,1.328,89.854,45.01,4.568,0.90303,0.92561,4.9976,0.93433,39.262,13.682,191.98,4,8.114,1.76471,0.22061,0.16759,0.31349,0.28299,7.458,14.02,16.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28,"Standard","Fragment",5.13725,27.16863,17.10784,12.6902,19.05098,36.07451,2,86.26863,38.26667,4.1549,0.9398,0.91111,4.99608,1,31.88235,8.18824,196.39216,4,8.63922,1.71686,0.20157,0.18408,0.27216,0.28969,7.99608,12.54706,17.95098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29,"Standard","Fragment",3.528,26.75,14.888,14.142,16.352,32.27,1.99,91.232,45.656,4.856,0.98433,0.84966,4.728,0.98667,19.9,5.588,194.67,4,9.664,1.5948,0.18507,0.18317,0.24331,0.26907,7.608,16.688,22.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-30,"Standard","Fragment",6.77647,26.18431,14.86078,11.88235,19.39216,39.03137,1.31373,91.79608,46.6549,2.94706,0.93464,0.8817,5,0.98464,32.47843,8.12157,187.58824,4,9.12745,1.68856,0.213,0.16287,0.28277,0.29362,8.26275,14.17255,21.09216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,"Standard","Fragment",5.296,26.568,16.148,11.898,19.274,37.258,1.992,90.304,49.354,2.92,0.996,0.97267,4.966,0.99233,35.014,10.44,188.16,4,9.752,1.787,0.2194,0.17973,0.31303,0.28303,8.152,11.158,21.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-02,"Standard","Fragment",10.44902,25.68235,13.71373,13.31765,18.35098,33.33137,1.74118,87.92353,45.60588,3.64314,0.96993,0.83301,4.97101,0.95948,31.53333,10.1098,183.98039,4,9,1.66536,0.17923,0.17122,0.27904,0.29375,8.62745,14.81176,22.78824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03,"Standard","Fragment",4.1598,24.98235,12.52549,13.18824,19.02941,33.70784,1.38627,88.81176,46.3451,3.47647,0.9866,0.94052,5,0.98399,37.27059,8.34902,139.03431,4,9,1.5,0.16536,0.16667,0.24727,0.294,7.02353,15.81961,22.42549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-04,"Standard","Fragment",9.31176,25.36078,15,14.32353,19.16078,31.40784,1.96275,77.05294,45.03725,4.90588,1,0.95229,4.90784,0.99673,34.41176,11.83922,84.35294,3.98039,9.2549,1.43431,0.16277,0.16655,0.23998,0.31677,6.7098,17.45098,20.99608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-05,"Standard","Fragment",6.1,24.397,15.288,14.224,19.826,34.938,1.954,84.846,44.656,5.2,0.985,0.93581,4.864,0.97733,51.46,12.416,195.022,3.117,9.404,1.5,0.16652,0.16667,0.31195,0.32575,7.776,18.072,20.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"Standard","Fragment",2.5902,25.62157,16.0451,12.71176,18.82353,33.33137,1.74706,86.76078,44.6549,3.27843,0.96569,0.96816,4.91765,0.96503,53.7451,9.3549,179.70392,3,8.98627,1.73203,0.16434,0.16667,0.32185,0.30565,9,16.61569,19.49608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-07,"Standard","Fragment",4.364,26.808,16.766,12.912,17.53,30.762,1.654,88.476,48.97,4.364,0.99967,0.98533,4.9696,0.98033,48.1875,10.79,183.06,3.383,8.65,1.87687,0.16675,0.16667,0.23974,0.32219,8.654,19.262,20.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-08,"Standard","Fragment",5.82157,27.66863,16.12157,14.91765,18.47451,35.84902,1.94314,87.31373,50.11176,4.87255,0.99739,0.97476,4.99183,1,49.2,13.5451,187.34314,3.07647,9.22266,1.50261,0.16823,0.16662,0.28409,0.32397,8.20588,16.94902,19.93922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-09,"Standard","Fragment",3.874,28.056,16.2,14.922,19.204,32.532,1.952,85.578,45.574,4.642,0.9252,0.8628,4.78847,0.919,56.796,10.454,180.24,3,9.018,1.567,0.17538,0.16328,0.26003,0.29178,7.524,16.232,19.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"Standard","Fragment",3.73529,25.00588,16.65294,14.56667,18.01176,25.08627,1.87647,90.28431,46.4232,7.37451,0.87307,0.92222,4.46031,0.99804,29.24118,7.19608,182.40784,3,8.78431,1.9021,0.17854,0.17165,0.23632,0.323,7.70784,15.94314,20.43529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"Standard","Fragment",3.99,25.026,16.784,15.722,17.192,25.14,1.334,91.476,48.694,5,0.97633,0.8865,4.69267,1,17.84,6.782,183.958,3,8.722,1.9964,0.16823,0.17467,0.31357,0.33327,7.256,16.118,20.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"Standard","Fragment",6.62745,25.49804,18.08431,16.01373,17.41765,30.43137,1.47255,88.56078,47.86863,5.02549,0.87026,0.87349,4.65667,0.9902,22.83922,18.72353,190.24902,3,9.60196,1.98529,0.16667,0.16667,0.29052,0.33095,7.12157,13.15294,22.0549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"Standard","Fragment",4.894,22.118,15.646,15.438,18.206,30.488,1.79,98.088,48.588,5.244,0.82,0.96833,4.7464,0.96133,22.098,15.266,214.934,3,8.732,1.92121,0.17031,0.16667,0.31652,0.33333,6.998,15.566,21.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-14,"Standard","Fragment",4.09216,25.11373,16.56275,14.51373,17.5098,34.28627,2.83137,93.26863,50.37059,6.12941,0.73105,0.84836,4.99869,0.9915,30.12941,6.75882,197.60784,3,9.80638,1.592,0.19739,0.16667,0.2945,0.32466,6.41569,13.45686,20.91569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,"Standard","Fragment",7.00196,24.94118,17.82353,14.27647,17.81961,37.4,2.16667,105.54118,48.96275,6.02353,1,0.87059,5,0.99608,34.77647,26.55294,231.42157,3,5.12353,1.88022,0.20662,0.16667,0.33333,0.32594,6.73725,14.71569,19.9549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"Standard","Fragment",7.522,24.178,17.572,10.608,18.576,34.964,1.892,97.61489,52.948,5.34,0.966,0.912,4.964,0.99867,43.43902,14.658,224.958,3,6.642,1.91657,0.19739,0.16697,0.33333,0.32257,7.036,19.64,20.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-17,"Standard","Fragment",9.0549,25.06078,17.65294,12.98235,19.46275,25.76471,1.55294,86.98039,49.23137,4.72059,0.98954,1,4.98824,0.99967,35.33725,19.51373,212.13725,3,8.27157,1.9549,0.2185,0.1675,0.33006,0.30352,7.83725,17.6549,19.52157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"Standard","Fragment",7.6,25.544,17.782,14.11,20.154,35.58,1.994,92.41,40.834,5.064,0.95767,0.95767,4.9236,0.96333,43.584,10.91,202.14,3,9.452,2,0.19902,0.15499,0.28854,0.28196,7.366,15.826,18.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"Standard","Fragment",9.39608,25.56863,17.98824,15.31647,19.23137,38.47647,2,104.97451,49.61176,4.86275,0.97843,0.94183,4.98431,0.96667,38.10784,15.58627,217.97451,2.99804,9.18431,1.84127,0.20471,0.15742,0.31873,0.30941,7.23137,12.7549,16.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-20,"Standard","Fragment",8.61373,23.39608,17.69804,15.34314,18.1719,32.18824,1.60588,93.95098,47.68235,4.84706,0.97688,0.95247,5,0.99052,35.68039,18.75294,225.88235,2.93137,9.47059,1.90235,0.16857,0.16663,0.32938,0.30018,7.5,13.65294,17.80784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-21,"Standard","Fragment",8.535,24.106,16.312,14.64,18.38,36.64,1.154,100.43902,47.856,2.644,0.94817,0.85253,4.8556,0.98033,42.94,14.572,221.716,2.77886,9.75,2.0908,0.16618,0.16659,0.28574,0.27994,8.056,15.484,20.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-22,"Standard","Fragment",6.37647,23.32549,15.98431,13.94902,17.06078,26.00588,1.60588,85.36275,40.72745,5.85294,1,0.96736,4.83882,1,42.1451,15.67647,212.06667,2.8507,9.38235,1.83627,0.16421,0.16667,0.20965,0.25962,7.38824,15.67059,19.27059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-23,"Standard","Fragment",5.038,22.098,16.278,14.32,16.922,40.402,1.77491,91.262,47.336,5.618,0.998,1,4.7568,0.99867,45.928,11.218,224.192,2.9596,8.81,1.56487,0.16556,0.16667,0.20634,0.27811,7.872,15.868,18.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-24,"Standard","Fragment",4.43529,21.9549,16.61373,14.41176,17.08562,34.54706,1.98235,87.37255,47.61765,5.02549,0.97288,0.98268,4.79191,0.99869,42.61373,7.34706,234.84314,2.91317,8.25294,1.36529,0.17788,0.16667,0.19867,0.28921,9.83725,16.01961,19.79412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-25,"Standard","Fragment",5.09216,22.6549,15.94314,14.31176,18.58039,36.07059,1.45882,89.2549,49.14314,5.19216,0.94379,0.96769,4.31022,0.99379,42.56667,8.22353,232.64706,3,9.1,1.77367,0.17501,0.16431,0.22549,0.2753,7.31765,14.3098,19.81961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26,"Standard","Fragment",4.516,22.956,15.382,14.198,17.874,32.434,1.994,88.982,40.654,7.62,0.9395,0.90692,4.67692,1.008,48.254,10.416,215.79,2.988,8.444,2,0.16544,0.16547,0.26563,0.25339,7.17,14.918,19.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27,"Standard","Fragment",4.05098,23.27451,16.01176,12.98235,16.60392,33.46667,2.09448,88.5451,37.80392,6.6549,0.92124,0.85152,4.97686,1.03137,54.18039,5.6,178.51373,2.87843,7.62549,2,0.16052,0.16224,0.26107,0.25364,6.64902,14.68627,18.91765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28,"Standard","Fragment",5.764,22.276,15.31,11.964,14.992,39.112,2.89564,85.984,51.314,5.702,0.98017,0.89639,4.99296,0.9556,40.56,9.248,213.178,2.9956,7.304,2,0.15252,0.16277,0.27677,0.23474,6.312,15.96,17.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-29,"Standard","Fragment",4.84118,20.9902,14.16078,11.11961,15.00784,34.30588,2.16863,81.70392,45.86275,3.82745,0.98562,0.96895,4.53039,0.99869,47.51373,8.82745,224.15686,2.9915,7.82549,1.93693,0.15397,0.16252,0.30843,0.2446,7.45686,15.50196,16.53922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-30,"Standard","Fragment",6.018,21.386,14.428,9.404,15.21,35.034,2.528,83.536,53.57,4.302,0.8565,0.8337,4.666,0.94333,47.178,8.404,228.656,2.72,7.456,1.966,0.147,0.15881,0.28833,0.2748,7.298,16.966,15.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-31,"Standard","Fragment",6.212,21.21,14.552,12.17,15.34,43.47755,4.156,89.282,52.026,4.398,0.88033,0.81136,4.70467,0.94633,33.3,10.652,212.506,2.695,5.932,1.37867,0.143,0.14868,0.2796,0.23833,6.6272,16.668,17.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,"Standard","Fragment",6.98824,17.14706,13.58824,11.94902,15.24902,30.82157,2.18039,91.88235,45.85098,5.05686,0.91666,0.90305,4.65261,1,30.13333,9.69412,221.37647,2.88039,5.91765,1.96667,0.14823,0.15144,0.25762,0.21527,5.59804,15.67059,16.04706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-02,"Standard","Fragment",5.56,11.452,12.784,12.908,15.702,32.034,1.39,92.484,50.806,5.252,0.86341,0.83626,4.48367,0.96067,36.23,11.432,221.36,2.381,6.136,1.51794,0.15452,0.15729,0.25574,0.25061,6.19,16.738,16.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-03,"Standard","Fragment",5.628,19.04,13.272,11.994,15.584,26.84,1.7,90.44,54.276,4.134,0.85417,0.78767,4.737,0.87833,30.97,8.192,216.748,2.435,5.722,1.9655,0.14948,0.15388,0.22288,0.25329,5.914,14.316,15.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-04,"Standard","Fragment",4.91176,22.46471,13.63333,12.02549,15.26471,29.61373,2.10784,89.90588,55.79608,2.9451,0.84505,0.80621,4.07843,0.97498,22.70588,9.29216,217.01569,2,5.10784,1.93027,0.13203,0.12367,0.16581,0.20038,5.25686,14.67843,14.97647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-05,"Standard","Fragment",4.34,22.094,15.108,13.216,15.036,30.548,1.92,89.274,52.784,4,0.94194,0.88533,4.212,0.9978,28.39,7.276,206.28,2.735,6.39,1.93153,0.12078,0.10437,0.19053,0.17635,6.596,14.918,14.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06,"Standard","Fragment",4.32157,20.94118,15.24314,13.98235,18.51569,35.59216,2.08824,85.37255,50.10196,4.99608,0.99902,0.82582,4.70843,1,27.23529,9.51373,203.32941,2.33226,7.12941,1.91464,0.14286,0.14286,0.23953,0.17943,6.12941,13.36471,13.86078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07,"Standard","Fragment",5.316,23.78,14.54,13.048,16.848,31.518,1.614,85.66,51.776,4.864,0.997,0.996,4.598,1,40.79,10.17,209.90213,2,8.552,1.95301,0.13993,0.14523,0.25417,0.17386,7.09,19.16923,14.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-08,"Standard","Fragment",6.51176,23.08824,16.23725,14.93529,17.7719,29.90784,1.83529,90.81569,57.75686,6.07843,0.8598,0.88562,4.72333,0.97909,38.47059,8.08039,205.82745,2,6.65294,1.99324,0.1465,0.14299,0.25662,0.16858,6.51569,17.50196,14.34314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-09,"Standard","Fragment",5.924,24.492,14.846,13.352,18.13733,37.528,2.12,91.732,56.192,6.02,0.91033,0.869,4.8836,0.896,28.956,11.06,161.07,2,7.938,1.9528,0.14286,0.14286,0.26153,0.16881,7.798,17.378,14.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-10,"Standard","Fragment",3.77461,23.995,14.68829,13.415,17.575,29.72044,2.5675,94.60192,56.40406,4.995,0.94142,0.9325,4.3865,0.93458,30,9.17132,155.575,2,7.4925,1.80706,0.14286,0.14226,0.25748,0.17031,6.55248,11.0777,14.70261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-11,"Standard","Fragment",5.67802,23.69809,14.93966,13.9775,17.78966,31.82605,2,87.04246,57.17792,5,0.99651,1,4.09935,1,30.21794,9.75581,199.50862,2,7.40702,1.98624,0.14286,0.14011,0.27145,0.19635,5.75987,13.45209,13.19018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-12,"Standard","Fragment",4.95099,23,15.0948,14.01762,18,31.99238,2,89.59235,57.60668,5,1,1,4.38467,1,31.1096,9.61604,199.90822,2,6.99497,1.90583,0.14286,0.14286,0.26952,0.18919,6,16.61482,14.0241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-13,"Standard","Fragment",4.60811,22.97987,14.80398,13.90227,17.99074,31.22345,2,90.74088,59.10099,5,1,1,4.03073,0.9856,29.76586,8.99993,198.79849,2,7.02964,1.95942,0.13433,0.14286,0.26091,0.17478,6,15.5498,14.57451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-14,"Standard","Fragment",3.64926,22.55435,15.32393,12.29166,17.80332,31.69731,2,89.90964,60.54179,5,1,1,4.77917,1,29.61032,8.36539,199.691,2,7,1.87735,0.13738,0.14208,0.26791,0.17021,6,16.20046,14.91243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-15,"Standard","Fragment",3.0651,22.35824,14.98028,13.4509,15.96615,33.17216,2,89.53931,60.50218,4.95182,1,1,4.73582,1,26.51935,8.07103,199.75421,2,6.9529,1.64889,0.14253,0.13931,0.2836,0.1729,6,15.27323,14.31196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-16,"Standard","Fragment",3,22.08174,14.50403,13.98418,15.93146,29.98678,2,89.57062,65.26586,5,1,1,4.8935,1,30.04138,6.02886,199.4004,2,6.33586,1.88658,0.13189,0.12825,0.25026,0.16667,6,13.90603,13.41731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-17,"Standard","Fragment",3,22.59339,15.14603,14,15.83785,29.19216,2,91.49905,68.53678,4.78054,1,1,4.83488,1,29.90233,7.83754,200.19506,2,6.04503,2,0.13379,0.13025,0.25139,0.16861,6,13.24087,13.51838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-18,"Standard","Fragment",3.59717,22.72012,15.07356,13.71096,15,28.0885,2,103.83575,78.23327,5,1,1,4.97822,1,30.00112,6.44768,192.74602,2,6.14074,1.99483,0.14063,0.13701,0.25879,0.18276,5.78532,12.94586,13.63259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-19,"Standard","Fragment",4.34563,23.37655,15,13.96951,15.02714,29.11753,2.69386,111.69214,111.77508,5.06358,1,1,4.92124,1,27.97047,7.55919,185.2337,2,6,1.99017,0.14286,0.13704,0.26591,0.18907,5.66694,13.44906,13.33656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-20,"Standard","Fragment",5.24983,23.85894,15.01718,12.78607,15.20073,39.98366,2.48378,113.05462,109.34002,6.82107,1,1,4.88841,1,26.00754,15.16151,176.51668,2,6.20921,1.99443,0.14286,0.13887,0.27497,0.18876,6,15.04388,13.70142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
