"Date","League","Type","Atziri.s.Promise","Blood.of.the.Karui","Coruscating.Elixir","Divination.Distillate","Doedre.s.Elixir","Dying.Sun","Forbidden.Taste","Kiara.s.Determination","Lavianga.s.Spirit","Lion.s.Roar","Rotgut","Rumi.s.Concoction","Taste.of.Hate","The.Overflowing.Chalice","The.Sorrow.of.the.Divine","The.Writhing.Jar","Vessel.of.Vinktar","Witchfire.Brew","Zerphi.s.Last.Breath","Coralito.s.Signature","Sin.s.Rebirth","Soul.Catcher","Soul.Ripper","The.Wise.Oak","Cinderswallow.Urn","Bottled.Faith","NA."
2017-10-18,"Standard","UniqueFlask",0.70667,60,1.99922,2.74863,1.21412,314.61824,0.52196,10,28.88667,5.85353,0.83137,4.09098,166.59843,0.52196,0.52196,1,37.92471,5.90471,27.14529,0,547.11961,0,0,13.34157,0,0,0
2017-10-19,"Standard","UniqueFlask",0.6262,59.9952,1.8864,2,1.3156,306.6212,0.4654,10.1212,29.2724,5.9726,0.871,4,146.9342,0.4698,0.4604,1,39.4056,6.787,25.2944,0,543.9168,0,0,16.122,0,0,0
2017-10-20,"Standard","UniqueFlask",0.69588,55.73294,1.8851,1.78392,1.44451,306.06098,0.45725,11.13137,29.59255,6.41431,0.99608,4,147.71118,0.52863,0.45725,1,37.35392,5.87882,21.49333,0,521.83431,0,0,15.13333,0,0,0
2017-10-21,"Standard","UniqueFlask",0.82294,51.12157,1.64078,1.66196,1.29608,309.68,0.46157,11.50392,27.72843,5.85216,0.70353,4.20902,140.43392,0.49157,0.46157,1,34.49118,6.17412,26.45784,0,521.86765,0,0,15.11314,0,0,0
2017-10-22,"Standard","UniqueFlask",0.6888,51.6354,2.2674,1.9856,1,314.3112,0.4704,10.6224,26.1534,5.9448,0.4664,3.3914,138.8454,0.6544,0.4664,1,36.1836,5.7156,33.3606,0,526.5422,0,0,14.9814,0,0,0
2017-10-23,"Standard","UniqueFlask",0.76922,50,2.56804,2,1,317.97118,0.53098,12.27725,27.48843,5.75373,0.44373,3.96373,140.47118,0.92314,0.44373,1,31.75373,5.86176,34.28941,0,530.17843,0,0,14.8051,0,0,0
2017-10-24,"Standard","UniqueFlask",1.0986,51.014,2.8256,2,1.0104,320.2976,0.5432,13.0016,24.6302,6.3882,0.4858,4,143.7706,0.9626,0.4506,1,31.1034,5.3348,37.5254,0,529.8334,0,0,15.4904,0,0,0
2017-10-25,"Standard","UniqueFlask",0.79882,49.81216,2,1.97608,1,334.38275,0.52255,10.65059,24.70235,6.02137,0.46725,3.23275,143.46216,0.61549,0.46725,1,38.19725,6.86412,38.86,0,532.8402,0,0,15.03882,0,0,0
2017-10-26,"Standard","UniqueFlask",0.70824,62.04294,2.16784,2.19588,1.02725,319.15294,0.45235,14.00275,22.54804,5.57804,0.45118,3.82118,146.35686,0.57725,0.45118,1,40.00843,6.39471,27.79373,0,531.92157,0,0,15.26137,0,0,0
2017-10-27,"Standard","UniqueFlask",0.817,61.6388,1.9766,2,1,317.391,0.4486,11.4406,20.6764,5.0516,0.4486,3.373,144.4536,0.5394,0.4486,1,39.2302,6.6982,33.9088,0,533.385,0,0,15.1618,0,0,0
2017-10-28,"Standard","UniqueFlask",0.7656,54.731,1.7108,1.9202,1,317.855,0.4686,11.15,19.8042,5.496,0.8502,4.4392,141.6002,0.8022,0.461,1,39.8848,5.7472,31.374,0,525.4234,0,0,14.9742,0,0,0
2017-10-29,"Standard","UniqueFlask",0.55431,53.36314,1.94,1.45059,1,325.25824,0.47431,10.27157,19.98843,5.00157,1,4.66549,138.85725,0.94922,0.48255,1,34.69843,4.69588,34.76294,0,489.40784,0,0,14.83941,0,0,0
2017-10-30,"Standard","UniqueFlask",0.5532,51.4452,1.8072,2.0876,1,318.4634,0.3142,10,20.0084,5.0744,0.981,4.1288,141.45,0.8746,0.4406,1,39.874,5.1884,40.4922,0,480.9718,0,0,14.8786,0,0,0
2017-10-31,"Standard","UniqueFlask",0.49686,55.06471,1.83784,2,1,320.29078,0.4,10,18.21745,5.65333,0.71725,4.31314,133.30176,0.82333,0.43451,1,40,5.24216,40.72549,0,488.60137,0,0,13.41961,0,0,0
2017-11-01,"Standard","UniqueFlask",0.598,53.8052,1.7106,2.2324,0.9922,317.825,0.4474,10,16.5122,5.8154,0.635,4,125.9724,0.909,0.4634,1,39.2392,4.9726,39.7076,0,486.045,0,0,13.4432,0,0,0
2017-11-02,"Standard","UniqueFlask",0.699,63.918,2,2.5424,0.9772,321.8254,0.4518,10,18.4156,5.8488,0.6132,4.3562,118.4722,0.901,0.4494,1,37.5396,5.0274,45.4886,0,497.914,0,0,12.7454,0,0,0
2017-11-03,"Standard","UniqueFlask",0.74647,63.39471,1.75961,2.96941,0.95353,320.47529,0.46176,9.96314,19.62157,5.03255,0.62098,4.42059,106.63,0.62784,0.42843,1,40.57706,5.08627,48.53784,0,493.44431,0,0,14.00451,0,0,0
2017-11-04,"Standard","UniqueFlask",0.8336,61.5852,1.9708,3.3826,1.318,316.978,0.5104,10,16.4522,5.2298,0.5318,4.1104,108.1924,0.4534,0.4534,1,40.4118,6.5206,39.6884,0,471.4384,0,0,13.8212,0,0,0
2017-11-05,"Standard","UniqueFlask",0.78765,59.06882,1.85314,3.17255,1.41157,316.36039,0.51255,10.32706,16.21118,5.36235,0.52098,3.81843,110.76431,0.53725,0.46059,1,38.13569,5.77235,42.15333,0,471.02275,0,0,10.84588,0,0,0
2017-11-06,"Standard","UniqueFlask",0.4898,58.3406,2.016,2.0666,1,320.143,0.464,10,15.1248,6.8736,0.4602,4,113.9178,0.9908,0.4584,1,31.2754,5.2304,34.2464,0,482.6866,0,0,10.5222,0,0,0
2017-11-07,"Standard","UniqueFlask",0.56686,49.00667,2.50627,1,1,320.21667,0.44765,10.2102,15.53549,8.95176,0.47235,3.72373,112.62216,0.93118,0.4551,1,31.25804,5.31941,22.19686,0,457.8598,0,0,11.41922,0,0,0
2017-11-08,"Standard","UniqueFlask",0.6496,50.6786,2.8756,1.1132,1,321.999,0.4648,10.0278,15.0416,9.3064,0.4952,3.019,114.333,0.9418,0.4642,1,35.2036,6.2612,23.0602,0,459.8332,0,0,12.626,0,0,0
2017-11-09,"Standard","UniqueFlask",0.6918,50.9362,1.9532,2.7112,1,320.5224,0.4646,10.16,15.6684,6.751,0.485,3.924,110.8344,0.9076,0.458,1,34.1772,6.8034,24.892,0,459.8906,0,0,12.0428,0,0,0
2017-11-10,"Standard","UniqueFlask",0.46289,50.56868,1.30632,3.48447,1,325.62842,0.47289,9.84053,16.01342,5.65421,0.55079,4,106.03816,0.45658,0.45605,1,32.70184,6.38579,25,0,456.85921,0,0,11.94053,0,0,0
2017-11-11,"Standard","UniqueFlask",0.58256,59.2359,1.37718,1.98692,1,319.3241,0.46667,11.31667,15.33897,5.56872,0.67513,3.18615,108.68,0.46667,0.46667,1,31.9341,5.93205,24.95385,0,471.03513,0,0,11.38154,0,0,0
2017-11-12,"Standard","UniqueFlask",0.4659,58.64359,1.80718,2.04128,1,324.43154,0.46487,9.75487,15.15154,6.19538,0.97051,3.94231,113.00359,0.47821,0.46487,1,27.80462,6.40487,25.46821,0,476.64795,0,0,12.35872,0,0,0
2017-11-13,"Standard","UniqueFlask",0.55436,54.66333,2.32205,1.87128,1,327.64692,0.46718,9.40641,12.77359,6.87,0.68667,4.16692,109.27205,0.50179,0.46718,1,27.24564,6.52846,25.49846,0,480.59179,0,0,12.22564,0,0,0
2017-11-14,"Standard","UniqueFlask",0.67769,48.24897,3.08846,1.6341,1,329.54462,0.47949,9.23308,14.32077,8.16538,0.76897,3.89359,113.03795,0.54821,0.47949,1.15667,29.75282,5.93718,25.46359,0,481.26872,0,0,12.7,0,0,0
2017-11-15,"Standard","UniqueFlask",0.58923,50.02641,3.26923,1.46538,1,329.66692,0.46564,9.20513,12.85282,7.86359,0.77538,3.28692,105.03769,0.47128,0.47077,1,28.86923,5.67462,27.41128,0,466.00205,0,0,10.16769,0,0,0
2017-11-16,"Standard","UniqueFlask",1.05231,46.88051,2.05795,1.9759,1,328.25231,0.43769,9.66333,14.78333,8.27974,0.53538,2.93179,100.28923,0.57641,0.4659,1,29.07359,5,28.74179,0,467.20179,0,0,10.37051,0,0,0
2017-11-17,"Standard","UniqueFlask",0.74,29.57026,1.02077,1.85615,1,317.2859,0.46641,9.95974,16.36308,7.59385,0.62,2.78282,107.26872,0.47077,0.47487,1.02051,34.40179,4.95846,21.24974,0,498.94462,0,0,10.59128,0,0,0
2017-11-18,"Standard","UniqueFlask",1.80923,33.05974,1.97744,1.66795,1,321.39128,0.47179,10,16.29205,5.45513,0.60769,3.58128,101.56718,0.48667,0.48897,1.25872,37.20205,5.26974,21.28769,0,500.64846,0,0,10.66641,0,0,0
2017-11-19,"Standard","UniqueFlask",0.97026,33.50282,2.76359,1.47385,1,332.72538,0.47282,10,18.71692,6.75077,0.4859,3.01923,103.98205,0.47615,0.47282,1.93949,40.40026,5.46846,28.20615,0,498.11897,0,0,10.05615,0,0,0
2017-11-20,"Standard","UniqueFlask",0.60949,39.63308,1.16692,2.01231,1,335.05949,0.46821,9.62769,18.16667,8.09231,0.47026,3.24282,111.51692,0.46949,0.46949,1.67846,32.72872,6.08872,31.47872,0,493.61051,0,0,10.24308,0,0,0
2017-11-21,"Standard","UniqueFlask",0.81333,43.17436,1.58026,1.21872,1,332.25333,0.47,8.90359,18.92641,8.32282,0.47,3.62744,110.88205,0.48256,0.47641,1,38.00282,6.88615,5.31487,0,446.63179,0,0,10.20051,0,0,0
2017-11-22,"Standard","UniqueFlask",0.62769,43.38103,1.67154,1.61821,1,316.14462,0.47821,8.74359,19.28205,8.69641,0.47821,3.10487,108.6559,0.75128,0.47821,1,37.5341,6.84359,8.34923,0,446.28872,0,0,11.20974,0,0,0
2017-11-23,"Standard","UniqueFlask",0.72641,43.04385,1,1.07744,1,315.51641,0.47103,8.05872,19.66795,9.91333,0.49282,3,108.28179,0.6241,0.47103,1,39.70154,7.88359,9.19128,0,436.97051,0,0,18.04974,0,0,0
2017-11-24,"Standard","UniqueFlask",0.50179,46.82974,1.01462,1.03333,1,319.61436,0.46846,8.0341,19.6941,6.67154,0.57077,3,103.09436,0.5759,0.47,1,36.18128,6.92051,10,0,428.51692,0,0,11.50513,0,0,0
2017-11-25,"Standard","UniqueFlask",0.64769,41.36154,1,1.00051,1,316.41821,0.47769,8.0659,19.75923,6.23923,0.48769,3,103.71949,0.57513,0.48,1,32.74026,5.55256,10,0,422.01821,0,0,10.78154,0,0,0
2017-11-26,"Standard","UniqueFlask",0.63462,39.33897,1.06051,1,1,315.19974,0.48667,5.39,19.66667,6.86846,0.48795,2.82641,106.20205,0.52154,0.48103,1,35.51385,3.61282,9.78897,0,424.81897,0,0,10.83359,0,0,0
2017-11-27,"Standard","UniqueFlask",0.67,46.12231,1.09154,1.01231,1,304.22769,0.47923,7.72359,17.60077,9.18,0.51795,2.99385,104.75923,0.56026,0.47923,1,40.40103,3.54949,10,0,414.22795,0,0,11.0041,0,0,0
2017-11-28,"Standard","UniqueFlask",0.65974,45.29821,1.32179,1.93538,1,296.32692,0.47462,8.42333,14.29436,9.45385,0.57487,3,105.63077,0.71923,0.47462,1,40.09077,4.66154,16.74718,0,397.71897,0,0,10.69462,0,0,0
2017-11-29,"Standard","UniqueFlask",0.81816,45.83316,1.30395,1.99816,1,309.36079,0.48,8.42789,14.98632,8.99158,0.48,2.91868,104.73868,0.74368,0.48,1,34.60842,5,11.44368,0,397.27263,0,0,10.84947,0,0,0
2017-11-30,"Standard","UniqueFlask",3.53872,48.78923,1.06333,1.86487,1,310.57641,0.47872,7.81872,14.85103,8.30333,0.47872,3.08615,103.56744,0.48051,0.47872,1,36.60641,5,8.88513,0,385.03513,0,0,9.50103,0,0,0
2017-12-01,"Standard","UniqueFlask",0.76026,47.79923,1.10333,1.33128,0.99692,303.22359,0.4641,7.52077,14.47718,9.63897,0.4641,3.74538,102.74359,0.4641,0.46436,1,37.23308,4.71385,12.66308,0,400.50615,0,0,9.54103,0,0,0
2017-12-02,"Standard","UniqueFlask",0.63641,44.68026,1.99949,1.78436,1,301.46,0.46154,7.98103,14.87205,10.09077,0.46154,4.20077,103.06872,0.48769,0.46641,1,30,4.94872,15.85744,0,409.32846,0,0,9.15051,0,0,0
2017-12-03,"Standard","UniqueFlask",0.68333,40.03949,2.73949,1.63897,1,300.04026,0.43564,8.39821,18.4041,10.25487,0.44923,2.71513,103.86846,0.81385,0.44923,1,30.09872,5.63538,12.28256,0,413.96,0,0,10.08385,0,0,0
2017-12-04,"Standard","UniqueFlask",0.92538,39.95564,3.64359,1,1,295.98949,0.44308,8.96231,19.69872,8.00564,0.44821,3.71154,107.93077,0.44821,0.47974,1,31.39821,5.6241,16.5441,0,413.95641,0,0,9.39513,0,0,0
2017-12-08,"Standard","UniqueFlask",0.63276,41.94103,2,1.03517,1,153.75328,0.45034,6.99793,19.93397,9.26724,0.32931,2.54034,113.23879,0.49397,0.32931,1,29.95155,5.31672,49.98259,0,448.90655,0,0,5.06138,0,0,0
2017-12-09,"Standard","UniqueFlask",0.37259,44.12103,2,1.02603,0.99966,145.2669,0.51345,7,20,9.03897,0.32121,2.60448,112.20793,0.59034,0.32121,1,30,5.27276,50,139.8271,447.58069,0,0,5.37517,0,0,0
2017-12-10,"Standard","UniqueFlask",0.49724,48.63552,1.6381,1,1,144.82414,0.3269,6.98293,20.25621,7.99966,0.3269,2.72414,109.70017,0.76845,0.3269,1,30.07103,6.09966,50,42.05172,440.03862,0,0,4.96328,0,0,0
2017-12-11,"Standard","UniqueFlask",0.33517,47.27897,1,1,0.99621,149.81879,0.3169,6.91638,20.43828,4.20086,0.3169,3.14052,107.91948,0.67397,0.3169,1,26.58276,4.71966,50.1369,17.83914,431.92103,0,0,5,0,0,0
2017-12-12,"Standard","UniqueFlask",0.59034,45.08276,1,1,1,120.27776,0.32414,5.91052,20,5.48569,0.33103,2.72379,107.67707,0.55517,0.32414,1,29.00224,4.72069,50.88534,15.08603,429.66759,0,0,5.01328,0,0,0
2017-12-13,"Standard","UniqueFlask",0.45259,51.34069,1,1,0.995,134.26259,0.32724,5.47552,20.70155,8.87345,0.37621,3.0381,107.34759,0.41655,0.32724,0.98414,31.38052,5,54.76776,13.73621,424.51845,0,0,5.65293,0,0,0
2017-12-14,"Standard","UniqueFlask",0.58172,51.66017,1,1,0.96845,119.97224,0.32983,6,20.23017,7.7069,0.32983,3.99879,108.82552,0.39052,0.32983,0.99603,34.16052,5,48.33293,5.49448,426.35931,0,0,6.11655,0,0,0
2017-12-15,"Standard","UniqueFlask",0.81069,54.46517,1,1,0.97638,115.575,0.35276,6.25483,23.53397,6.23724,0.32741,4.28431,107.12759,0.635,0.32741,0.99897,35.61397,4.98103,48.74552,4.01672,423.94138,0,0,5.25207,0,0,0
2017-12-16,"Standard","UniqueFlask",0.8193,59.91842,1,1.26105,0.76263,140.74702,0.31404,6.40228,23.70491,5.94772,0.37579,3.82684,122.42544,0.65509,0.32737,0.99789,31.69737,5,48.75088,4.16807,423.25825,0,0,7.22193,0,0,0
2017-12-17,"Standard","UniqueFlask",0.43211,55.48158,1,1.00702,0.83509,138.38579,0.30456,6.52088,23.12386,8.09491,0.37351,3.22895,111.32982,0.77035,0.34526,1,29.05719,5,47.96684,4.45491,422.96316,0,0,6.3686,0,0,0
2017-12-18,"Standard","UniqueFlask",0.34259,39.39879,1,1.26259,0.94224,112.15466,0.32621,6.67569,21.2831,8.25621,0.32621,2.96845,118.32138,0.6069,0.32621,1,31.72379,4.92293,48.7231,3.04741,421.11707,0,0,4.98741,0,0,0
2017-12-19,"Standard","UniqueFlask",0.44702,37.00193,1.01246,1.22947,0.9314,123.04807,0.31965,6.15053,21.17895,7.89737,0.31965,3.72789,105.32649,0.31965,0.29719,1,33.3293,4.50754,48.49947,3,419.39649,0,0,5.11579,0,0,0
2017-12-20,"Standard","UniqueFlask",0.39684,24.96404,1.2686,1.16649,0.99614,107.02404,0.40684,6.56544,20,11.37842,0.31825,4,109.83211,0.31825,0.27614,1,33.99965,4.76912,37.82737,3.07737,416.59088,0,0,6.01,0,0,0
2017-12-21,"Standard","UniqueFlask",0.6586,29.96368,1.63842,1.05123,0.92421,110.20965,0.4893,7.2614,19.16772,10.03316,0.3214,3.63421,111.53825,0.3214,0.3214,1,35.02807,4.82,42.24842,3,416.68702,0,0,6.3107,0,0,0
2017-12-22,"Standard","UniqueFlask",0.5393,42.39561,1.96632,1,0.65351,137.71386,0.32474,7.38018,19.0686,8.84825,0.32614,2.51509,106.22105,0.32614,0.32614,1,30.61649,5.01053,48.51018,2.35404,416.62947,0,0,6.33807,0,0,0
2017-12-23,"Standard","UniqueFlask",0.39053,36.04895,2,1.00053,0.51719,124.33912,0.31965,7.16298,19.13105,6.88456,0.31965,1.92456,105.58246,0.31965,0.31965,1,30.49596,4.8593,45.09368,2.61193,421.93456,0,0,8.08632,0,0,0
2017-12-24,"Standard","UniqueFlask",0.42138,39.09724,1.99948,1,0.35276,112.6381,0.31621,7.12897,19.96569,7.07224,0.31621,1.91121,105.93069,0.31621,0.31621,1,32.54,4.62431,31.64621,2.05069,421.76707,0,0,5.85845,0,0,0
2017-12-25,"Standard","UniqueFlask",0.86614,44.90456,1.45263,1,0.32316,106.25772,0.31491,5.83368,20,6.50807,0.32351,2.21298,105.94211,0.31491,0.31491,1,33.10737,4.69193,25.58807,2.16842,413.63667,0,0,6.65404,0,0,0
2017-12-26,"Standard","UniqueFlask",0.50655,54.08172,1.04759,1,0.33259,116.89,0.3181,5.70155,19.98172,5.50776,0.61414,2.26362,108.80983,0.32741,0.3181,1,34.13897,4.18655,25.03603,2,427.56431,0,0,5.64948,0,0,0
2017-12-27,"Standard","UniqueFlask",0.63614,47.62526,1,1.00211,0.38333,129.70281,0.32,5.5393,19.16105,8.37386,0.50316,2.32351,110.16105,0.37544,0.32,1,34.50807,4.11246,33.65158,1.75281,420.61018,0,0,7.27895,0,0,0
2017-12-28,"Standard","UniqueFlask",0.38018,48.38719,1,1.55246,0.39754,112.40649,0.31719,4.24632,19.58719,8.10632,0.31719,2.6114,111.88211,0.49667,0.31719,1,31.88526,4.98351,31.86,1.48947,425.79912,0,0,7.99386,0,0,0
2017-12-29,"Standard","UniqueFlask",0.4793,36.05526,1.31561,2.12386,0.39947,129.15474,0.28035,4.11754,17.62544,10.05649,0.31,2.75632,112.66386,0.36228,0.31,1.00649,34.04877,4.96561,27.44123,1.82965,444.97684,0,0,8.01526,0,0,0
2017-12-30,"Standard","UniqueFlask",0.46411,33.67214,1.86732,1.56821,0.40196,161.14232,0.2975,5,18.99679,9.89964,0.31357,2.66143,112.97571,0.31,0.36982,1,26.41054,4.44804,40.34875,1.55304,451.52286,0,0,7.02107,0,0,0
2017-12-31,"Standard","UniqueFlask",0.42052,35.24603,2.03,1.20741,0.31,144.77621,0.31,5.06914,19,7.63845,0.31,3,113.97431,0.31,0.3669,0.89483,27.1581,3.41362,39.96914,1.15759,442.88741,0,0,6.73,0,0,0
2018-01-01,"Standard","UniqueFlask",0.74893,35.0275,2.14232,1.23232,0.31018,144.45679,0.30964,4.88946,18.81786,8.71429,0.3125,3.31946,113.27286,0.36375,0.31196,0.91929,30.18464,4.13821,45.45411,1,448.54161,0,0,7.02268,0,0,0
2018-01-02,"Standard","UniqueFlask",0.66782,39.81945,1.16655,1.87927,0.31,131.31691,0.31,4.78055,18.818,9.84109,0.46618,2.71382,95.94182,0.31,0.31,0.99745,28.56691,4.79073,31.38291,1,458.68509,0,0,19.54491,0,0,0
2018-01-03,"Standard","UniqueFlask",0.46091,39.18,1,2.246,0.31,121.80273,0.30945,5.10218,17.53964,9.792,0.31691,3.072,110.46564,0.31,0.31145,1,29.51309,4.26164,28.51691,1,460.94255,0,0,10.38891,0,0,0
2018-01-04,"Standard","UniqueFlask",0.83179,41.38018,1.12804,1.92429,0.31,169.94536,0.30571,5,19.89714,7.25143,0.31,3.57036,96.13036,0.31,0.33464,0.99946,31.32804,4.14982,20,1,459.20696,0,0,8.57964,0,0,0
2018-01-05,"Standard","UniqueFlask",0.79582,48.64818,1.67291,1.84582,0.30982,160.35455,0.29164,5,23.74418,9.70273,0.30982,3.15473,97.23273,0.31618,0.43073,0.99073,36.83145,5.18218,20,1,465.46618,0,0,7.31091,0,0,0
2018-01-06,"Standard","UniqueFlask",0.56909,44.47909,1.50582,1.33909,0.30073,118.87182,0.24655,5.08345,28.13618,9.38982,0.30073,2.75545,108.466,0.34073,0.30073,1,37.08782,4.99782,19.98036,1,469.41691,0,0,6.382,0,0,0
2018-01-07,"Standard","UniqueFlask",0.47278,43.27259,1.01037,1.00778,0.30222,119.38204,0.26204,5.31204,32.3713,9.75704,0.30222,2.82056,117.80056,0.34722,0.30222,1,33.65259,4.84759,20,0.97259,471.20222,0,0,7.35593,0,0,0
2018-01-08,"Standard","UniqueFlask",0.37111,44.19093,1,1,0.29944,119.82111,0.285,4.84444,24.6763,10.34019,0.29944,2.34981,116.80296,0.30056,0.29944,1,30.08278,4.54333,28.15556,0.81204,473.54519,0,0,6.82444,0,0,0
2018-01-09,"Standard","UniqueFlask",0.63868,44.45434,1.00075,1.01962,0.30151,118.99528,0.30151,5.00038,22.57189,8.8617,0.30887,2.6666,112.98962,0.31906,0.30151,1,32.78283,4.04679,60,0.96057,475.98113,0,0,6.81906,0,0,0
2018-01-10,"Standard","UniqueFlask",0.52759,44.87926,1,1.9963,0.30333,121.61389,0.29889,5,25.25056,9.84667,0.34593,2.97889,118.93778,0.3087,0.30333,1,30.35259,4.12889,53.055,0.99759,479.64148,0,0,7.15463,0,0,0
2018-01-11,"Standard","UniqueFlask",0.91073,43.81545,1.21855,1.56455,0.30982,122.49164,0.25418,5,25.11836,8.65782,0.39364,2.26818,111.12491,0.32,0.30982,1,36.418,4.21236,47.97564,1,482.03636,0,0,6.86036,0,0,0
2018-01-12,"Standard","UniqueFlask",0.83135,41.43981,1.72827,1.11923,0.31,123.59423,0.31,5,21.59654,9.10808,0.31,2.34981,100.92962,0.48654,0.31404,1,33.38558,4.80231,50.95635,1,490.04096,0,0,7.18481,0,0,0
2018-01-13,"Standard","UniqueFlask",0.41408,34.62776,1.79776,1.00571,0.3098,128.67633,0.31102,5,18.73735,9.21735,0.3098,3.24306,104.3749,0.44735,0.35265,1,28.08816,4.53408,35.50939,1,493.96,0,0,7.63694,0,0,0
2018-01-14,"Standard","UniqueFlask",0.9084,47.1068,1.0608,1,0.31,137.1792,0.365,5,18.7238,9.9564,0.31,3.2802,122.616,0.4218,0.31,1,27.51,4.3926,23.2572,1,491.8796,0,0,8.3518,0,0,0
2018-01-15,"Standard","UniqueFlask",0.7975,55.83896,1.01458,1,0.31,123.43792,0.34229,5,20.26042,9.70396,0.31,3.99604,121.15708,0.31,0.31,1,25.60021,5.00729,26.00583,1,493.005,0,0,7.91833,0,0,0
2018-01-16,"Standard","UniqueFlask",0.53529,50.31373,1.20667,1.03235,0.31,122.70275,0.31,5.28863,21.57294,9.06373,0.31,3.1451,110.29333,0.34941,0.31,1,25.41471,5,26.4551,1,490.61176,0,0,7.22431,0,0,0
2018-01-17,"Standard","UniqueFlask",0.34235,51.2251,1.01314,1.57412,0.31529,127.58588,0.31529,6.40686,23.17961,9.76902,0.31529,2.98941,121.07647,0.66686,0.31529,1,26.61647,5,25.04137,1,488.17647,0,0,7.37196,0,0,0
2018-01-18,"Standard","UniqueFlask",0.67116,51.3486,1.0386,1.87302,0.31116,127.2407,0.31349,6.74767,20.76605,9.09279,0.31349,3.26535,113.46116,0.81186,0.31349,1,29.37837,5,42.09674,1,487.30674,0,0,7.11488,0,0,0
2018-01-19,"Standard","UniqueFlask",0.70547,51.22321,1.72887,1.26453,0.31,121.10981,0.31226,7.84868,21.19358,8.94057,0.31415,3.09811,108.80245,0.59962,0.31415,1,28.46509,4.98528,52.94415,1,483.97509,0,0,7.23547,0,0,0
2018-01-20,"Standard","UniqueFlask",0.78192,50.65596,1.9175,1,0.31904,119.94385,0.28577,8.52481,28.69577,9.22346,0.3225,3,108.74692,0.35788,0.3225,1,28.35192,4.74769,45.58712,1,478.43923,0,0,7.77519,0,0,0
2018-01-21,"Standard","UniqueFlask",0.69769,49.83038,1.995,1.03808,0.33,124.41538,0.32885,9.41058,26.92519,8.65212,0.35269,3.00481,97.96115,0.33385,0.33,1,29.63385,4.74173,54.29577,1,479.43692,0,0,6.78769,0,0,0
2018-01-22,"Standard","UniqueFlask",0.60686,54.02686,1.87431,1.9349,0.33118,119.36078,0.33118,7.01529,25,8.02039,0.33118,3.0898,97.47706,0.33118,0.33118,1,31.62882,4.92529,65.44471,1,476.37255,0,0,6.62157,0,0,0
2018-01-23,"Standard","UniqueFlask",0.68731,50.29442,2,1.87692,0.34096,126.78942,0.33692,7,27.035,8.06288,0.34096,3.01462,106.42788,0.34096,0.34096,1,33.79327,4.59615,56.5075,1,475.49269,0,0,6.16058,0,0,0
2018-01-24,"Standard","UniqueFlask",0.44788,53.36769,1.36654,1.75077,0.34827,122.29923,0.33135,7.02846,29.13942,8.97231,0.34827,2.95019,88.72442,0.34827,0.34827,1,31.16731,3.69808,59.83865,1,474.76692,0,0,8.16308,0,0,0
2018-01-25,"Standard","UniqueFlask",0.84635,45.6775,1,1,0.34327,153.54865,0.32538,6.93769,29.895,7.39808,0.34327,3.02577,85.80673,0.41212,0.34327,1,30.15558,4.31654,62.90788,1,474.05038,0,0,8.82173,0,0,0
2018-01-26,"Standard","UniqueFlask",0.96365,43.82192,1,1.00077,0.34096,125.23923,0.34096,6.83788,31.14808,8.20154,0.34096,2.61923,85.31096,0.47327,0.39538,1,32.43,4.88327,69.20558,1,473.51,0,0,8.6025,0,0,0
2018-01-27,"Standard","UniqueFlask",0.92173,42.48962,1,1.01481,0.34769,118.64462,0.34769,5.74865,30.13865,8.01019,0.34769,2.48577,89.73635,0.35327,0.34769,1,32.65135,4.66942,79.85615,1,472.22308,0,0,9.0225,0,0,0
2018-01-28,"Standard","UniqueFlask",0.75885,23.50519,1.01731,1,0.33981,117.00423,0.34058,4.92962,30.055,7.99462,0.34058,2.59981,86.13865,0.34635,0.34058,1,36.12788,4.40442,65.03904,1,469.62154,0,0,7.92788,0,0,0
2018-01-29,"Standard","UniqueFlask",0.41846,23.03808,1,1,0.34577,117.22019,0.34885,4.74231,24.45596,8.36288,0.34885,2.80115,88.17327,0.5125,0.34885,1,38.75885,4.14654,30.33308,1,468.36385,0,0,7.79404,0,0,0
2018-01-30,"Standard","UniqueFlask",0.59942,30.73,1.23154,1.01942,0.35731,118.35115,0.42404,4.75212,26.58923,9.87577,0.35731,2.97558,87.93442,0.79577,0.35731,1,38.32538,4.94712,27.90269,1,467.96692,0,0,9.03615,0,0,0
2018-01-31,"Standard","UniqueFlask",0.59453,34.86679,1.98472,1,0.35943,116.99943,0.35943,5.52585,25.06962,9.36698,0.35943,2.92151,90.16453,0.76566,0.36736,1,35.72792,4.27642,23.05736,1,467.99774,0,0,7.80604,0,0,0
2018-02-01,"Standard","UniqueFlask",0.38654,45.33769,1.98327,1,0.35385,136.96942,0.35385,5.67346,23.95462,9.15846,0.35385,3,94.61019,0.495,0.39885,1,26.13712,3.91692,28.99481,1,467.63462,0,0,8.42365,0,0,0
2018-02-02,"Standard","UniqueFlask",0.51423,51.80462,1.79635,1,0.35596,119.83212,0.35596,5.8525,23.62981,10.00135,0.36231,2.51404,96.43462,0.47019,0.53808,1.00019,25.31558,3.97308,26.93538,1,464.06942,0,0,7.97385,0,0,0
