"Date","League","Type","Abberath.s.Horn","Advancing.Fortress","Agnerod.East","Agnerod.North","Agnerod.South","Agnerod.West","Al.Dhih","Allure","Amplification.Rod","Apep.s.Rage","Ashcaller","Atziri.s.Disfavour","Aurumvorax","Axiom.Perpetuum","Bino.s.Kitchen.Knife","Bitterdream","Bloodplay","Bloodseeker","Brain.Rattler","Breath.of.the.Council","Brightbeak","Brutus..Lead.Sprinkler","Callinellus.Malleus","Cameria.s.Maul","Chin.Sol","Chitus..Needle","Chober.Chaber","Clayshaper","Cospri.s.Malice","Cybil.s.Paw","Daresso.s.Passion","Darkscorn","Death.s.Hand","Death.s.Harp","Death.s.Opus","Divinarius","Doomfletch","Doomfletch.s.Prism","Doomsower","Doon.Cuebiyari","Doryani.s.Catalyst","Dreadarc","Dreamfeather","Dyadus","Dying.Breath","Eclipse.Solaris","Edge.of.Madness","Ephemeral.Edge","Essentia.Sanguis","Femurs.of.the.Saints","Fencoil","Fidelitas..Spike","Flesh.Eater","Frostbreath","Geofri.s.Baptism","Gorebreaker","Goredrill","Heartbreaker","Hegemony.s.Era","Hezmana.s.Bloodlust","Hiltless","Hrimnor.s.Dirge","Hrimnor.s.Hymn","Hyaon.s.Fury","Ichimonji","Infractem","Innsbury.Edge","Iron.Commander","Izaro.s.Dilemma","Jack..the.Axe","Jorrhast.s.Blacksteel","Kaom.s.Primacy","Kingmaker","Kondo.s.Pride","Kongor.s.Undying.Rage","Lakishu.s.Blade","Last.Resort","Lavianga.s.Wisdom","Lifesprig","Limbsplit","Lioneye.s.Glare","Mark.of.the.Doubting.Knight","Marohi.Erqi","Midnight.Bargain","Mightflay","Mj√.lner","Mon.tregul.s.Grasp","Moonbender.s.Wing","Moonsorrow","Mortem.Morsu","Null.s.Inclination","Nuro.s.Harp","Nycta.s.Lantern","Obliteration","Ornament.of.the.East","Oro.s.Sacrifice","Pillar.of.the.Caged.God","Piscator.s.Vigil","Pledge.of.Hands","Prismatic.Eclipse","Quecholli","Queen.s.Decree","Queen.s.Escape","Quill.Rain","Razor.of.the.Seventh.Sun","Reach.of.the.Council","Realm.Ender","Realmshaper","Reaper.s.Pursuit","Rebuke.of.the.Vaal","Redbeak","Relentless.Fury","Reverberation.Rod","Rigwald.s.Charge","Rigwald.s.Command","Rigwald.s.Savagery","Rive","Roth.s.Reach","Scaeva","Shiversting","Silverbough","Silverbranch","Singularity","Sire.of.Shards","Slivertongue","Soul.Taker","Spine.of.the.First.Claimant","Starforge","Storm.Cloud","Storm.Prison","Taryn.s.Shiver","Terminus.Est","The.Blood.Reaper","The.Blood.Thorn","The.Cauteriser","The.Consuming.Dark","The.Dancing.Dervish","The.Dark.Seer","The.Goddess.Bound","The.Goddess.Scorned","The.Goddess.Unleashed","The.Gryphon","The.Harvest","The.Princess","The.Scourge","The.Screaming.Eagle","The.Searing.Touch","The.Stormheart","The.Supreme.Truth","The.Tempest","The.Tempestuous.Steel","The.Whispering.Ice","Tipua.Kaikohuru","Touch.of.Anguish","Tremor.Rod","Trypanon","Twyzel","Ungil.s.Gauche","Varunastra","Void.Battery","Voidhome","Voltaxic.Rift","Wideswing","Widowmaker","Wildslash","Windripper","Wings.of.Entropy","Xirgil.s.Crank","Ahn.s.Might","Arakaali.s.Fang","Arborix","Augyre","Balefire","Beltimber.Blade","Cameria.s.Avarice","Cane.of.Unravelling","Cerberus.Limb","Chaber.Cairn","Corona.Solaris","Debeon.s.Dirge","Disintegrator","Dreadbeak","Dreadsurge","Duskdawn","Earendel.s.Embrace","Ewar.s.Mirage","Fate.of.the.Vaal","Geofri.s.Devotion","Grelwood.Shank","Hand.of.Thought.and.Motion","Hand.of.Wisdom.and.Action","Hopeshredder","Kitava.s.Feast","Martyr.of.Innocence","Mirebough","Nebuloch","Ngamahu.s.Flame","Oni.Goroshi","Panquetzaliztli","Sanguine.Gambol","Severed.in.Sleep","Shade.of.Solaris","Shimmeron","Sinvicta.s.Mettle","Soulwrest","Story.of.the.Vaal","Taproot","The.Dancing.Duo","The.Enmity.Divine","The.Grey.Spire","The.Poet.s.Pen","The.Rippling.Thoughts","The.Stormwall","The.Wasp.Nest","Tidebreaker","Tulborn","Tulfall","United.in.Dream","Uul.Netol.s.Embrace","Uul.Netol.s.Kiss","Voidforge","Vulconus","White.Wind","Xoph.s.Inception","Xoph.s.Nurture","Paradoxica","The.Crimson.Storm","Sign.of.the.Sin.Eater","Cold.Iron.Point","Nebulis","The.Black.Cane","The.Saviour","NA."
2018-08-21,"Standard","UniqueWeapon",0.39,0.39,3.97031,4,4,4.32,0.39,1,0.84,1,0.39,255.87,0.39,0.69,0.84,0.17,0.16,5,1,50,1,65,1,0.26082,6.2902,1,0.39,0.88,30,0.22,0.39,0.39,2.2002,0.6301,13.89,10,0.39,20.94,0.96,2.67286,22.45286,0.3301,1,0.39,1,0.39,0.9,0.39,1.54,0.5,0.3,0.3801,0.33,0.39,0.39,0.39,0.39,0.39,1.30041,1,0.39,2,0.39,0.39,2.59061,0.39,1,0.39,1.23,1,17.01909,0.39,59.01,0.39,1,0.39,0.39,0.32,1,0.40133,1,0.17,0.39,0.87092,0.39,44.40459,0.7301,0.39,0.39,0.39,1,0.39,0.39,0.39,0.9501,0.6801,0.39,7.01255,1,0.39,0.39,0.35,20,1,5,2,2,0.39,0.39,0.3601,0.39,0.39,0.39,0.39,101.47733,808.83,0.82041,0.39,0.84031,0.39,5,0.39,2.5249,0.39,3,20,0.92,203.02224,0.39,0.39,1,0.9901,0.39,0.19,13.4,1,0.39,1,0.8602,15.3,827.58,10,6,0.39,7.82,0.4501,1.07,0.34,1,30,1,0.39,0,3.95,0.2701,3.21,0.39,0.16,69.37643,83.14908,0.2,1,0.39,0.34,0.34,180.73684,0.39,2,8,4.83,14.07472,2.43,1,5,24.74,0.3001,0,0,15,0.39,39.24364,15,18.44,455.08,1,0.3501,0,3.93,6.40133,1,9.62,1.82,35.12421,30,12.67,1.68122,3,140.4,21.44,19.33395,9.21,14.05,135.37,0.39,0,0,0.26,39.07,10,0,73.52184,21.99,8.42,1,39.98,0.39,1,505.7,10,4,405.9992,1.1227,0.39,0.99,370.50563,0,0,0,0,0,0,0,0
2018-08-22,"Standard","UniqueWeapon",0.21,0.39,3.54755,4,4,4,0.39,1,0.87,1,0.39,293.58125,0.39,0.62,0.98,0.17,0.39,9,1,45,1,62,1,0.37,6.87551,1,0.39,0.97,30,0.39,0.39,0.22041,1,0.6851,15,9,0.39,19,1,3.39,20,0.39,1,0.39,0.93,0.39,1,0.39,1.45,0.39,0.2802,0.35,0.39,0.39,0.39,0.39,0.39,0.39,1.86,0.73,0.85,2.12,0.39,0.39,3,0.39,1,0.39,0.8,1,20.95,0.39,41.98,0.39,0.75,0.39,0.39,0.3651,1,0.39,1,0.36551,0.39,0.89,0.34,45,0.5,0.39,0.39,0.39,1,0.39,0.4,0.39,0.6802,0.8,0.39,7,1,0.39,0.39,0.39,24.15,0.9,5,4,2,0.39,0.5,0.39,0.39,0.39,0.39,0.39,104.29,784.15694,0.8,0.39,0.74102,0.39,4.9931,0.39,1.20653,0.39,2,22.52082,0.73452,204.02,0.39,0.39,0.39,1,0.35,0.2,10,1,0.39,1,1,15.71,840.31,10,9.05,0.39,7.12245,0.39,0.93,0.38,1,27.9,1,0.39,0,4,0.39,1,0.39,0.39,69.71184,80.53,0.22,1,0.39,0.38,0.1251,195.59,0.39,2,9.95041,5,18.9,4,1,5,25,531.88,0,0,15,0.39,30,17.77,18.52,162.9,0.39,0.39,510.05,5,7.72041,1,8.71571,2,35,32.57,12.21,2,3.77531,141.80673,22.6,19.76667,9.87,15,130.29592,0.39,0,0,0.2551,39.29619,11.31714,0,70,20.88,8.34,1,40,0.39,1,510.05,10.07,4.09656,408.04,1.07,0.39,1,390.0275,0,0,0,0,0,0,0,0
2018-08-22,"Standard","UniqueWeapon",0.21,0.39,3.54755,4,4,4,0.39,1,0.87,1,0.39,293.58125,0.39,0.62,0.98,0.17,0.39,9,1,45,1,62,1,0.37,6.87551,1,0.39,0.97,30,0.39,0.39,0.22041,1,0.6851,15,9,0.39,19,1,3.39,20,0.39,1,0.39,0.93,0.39,1,0.39,1.45,0.39,0.2802,0.35,0.39,0.39,0.39,0.39,0.39,0.39,1.86,0.73,0.85,2.12,0.39,0.39,3,0.39,1,0.39,0.8,1,20.95,0.39,41.98,0.39,0.75,0.39,0.39,0.3651,1,0.39,1,0.36551,0.39,0.89,0.34,45,0.5,0.39,0.39,0.39,1,0.39,0.4,0.39,0.6802,0.8,0.39,7,1,0.39,0.39,0.39,24.15,0.9,5,4,2,0.39,0.5,0.39,0.39,0.39,0.39,0.39,104.29,784.15694,0.8,0.39,0.74102,0.39,4.9931,0.39,1.20653,0.39,2,22.52082,0.73452,204.02,0.39,0.39,0.39,1,0.35,0.2,10,1,0.39,1,1,15.71,840.31,10,9.05,0.39,7.12245,0.39,3.07,0.38,1,27.9,1,0.39,0,4,0.39,1,0.39,0.39,69.71184,80.53,0.22,1,0.39,0.38,0.1251,195.59,0.39,2,9.95041,5,18.9,4,1,5,25,531.88,0,0,15,0.39,30,17.77,18.52,162.9,0.39,0.39,510.05,5,7.72041,1,8.71571,2,35,32.57,12.21,2,3.77531,141.80673,22.6,19.76667,9.87,15,130.29592,0.39,0,0,0.2551,39.29619,11.31714,0,70,20.88,8.34,1,40,0.39,1,510.05,10.07,4.09656,408.04,1.07,0.39,1,390.0275,0,0,0,0,0,0,0,0
2018-08-23,"Standard","UniqueWeapon",0.2951,0.39,3,4,4,5,0.39,1,0.85,1,0.39,297.19,0.39,0.71592,1,0.17,0.39,8.1251,1,45,1,78.43,1,0.37,15,1,0.39,0.78,25,0.39,0.39,0.39,1,0.79531,17.37,8.12061,0.39,19,1,1.9851,20,0.39,1,0.39,0.89,0.39,1,0.39,1.46,0.39,0.34,0.39,0.39,0.39,0.39,0.39,0.39,0.39,1.61,0.97,0.92,2.54469,0.31633,0.39,3.01,0.39,1,0.39,0.87,1,19.24,0.39,36.312,0.39,1,0.39,0.39,0.36,1,0.39,1,0.39,0.44041,1,0.3,40.92714,0.39,0.39,0.39,0.39,0.91,0.39,0.39,0.39,0.52,0.78,0.39,5,1,0.39,0.39,0.35,25.90091,0.69,5,3.31,2,0.39,0.39,0.39,0.39,0.39,0.39,0.39,102.01,740.39,1,0.39,0.5,0.39,4.96321,0.39,2.29041,0.39,2,23.09694,0.99,204.02,0.39,0.39,0.39,1,0.39,0.28,10,1,0.39,1,1,18.77,1020.1,10,8,0.39,7,0.39,1,0.34,1.13186,27.98,1,0.39,0,2,0.39,1.75,0.39,0.39,66.20633,78.96735,0.34,0.8651,0.39,0.39,0.3402,197.14633,0.39,2,9.54592,5,19.72,4,1,5,24.18,531.88,0,0,16.28,0.39,35.47,21.8596,18.69,162.9,0.84592,0.39,510.05,5,5.42,1,5,1.46,29.98,30,12.49,1.92163,3.31,131.88,26.87,16.625,10,16.43,129.03,0.39,0,0,0.39,39.46,10.55,0,70.58163,20.89,8.58,1,40.24,0.45,1.89,476.76292,13.61,3,408.04,1,0.39,0.99,372.04,0,0,0,0,0,0,0,0
2018-08-23,"Standard","UniqueWeapon",0.2951,0.39,3,4,4,5,0.39,1,0.85,1,0.39,297.19,0.39,0.71592,1,0.17,0.39,8.1251,1,45,1,78.43,1,0.37,15,1,0.39,0.78,25,0.39,0.39,0.39,1,0.79531,17.37,8.12061,0.39,19,1,1.9851,20,0.39,1,0.39,0.89,0.39,1,0.39,1.46,0.39,0.34,0.39,0.39,0.39,0.39,0.39,0.39,0.39,1.61,0.97,0.92,2.54469,0.31633,0.39,3.01,0.39,1,0.39,0.87,1,19.24,0.39,36.312,0.39,1,0.39,0.39,0.36,1,0.39,1,0.39,0.44041,1,0.3,40.92714,0.39,0.39,0.39,0.39,0.91,0.39,0.39,0.39,0.52,0.78,0.39,5,1,0.39,0.39,0.35,25.90091,0.69,5,3.31,2,0.39,0.39,0.39,0.39,0.39,0.39,0.39,102.01,740.39,1,0.39,0.5,0.39,4.96321,0.39,2.29041,0.39,2,23.09694,0.99,204.02,0.39,0.39,0.39,1,0.39,0.28,10,1,0.39,1,1,18.77,1020.1,10,8,0.39,7,0.39,4.89,0.34,1.13186,27.98,1,0.39,0,2,0.39,1.75,0.39,0.39,66.20633,78.96735,0.34,0.8651,0.39,0.39,0.3402,197.14633,0.39,2,9.54592,5,19.72,4,1,5,24.18,531.88,0,0,16.28,0.39,35.47,21.8596,18.69,162.9,0.84592,0.39,510.05,5,5.42,1,5,1.46,29.98,30,12.49,1.92163,3.31,131.88,26.87,16.625,10,16.43,129.03,0.39,0,0,0.39,39.46,10.55,0,70.58163,20.89,8.58,1,40.24,0.45,1.89,476.76292,13.61,3,408.04,1,0.39,0.99,372.04,0,0,0,0,0,0,0,0
2018-08-24,"Standard","UniqueWeapon",0.39,0.39,3.14,4,4,4.33,0.39,1,0.82188,1,0.39,257.61907,0.39,0.39,1,0.26,0.39,7.75,1,48.23255,1,71.62031,1,0.39,4.33143,1,0.39,0.78,25.06,0.39,0.39,0.39,1,0.69,18,6.54663,0.39,19.60051,1,2,19.33031,0.39,1,0.39,0.81,0.39,1,0.39,1.39,0.39,0.2701,0.39,0.39,0.36,0.39,0.39,0.39,0.39,3.7,0.71,0.97,3.5,0.23,0.4,2.9901,0.39,1,0.39,1.9,1,14.23,0.39,36.34,0.39,1,0.39,0.39,0.39,1,0.39,1,0.39,0.39,1,0.39,36.13939,0.39,0.39,0.39,0.39,0.84,0.39,0.39,0.39,0.39,0.78,0.39,6,1,0.39,0.39,0.39,27.28,1,4,2,2,0.39,0.81,0.39,0.39,0.39,0.39,0.39,102.01,726.23,0.9901,0.39,0.59031,0.39,5.34,0.39,2,0.39,2,25,1,204.02,0.39,0.39,0.88,1,0.39,0.39,10,1,0.39,1,0.60112,19.1,1020.1,10,9.51765,0.39,5,0.39,0.71092,0.36,1,28.32,1,0.39,0,3.1,0.39,6.03,0.39,0.39,55,78.99,0.28,1,0.39,0.39,0.39,196.38153,0.39,2,10,5,20.62,4,1,5,24.28,531.88,0,0,19.67,0.39,38.23056,21.96,15,107.55,0.91031,0.39,510.05,5,7.76122,1,6,1.23051,30,25,12.65,1,3,141.26,12.37,15,10,20,153.02,0.39,0,0,0.39,34.28,9.34,0,68.20061,21,8.55,1,37.20647,0.8001,2,454.25,13.54,3,405.86727,1.47681,0.39,0.94,383.60727,0,0,0,0,0,0,0,0
2018-08-24,"Standard","UniqueWeapon",0.39,0.39,3.14,4,4,4.33,0.39,1,0.82188,1,0.39,257.61907,0.39,0.39,1,0.26,0.39,7.75,1,48.23255,1,71.62031,1,0.39,4.33143,1,0.39,0.78,25.06,0.39,0.39,0.39,1,0.69,18,6.54663,0.39,19.60051,1,2,19.33031,0.39,1,0.39,0.81,0.39,1,0.39,1.39,0.39,0.2701,0.39,0.39,0.36,0.39,0.39,0.39,0.39,3.7,0.71,0.97,3.5,0.23,0.4,2.9901,0.39,1,0.39,1.9,1,14.23,0.39,36.34,0.39,1,0.39,0.39,0.39,1,0.39,1,0.39,0.39,1,0.39,36.13939,0.39,0.39,0.39,0.39,0.84,0.39,0.39,0.39,0.39,0.78,0.39,6,1,0.39,0.39,0.39,27.28,1,4,2,2,0.39,0.81,0.39,0.39,0.39,0.39,0.39,102.01,726.23,0.9901,0.39,0.59031,0.39,5.34,0.39,2,0.39,2,25,1,204.02,0.39,0.39,0.88,1,0.39,0.39,10,1,0.39,1,0.60112,19.1,1020.1,10,9.51765,0.39,5,0.39,5.45,0.36,1,28.32,1,0.39,0,3.1,0.39,6.03,0.39,0.39,55,78.99,0.28,1,0.39,0.39,0.39,196.38153,0.39,2,10,5,20.62,4,1,5,24.28,531.88,0,0,19.67,0.39,38.23056,21.96,15,107.55,0.91031,0.39,510.05,5,7.76122,1,6,1.23051,30,25,12.65,1,3,141.26,12.37,15,10,20,153.02,0.39,0,0,0.39,34.28,9.34,0,68.20061,21,8.55,1,37.20647,0.8001,2,454.25,13.54,3,405.86727,1.47681,0.39,0.94,383.60727,0,0,0,0,0,0,0,0
2018-08-25,"Standard","UniqueWeapon",0.39,0.4,3.96531,4.2851,4,5,0.4,0.93,1,1,0.4,263.53,0.4,0.4,1,0.34,0.3951,8,1,50,1,77.48,1,0.4,3.35592,1,0.4,0.83551,30,0.39,0.4,0.39,2,0.7,17.19694,6.44,0.4,19.37,0.8351,2.0102,18.0651,0.4,1,0.4,0.78,0.4,1,0.4751,1,0.4,0.39,0.4,0.4,0.3951,0.4,0.4,0.4,0.68,4.34216,0.7651,0.59,2.94,0.2002,0.7851,3,0.4,1,0.4,1.08653,1,14.23,0.4,38.29,0.4102,1,0.4,0.4,0.4,0.43571,0.68,1,0.4,0.4,1,0.4,40.24,0.39,0.39,0.4,0.4,0.42,0.4,0.39,0.4,0.4,1,0.3651,5,1,0.4,0.4,0.4,24.97429,0.69,4.44531,2.04592,2,0.39,0.9602,0.4,0.4,0.4,0.4,0.4,102.01,612.06,0.8251,0.4,0.8,0.4,5.25,0.4,2,0.48,2,20.17531,1,204.02,0.4,0.4,1,1,0.4,0.4,10,1,0.85531,1,1,21.78,1020.1,8.33889,7,0.4,5.89633,0.3951,0.68,0.33,1,29.38,1,0.4,0,2.15735,0.4,4.81,0.2951,0.39,55,82.55,0.13,1,0.4,0.3951,0.4,190,0.4,2.65,6.35061,5.36,21.17,4,1,5,25.59,531.88,0,0,20.74,0.4,38.18,24.45143,10.55,83.96,1,0.4,510.05,5.58,5,1,8.45571,1.55,29.58,25,14.02,2.46,3,142.26959,13.78,15,10,20,153.02,0.4,0,0,0.4,41.84,7.21,0,63.26531,24.71,8.6,0.8702,50,1,2,462.17,14.89,3,407.01591,2,0.4,1,400.00857,0,0,0,0,0,0,0,0
2018-08-25,"Standard","UniqueWeapon",0.39,0.4,3.96531,4.2851,4,5,0.4,0.93,1,1,0.4,263.53,0.4,0.4,1,0.34,0.3951,8,1,50,1,77.48,1,0.4,3.35592,1,0.4,0.83551,30,0.39,0.4,0.39,2,0.7,17.19694,6.44,0.4,19.37,0.8351,2.0102,18.0651,0.4,1,0.4,0.78,0.4,1,0.4751,1,0.4,0.39,0.4,0.4,0.3951,0.4,0.4,0.4,0.68,4.34216,0.7651,0.59,2.94,0.2002,0.7851,3,0.4,1,0.4,1.08653,1,14.23,0.4,38.29,0.4102,1,0.4,0.4,0.4,0.43571,0.68,1,0.4,0.4,1,0.4,40.24,0.39,0.39,0.4,0.4,0.42,0.4,0.39,0.4,0.4,1,0.3651,5,1,0.4,0.4,0.4,24.97429,0.69,4.44531,2.04592,2,0.39,0.9602,0.4,0.4,0.4,0.4,0.4,102.01,612.06,0.8251,0.4,0.8,0.4,5.25,0.4,2,0.48,2,20.17531,1,204.02,0.4,0.4,1,1,0.4,0.4,10,1,0.85531,1,1,21.78,1020.1,8.33889,7,0.4,5.89633,0.3951,1.64,0.33,1,29.38,1,0.4,0,2.15735,0.4,4.81,0.2951,0.39,55,82.55,0.13,1,0.4,0.3951,0.4,190,0.4,2.65,6.35061,5.36,21.17,4,1,5,25.59,531.88,0,0,20.74,0.4,38.18,24.45143,10.55,83.96,1,0.4,510.05,5.58,5,1,8.45571,1.55,29.58,25,14.02,2.46,3,142.26959,13.78,15,10,20,153.02,0.4,0,0,0.4,41.84,7.21,0,63.26531,24.71,8.6,0.8702,50,1,2,462.17,14.89,3,407.01591,2,0.4,1,400.00857,0,0,0,0,0,0,0,0
2018-08-26,"Standard","UniqueWeapon",0.3502,0.39,4,4,4,4,0.39,1,1,0.68,0.31,288.57333,0.39,0.4,1,0.11,0.19,7.42082,1,50,1,58.75,1,0.39,5.80102,1,0.3901,0.98,30,0.36,0.39,0.35,1.86,0.56133,18.47316,5.24296,0.4,20,0.92,3,13.91245,0.39,1,0.4,2.03,0.39,1,0.39,1,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.3901,4.3345,0.9101,0.78,3,0.39,0.66,2.175,0.39,1,0.39,1.1,1,14.3,0.39,42.81,0.48,1,0.4,0.39,0.39,0.7301,0.39,1,0.39,0.70051,1,0.39,50.76,0.4,0.39,0.39,0.39,0.39,0.39,0.39,0.46092,1,0.9901,0.36,4.97031,1,0.4,0.39,0.39,27.26,1,4.46,2,2,0.34041,0.52051,0.39,0.39,0.39,0.39,0.39,102.01,643.55,0.91,0.39,0.9,0.39,5.23,0.39,2.36092,0.39,1.71,20.00561,1,204.02,0.39,0.39,1,1,0.39,0.2901,10,1,0.6901,1,0.84,21.792,1020.1,10,5.28,0.39,5,0.39,0.53173,0.17,1.53,25,1.66,0.39,0,2,0.39,6.01,0.39,0.22,55,94.11,0.15,1,0.39,0.39,0.39,193.85112,0.39,1,5,5,29.8,3.22,1,5,26.49,543.51,0,0,25,0.39,45.5,25,15,63.02,0.9401,0.39,234.62,4,7.57112,1,12.72439,2.41,29.01304,25,17.4836,1.64,3.46163,151.41439,10,12.67,9.77,20,150.00796,0.39,0,0,0.39,37.57,7.33,0,62.47602,20.98,9.1,0.9801,52.87964,0.9802,3,510.05,14.34,2.54,406.86609,2,0.4,0.62071,408.04,0,0,0,0,0,0,0,0
2018-08-26,"Standard","UniqueWeapon",0.3502,0.39,4,4,4,4,0.39,1,1,0.68,0.31,288.57333,0.39,0.4,1,0.11,0.19,7.42082,1,50,1,58.75,1,0.39,5.80102,1,0.3901,0.98,30,0.36,0.39,0.35,1.86,0.56133,18.47316,5.24296,0.4,20,0.92,3,13.91245,0.39,1,0.4,2.03,0.39,1,0.39,1,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.3901,4.3345,0.9101,0.78,3,0.39,0.66,2.175,0.39,1,0.39,1.1,1,14.3,0.39,42.81,0.48,1,0.4,0.39,0.39,0.7301,0.39,1,0.39,0.70051,1,0.39,50.76,0.4,0.39,0.39,0.39,0.39,0.39,0.39,0.46092,1,0.9901,0.36,4.97031,1,0.4,0.39,0.39,27.26,1,4.46,2,2,0.34041,0.52051,0.39,0.39,0.39,0.39,0.39,102.01,643.55,0.91,0.39,0.9,0.39,5.23,0.39,2.36092,0.39,1.71,20.00561,1,204.02,0.39,0.39,1,1,0.39,0.2901,10,1,0.6901,1,0.84,21.792,1020.1,10,5.28,0.39,5,0.39,18.55,0.17,1.53,25,1.66,0.39,0,2,0.39,6.01,0.39,0.22,55,94.11,0.15,1,0.39,0.39,0.39,193.85112,0.39,1,5,5,29.8,3.22,1,5,26.49,543.51,0,0,25,0.39,45.5,25,15,63.02,0.9401,0.39,234.62,4,7.57112,1,12.72439,2.41,29.01304,25,17.4836,1.64,3.46163,151.41439,10,12.67,9.77,20,150.00796,0.39,0,0,0.39,37.57,7.33,0,62.47602,20.98,9.1,0.9801,52.87964,0.9802,3,510.05,14.34,2.54,406.86609,2,0.4,0.62071,408.04,0,0,0,0,0,0,0,0
2018-08-27,"Standard","UniqueWeapon",0.39,0.39,4,3.56,4,4,0.39,1,1,0.7751,0.39,305.58273,0.39,0.39,1,0.29102,0.35,6,1,50,1,50,0.99,0.39,6.29571,1,0.39,0.78,28.47143,0.22,0.39,0.39,1,0.39,15,7.0251,0.39,20,0.6951,3,15.03571,0.3802,1,0.73041,2.03,0.39,1,0.39,1,0.39,0.17,0.39,0.3851,0.33,0.39,0.39,0.39,0.39,3.47,1,0.7,2.8,0.39,0.39,1.2002,0.39,0.88184,0.39,1.0551,1,15,0.39,39.51,0.68,1,0.39,0.39,0.16,1,0.39,1,0.39,0.39,1,0.39,40,1,0.39,0.39,0.39,0.39,0.39,0.39,0.39,1,0.99,0.39,4.10531,1,0.39,0.39,0.39,30,0.6051,2.86,2,2,0.39,0.39,0.39,0.39,0.39,0.39,0.39,110.05542,660.97286,1,0.39,0.65,0.39,4,0.39,2,0.39,1.99,20,1,203.02367,0.39,0.39,0.87041,1,0.39,0.1951,15,0.98041,0.39,1,0.87,20,1018.9,10,5.57,0.39,4.88,0.39,0.62,0.2602,1.14,26.57854,2,0.39,0,3.46122,0.34,4.81,0.39,0.39,63.93714,91.2451,0.3351,1,0.39,0.39,0.39,155.36061,0.39,1,10,4,29.8,4,1,5,40,542.87,0,0,23.08545,0.39,48.4,25,14.16,63.8,0.6851,0.39,234.35,4,8.79429,1,8.51,1.25224,15.07364,22.53833,19.10196,2.1402,3.79204,152.7951,10,18.7,9.53,18.94,152.8,0.39,0,0,0.39,38.75,8.49,0,54.97061,30,10.52,1,51.29154,1,2.68,509.45,14.59179,1.24092,397.65909,2,0.39,0.85,408.47231,0,0,0,0,0,0,0,0
2018-08-27,"Standard","UniqueWeapon",0.39,0.39,4,3.56,4,4,0.39,1,1,0.7751,0.39,305.58273,0.39,0.39,1,0.29102,0.35,6,1,50,1,50,0.99,0.39,6.29571,1,0.39,0.78,28.47143,0.22,0.39,0.39,1,0.39,15,7.0251,0.39,20,0.6951,3,15.03571,0.3802,1,0.73041,2.03,0.39,1,0.39,1,0.39,0.17,0.39,0.3851,0.33,0.39,0.39,0.39,0.39,3.47,1,0.7,2.8,0.39,0.39,1.2002,0.39,0.88184,0.39,1.0551,1,15,0.39,39.51,0.68,1,0.39,0.39,0.16,1,0.39,1,0.39,0.39,1,0.39,40,1,0.39,0.39,0.39,0.39,0.39,0.39,0.39,1,0.99,0.39,4.10531,1,0.39,0.39,0.39,30,0.6051,2.86,2,2,0.39,0.39,0.39,0.39,0.39,0.39,0.39,110.05542,660.97286,1,0.39,0.65,0.39,4,0.39,2,0.39,1.99,20,1,203.02367,0.39,0.39,0.87041,1,0.39,0.1951,15,0.98041,0.39,1,0.87,20,1018.9,10,5.57,0.39,4.88,0.39,3.98882,0.2602,1.14,26.57854,2,0.39,0,3.46122,0.34,4.81,0.39,0.39,63.93714,91.2451,0.3351,1,0.39,0.39,0.39,155.36061,0.39,1,10,4,29.8,4,1,5,40,542.87,0,0,23.08545,0.39,48.4,25,14.16,63.8,0.6851,0.39,234.35,4,8.79429,1,8.51,1.25224,15.07364,22.53833,19.10196,2.1402,3.79204,152.7951,10,18.7,9.53,18.94,152.8,0.39,0,0,0.39,38.75,8.49,0,54.97061,30,10.52,1,51.29154,1,2.68,509.45,14.59179,1.24092,397.65909,2,0.39,0.85,408.47231,0,0,0,0,0,0,0,0
